Accession ID,subtype,genotype
AF193304,A,GA5
AF193304,A,GA5
AF193305,A,GA7
AF193305,A,GA7
AF193305,A,GA3
AF193305,A,GA3
AF193306,A,SAA1
AF193306,A,SAA1
AF193306,A,GA3
AF193306,A,GA2
AF193306,A,GA2
AF193306,A,GA6
AF193307,A,GA2
AF193307,A,GA2
AF193307,A,NA2
AF193308,A,SAA1
AF193308,A,SAA1
AF193308,A,GA2
AF193308,A,GA3
AF193308,A,GA6
AF193308,A,GA6
AF193309,A,GA7
AF193309,A,GA7
AF193309,A,GA3
AF193310,A,GA5
AF193310,A,GA5
AF193311,A,GA2
AF193311,A,GA2
AF193311,A,GA3
AF193311,A,NA2
AF193311,A,GA7
AF193311,A,NA2
AF193312,A,GA7
AF193312,A,GA7
AF193312,A,GA3
AF193312,A,GA3
AF193313,A,GA7
AF193313,A,GA7
AF193313,A,GA3
AF193313,A,GA2
AF193314,A,GA2
AF193314,A,GA2
AF193314,A,NA2
AF193314,A,NA2
AF193315,A,GA2
AF193315,A,GA2
AF193315,A,GA7
AF193315,A,GA7
AF193316,A,GA2
AF193316,A,GA2
AF193316,A,NA1
AF193316,A,NA2
AF193316,A,NA1
AF193316,A,NA1
AF193317,A,GA3
AF193317,A,GA3
AF193318,A,GA5
AF193319,A,GA3
AF193319,A,GA3
AF193320,A,GA7
AF193320,A,GA7
AF193320,A,GA3
AF193320,A,GA3
AF193321,A,GA2
AF193321,A,GA2
AF193321,A,GA3
AF193321,A,GA3
AF193321,A,GA7
AF193321,A,GA7
AF193322,A,GA7
AF193322,A,GA7
AF193323,A,GA2
AF193323,A,GA2
AF193323,A,NA1
AF193323,A,NA2
AF193323,A,NA1
AF193323,A,GA3
AF193324,A,GA2
AF193324,A,GA2
AF193324,A,NA2
AF193324,A,NA1
AF193324,A,NA2
AF193324,A,NA1
AF193325,A,GA2
AF193325,A,GA2
AF193325,A,NA1
AF193325,A,NA2
AF193325,A,NA2
AF193325,A,NA1
AF193326,A,GA7
AF193326,A,GA7
AF193326,A,GA3
AF193326,A,GA3
AF193327,A,GA7
AF193327,A,GA7
AF193327,A,GA3
AF193327,A,GA3
