Accession ID,subtype,genotype
MG813995,B,URU2
MG813995,B,URU2
MG813995,B,GB2
MG813989,A,GA1
MG813994,B,BAIX
MG813994,B,BAVII
MG813994,B,BAIX
MG813994,B,BAI
MG813994,B,BAIII
MG813994,B,BAIII
MG813978,A,ON1
MG813978,A,ON1
MG813978,A,ON1
MG813979,A,ON1
MG813979,A,ON1
MG813979,A,ON1
MG813990,A,ON1
MG813990,A,ON1
MG813990,A,ON1
MG813991,A,ON1
MG813991,A,ON1
MG813991,A,ON1
MG813980,A,ON1
MG813980,A,ON1
MG813980,A,ON1
MG813981,A,ON1
MG813981,A,ON1
MG813981,A,ON1
MG813982,A,ON1
MG813982,A,ON1
MG813982,A,ON1
MG813983,A,ON1
MG813983,A,ON1
MG813983,A,ON1
MG813988,A,ON1
MG813988,A,ON1
MG813988,A,ON1
MG813977,A,ON1
MG813977,A,ON1
MG813977,A,ON1
MG813977,A,ON1
MG813977,A,ON1
MG813992,A,ON1
MG813992,A,ON1
MG813992,A,ON1
MG813992,A,ON1
MG813992,A,ON1
MG813993,A,ON1
MG813993,A,ON1
MG813993,A,ON1
MG813993,A,ON1
MG813993,A,ON1
MG813984,A,ON1
MG813984,A,ON1
MG813984,A,ON1
MG813985,A,ON1
MG813985,A,ON1
MG813985,A,ON1
MG813986,A,ON1
MG813986,A,ON1
MG813986,A,ON1
MG813987,A,ON1
MG813987,A,ON1
MG813987,A,ON1
