Accession ID,subtype,genotype
AY524573,B,SAB1
AY524573,B,SAB1
AY524573,B,GB2
AY524573,B,URU2
AY524574,B,SAB1
AY524574,B,SAB1
AY524574,B,GB2
AY524575,B,SAB1
AY524575,B,SAB1
AY524575,B,GB2
AY524576,B,SAB1
AY524576,B,SAB1
AY524576,B,GB2
AY524577,B,SAB1
AY524577,B,SAB1
AY524577,B,GB2
AY524578,B,SAB1
AY524578,B,SAB1
AY524578,B,GB2
AY524578,B,URU2
AY524579,A,GA5
AY524579,A,GA5
AY524580,A,GA5
AY524580,A,GA5
AY524581,A,GA5
AY524581,A,GA5
AY524582,A,GA5
AY524582,A,GA5
AY524583,A,GA5
AY524583,A,GA5
AY524584,A,GA3
AY524584,A,GA3
AY524585,A,GA2
AY524585,A,GA2
AY524585,A,NA1
AY524585,A,GA3
AY524585,A,GA3
AY524585,A,NA1
AY524586,A,GA2
AY524586,A,GA2
AY524586,A,NA2
AY524586,A,NA1
AY524586,A,NA2
AY524587,A,GA5
AY524587,A,GA5
AY524588,A,GA5
AY524588,A,GA5
AY524589,A,GA2
AY524589,A,GA2
AY524589,A,NA1
AY524589,A,NA2
AY524589,A,NA1
AY524589,A,GA3
AY524590,A,GA2
AY524590,A,GA2
AY524590,A,NA1
AY524590,A,GA3
AY524590,A,NA1
AY524590,A,GA3
AY524591,A,GA5
AY524591,A,GA5
AY524592,A,GA2
AY524592,A,GA2
AY524592,A,NA2
AY524592,A,NA1
AY524592,A,NA2
AY524593,A,GA5
AY524593,A,GA5
AY524594,A,GA5
AY524594,A,GA5
AY524595,A,GA2
AY524595,A,GA2
AY524595,A,NA1
AY524595,A,NA2
AY524595,A,NA2
AY524596,A,GA5
AY524596,A,GA5
AY524597,A,GA5
AY524597,A,GA5
AY524598,A,GA5
AY524598,A,GA5
AY524599,A,GA5
AY524599,A,GA5
AY524600,A,GA5
AY524600,A,GA5
AY524601,A,GA5
AY524601,A,GA5
AY524602,A,GA2
AY524602,A,GA2
AY524602,A,NA2
AY524602,A,NA2
AY524602,A,NA1
AY524602,A,NA1
AY524603,A,GA5
AY524603,A,GA5
AY524604,A,GA5
AY524604,A,GA5
AY524605,A,GA5
AY524605,A,GA5
AY524606,A,GA2
AY524606,A,GA2
AY524606,A,NA2
AY524606,A,NA1
AY524606,A,NA1
AY524606,A,GA3
AY524607,A,GA2
AY524607,A,NA2
AY524607,A,NA2
AY524607,A,GA2
AY524607,A,NA1
AY524607,A,NA1
AY524608,A,GA5
AY524608,A,GA5
AY524609,A,GA5
AY524609,A,GA5
AY524610,A,GA2
AY524610,A,GA2
AY524610,A,NA1
AY524610,A,NA2
AY524610,A,NA2
AY524611,A,GA2
AY524611,A,GA2
AY524611,A,NA1
AY524611,A,NA2
AY524611,A,NA2
AY524612,A,GA5
AY524612,A,GA5
AY524613,A,GA2
AY524613,A,GA2
AY524613,A,NA1
AY524613,A,NA2
AY524613,A,NA1
AY524613,A,GA3
AY524614,A,GA2
AY524614,A,GA2
AY524614,A,NA1
AY524614,A,NA2
AY524614,A,NA2
AY524615,A,GA5
AY524615,A,GA5
AY524616,A,GA5
AY524616,A,GA5
AY524617,A,GA5
AY524617,A,GA5
AY524618,A,GA5
AY524618,A,GA5
AY524619,A,GA2
AY524619,A,GA2
AY524619,A,NA2
AY524619,A,NA1
AY524619,A,NA1
AY524619,A,GA3
AY524620,A,GA2
AY524620,A,GA2
AY524620,A,NA2
AY524620,A,NA2
AY524620,A,NA1
AY524620,A,NA1
AY524621,A,GA5
AY524621,A,GA5
AY524622,A,GA5
AY524622,A,GA5
AY524623,A,GA5
AY524623,A,GA5
AY524624,A,GA5
AY524624,A,GA5
AY524625,A,GA2
