Accession ID,subtype,genotype
KJ710391,A,NA1
KJ710391,A,NA1
KJ710391,A,NA1
KJ710405,A,ON1
KJ710405,A,ON1
KJ710390,A,NA1
KJ710390,A,NA1
KJ710390,A,NA1
KJ710389,A,ON1
KJ710389,A,ON1
KJ710389,A,ON1
KJ710404,A,NA1
KJ710407,B,BAIX
KJ710407,B,BAIX
KJ710407,B,BAVII
KJ710407,B,BAVII
KJ710403,A,ON1
KJ710403,A,ON1
KJ710403,A,ON1
KJ710403,A,ON1
KJ710403,A,ON1
KJ710388,A,NA1
KJ710388,A,NA1
KJ710402,A,ON1
KJ710402,A,ON1
KJ710402,A,ON1
KJ710402,A,ON1
KJ710402,A,ON1
KJ710406,A,NA1
KJ710387,A,ON1
KJ710387,A,ON1
KJ710387,A,ON1
KJ710408,B,BAX
KJ710408,B,BAVII
KJ710408,B,BAX
KJ710408,B,BAVII
KJ710408,B,BAIII
KJ710408,B,BAIII
KJ710409,B,BAIX
KJ710409,B,BAIX
KJ710409,B,BAIX
KJ710409,B,BAVII
KJ710409,B,BAVII
KJ710409,B,BAVIII
KJ710413,B,BAIX
KJ710413,B,BAIX
KJ710413,B,BAIX
KJ710413,B,BAVII
KJ710413,B,BAVII
KJ710413,B,BAX
KJ710386,A,ON1
KJ710386,A,ON1
KJ710386,A,ON1
KJ710385,A,NA1
KJ710385,A,NA1
KJ710410,B,BAX
KJ710410,B,BAVII
KJ710410,B,BAX
KJ710410,B,BAIX
KJ710410,B,BAVII
KJ710410,B,BAIX
KJ710411,B,BAX
KJ710411,B,BAVII
KJ710411,B,BAX
KJ710411,B,BAIX
KJ710411,B,BAVII
KJ710411,B,BAIV
KJ710384,A,NA1
KJ710384,A,NA1
KJ710384,A,NA1
KJ710401,A,NA1
KJ710401,A,NA1
KJ710414,B,BAIX
KJ710414,B,BAIX
KJ710414,B,BAIX
KJ710414,B,BAVII
KJ710414,B,BAIX
KJ710414,B,BAVII
KJ710381,A,NA1
KJ710381,A,NA1
KJ710381,A,NA1
KJ710382,A,ON1
KJ710382,A,ON1
KJ710382,A,ON1
KJ710382,A,ON1
KJ710382,A,ON1
KJ710383,A,NA1
KJ710383,A,NA1
KJ710400,A,ON1
KJ710380,A,ON1
KJ710380,A,ON1
KJ710415,B,BAX
KJ710415,B,BAVII
KJ710415,B,BAIX
KJ710415,B,BAX
KJ710415,B,BAVII
KJ710415,B,BAIX
KJ710379,A,ON1
KJ710379,A,ON1
KJ710379,A,ON1
KJ710379,A,ON1
KJ710377,A,ON1
KJ710377,A,ON1
KJ710377,A,ON1
KJ710377,A,ON1
KJ710377,A,ON1
KJ710378,A,ON1
KJ710378,A,ON1
KJ710378,A,ON1
KJ710378,A,ON1
KJ710399,A,ON1
KJ710399,A,ON1
KJ710399,A,ON1
KJ710364,A,ON1
KJ710364,A,ON1
KJ710364,A,ON1
KJ710364,A,ON1
KJ710364,A,ON1
KJ710376,A,ON1
KJ710376,A,ON1
KJ710375,A,ON1
KJ710375,A,ON1
KJ710375,A,ON1
KJ710416,B,BAIX
KJ710416,B,BAIX
KJ710416,B,BAVII
KJ710416,B,BAVI
KJ710416,B,BAIX
KJ710416,B,BAVII
KJ710398,A,ON1
KJ710398,A,ON1
KJ710398,A,ON1
KJ710373,A,ON1
KJ710373,A,ON1
KJ710373,A,ON1
KJ710373,A,ON1
KJ710373,A,ON1
KJ710374,A,ON1
KJ710374,A,ON1
KJ710374,A,ON1
KJ710372,A,ON1
KJ710372,A,ON1
KJ710417,B,BAIX
KJ710417,B,BAVII
KJ710417,B,BAIX
KJ710417,B,BAIX
KJ710417,B,BAVII
KJ710417,B,BAVIII
KJ710418,B,BAIX
KJ710418,B,BAIX
KJ710418,B,BAVII
KJ710418,B,BAIX
KJ710418,B,BAIX
KJ710418,B,BAVII
KJ710396,A,ON1
KJ710396,A,ON1
KJ710396,A,ON1
KJ710396,A,ON1
KJ710396,A,ON1
KJ710397,A,ON1
KJ710397,A,ON1
KJ710397,A,ON1
KJ710397,A,ON1
KJ710397,A,ON1
KJ710365,A,ON1
KJ710365,A,ON1
KJ710365,A,ON1
KJ710365,A,ON1
KJ710365,A,ON1
KJ710395,A,ON1
KJ710395,A,ON1
KJ710395,A,ON1
KJ710371,A,ON1
KJ710371,A,ON1
KJ710370,A,NA1
KJ710370,A,NA1
KJ710412,B,BAIX
KJ710412,B,BAIX
KJ710412,B,BAIX
KJ710412,B,BAVII
KJ710412,B,BAIX
KJ710412,B,BAVII
KJ710394,A,ON1
KJ710394,A,ON1
KJ710394,A,ON1
KJ710394,A,ON1
KJ710394,A,ON1
KJ710369,A,NA1
KJ710369,A,NA1
KJ710368,A,GA5
KJ710419,B,BAIX
KJ710419,B,BAIX
KJ710419,B,BAIX
KJ710419,B,BAVII
KJ710419,B,BAVII
KJ710419,B,BAVIII
KJ710367,A,ON1
KJ710367,A,ON1
KJ710367,A,ON1
KJ710367,A,ON1
KJ710367,A,ON1
KJ710366,A,ON1
KJ710366,A,ON1
KJ710366,A,ON1
KJ710420,B,BAIX
KJ710420,B,BAIX
KJ710420,B,BAIX
KJ710420,B,BAVII
KJ710420,B,BAIX
KJ710420,B,BAVII
KJ710393,A,NA1
KJ710393,A,NA1
KJ710392,A,ON1
KJ710392,A,ON1
KJ710392,A,ON1
KJ710392,A,ON1
KJ710392,A,ON1
