Accession ID,subtype,genotype
JF713439,B,BAVII
JF713439,B,BAIII
JF713439,B,BAI
JF713439,B,BAII
JF713439,B,BAIV
JF713439,B,BAIX
JF713440,B,BAVII
JF713440,B,BAIII
JF713440,B,BAVII
JF713440,B,BAI
JF713440,B,BAIV
JF713440,B,BAIX
JF713441,B,THB
JF713441,B,THB
JF713442,B,BAVII
JF713442,B,BAIX
JF713442,B,BAIV
JF713442,B,BAIX
JF713442,B,BAII
JF713442,B,BAII
JF713447,A,NA1
JF713447,A,NA1
JF713447,A,NA1
JF713451,A,NA1
JF713451,A,NA1
JF713451,A,NA1
JF713448,A,NA1
JF713448,A,NA1
JF713448,A,NA1
JF713448,A,NA1
JF713443,B,BAIX
JF713443,B,BAIX
JF713443,B,BAIX
JF713443,B,BAVII
JF713443,B,BAVII
JF713443,B,BAVIII
JF713444,B,THB
JF713444,B,THB
JF713445,B,THB
JF713445,B,THB
JF713446,B,THB
JF713446,B,THB
JF713449,A,NA1
JF713449,A,NA1
JF713449,A,NA1
JF713449,A,ON1
JF713449,A,ON1
JF713449,A,ON1
JF713450,A,NA1
JF713450,A,NA1
JF713450,A,NA1
JF713452,A,NA1
JF713452,A,NA1
JF713452,A,NA1
JF713453,A,NA1
JF713453,A,NA1
JF713453,A,NA1
JF713454,A,NA1
JF713454,A,NA1
JF713454,A,NA1
