Accession ID,subtype,genotype
KY030816,B,BAIX
KY030816,B,BAVII
KY030816,B,BAIX
KY030816,B,BAIX
KY030816,B,BAIV
KY030816,B,BAX
KY030817,B,BAIX
KY030817,B,BAIX
KY030817,B,BAIX
KY030817,B,BAVII
KY030817,B,BAIII
KY030817,B,BAIII
KY030818,A,NA1
KY030818,A,NA1
KY030819,A,NA1
KY030819,A,NA1
KY030820,B,BAIX
KY030820,B,BAIX
KY030820,B,BAVII
KY030820,B,BAIX
KY030820,B,BAX
KY030820,B,BAVII
KY030821,B,BAIX
KY030821,B,BAIX
KY030821,B,BAIX
KY030821,B,BAVII
KY030821,B,BAIV
KY030821,B,BAIX
KY030822,A,NA1
KY030822,A,NA1
KY030822,A,NA1
KY030823,A,NA1
KY030823,A,NA1
KY030823,A,NA1
KY030824,A,NA1
KY030824,A,NA1
KY030824,A,NA1
KY030825,A,NA1
KY030825,A,NA1
KY030826,A,ON1
KY030826,A,ON1
KY030826,A,ON1
KY030827,A,ON1
KY030827,A,ON1
KY030828,B,BAIX
KY030828,B,BAIX
KY030828,B,BAIX
KY030828,B,BAVII
KY030828,B,BAIX
KY030828,B,BAIV
KY030829,B,BAIX
KY030829,B,BAIX
KY030829,B,BAIX
KY030829,B,BAVI
KY030829,B,BAIX
KY030829,B,BAIII
KY030830,A,ON1
KY030830,A,ON1
KY030830,A,ON1
KY030830,A,ON1
KY030830,A,ON1
KX686105,A,NA1
KX686105,A,NA1
KX686106,A,ON1
KX686106,A,ON1
KX686106,A,ON1
KX686106,A,ON1
KX686106,A,ON1
KX686107,A,GA2
KX686107,A,NA2
KX686107,A,GA2
KX686107,A,NA2
KX686107,A,NA1
KX686107,A,NA1
