Accession ID,subtype,genotype
KF246585,B,BAXII
KF246585,B,BAXII
KF246585,B,BAVII
KF246589,B,BAIX
KF246589,B,BAIX
KF246589,B,BAVII
KF246589,B,BAIII
KF246589,B,BAI
KF246589,B,BAIII
KF246588,B,BAIX
KF246588,B,BAIX
KF246588,B,BAIX
KF246588,B,BAVII
KF246588,B,BAIV
KF246588,B,BAX
KF246590,B,BAIX
KF246590,B,BAIX
KF246590,B,BAIX
KF246590,B,BAVII
KF246590,B,BAIV
KF246586,B,BAXII
KF246586,B,BAXII
KF246587,A,NA1
KF246591,B,BAIX
KF246591,B,BAIX
KF246591,B,BAVII
KF246591,B,BAIV
KF246591,B,BAIX
KF246591,B,BAVII
KF246592,B,BAIX
KF246592,B,BAIX
KF246592,B,BAIX
KF246592,B,BAVII
KF246592,B,BAIII
KF246592,B,BAIII
KF246593,B,BAXII
KF246593,B,BAXII
KF246593,B,BAVII
KF246594,A,NA1
KF246594,A,NA1
KF246595,B,BAIX
KF246595,B,BAIX
KF246595,B,BAVII
KF246595,B,BAIII
KF246595,B,BAI
KF246595,B,BAIII
KF246596,A,NA1
KF246596,A,NA1
KF246625,B,BAXII
KF246625,B,BAXII
KF246625,B,BAVII
KF246631,B,BAIX
KF246631,B,BAIX
KF246631,B,BAIX
KF246631,B,BAVII
KF246631,B,BAIV
KF246631,B,BAIII
KF246632,B,BAXII
KF246632,B,BAXII
KF246632,B,BAVII
KF246633,B,BAIX
KF246633,B,BAIX
KF246633,B,BAVII
KF246633,B,BAIX
KF246633,B,BAIV
KF246633,B,BAX
KF246634,B,BAXII
KF246634,B,BAXII
KF246634,B,BAVII
KF246626,B,BAIX
KF246626,B,BAIX
KF246626,B,BAVII
KF246626,B,BAIX
KF246626,B,BAIV
KF246627,B,BAIX
KF246627,B,BAVII
KF246627,B,BAIX
KF246627,B,BAIX
KF246627,B,BAIV
KF246627,B,BAX
KF246636,B,BAIX
KF246636,B,BAIX
KF246636,B,BAIX
KF246636,B,BAVII
KF246636,B,BAIV
KF246636,B,BAIII
KF246629,B,BAIX
KF246629,B,BAIX
KF246629,B,BAIX
KF246629,B,BAVII
KF246629,B,BAIV
KF246629,B,BAIII
KF246598,B,BAIX
KF246598,B,BAIX
KF246598,B,BAIV
KF246598,B,BAIX
KF246599,B,BAIX
KF246599,B,BAVII
KF246599,B,BAIX
KF246599,B,BAIX
KF246599,B,BAIV
KF246599,B,BAX
KF246645,B,BAIX
KF246645,B,BAIX
KF246645,B,BAIX
KF246645,B,BAVII
KF246645,B,BAIII
KF246645,B,BAIII
KF246646,B,BAIX
KF246646,B,BAIX
KF246646,B,BAIX
KF246646,B,BAVII
KF246646,B,BAIII
KF246646,B,BAIII
KF246630,B,BAIX
KF246630,B,BAIX
KF246630,B,BAVII
KF246630,B,BAIX
KF246630,B,BAIV
KF246630,B,BAX
KF246600,B,BAIX
KF246600,B,BAVII
KF246600,B,BAVI
KF246600,B,BAVI
KF246600,B,BAIX
KF246600,B,BAIII
KF246601,B,BAIX
KF246601,B,BAIX
KF246601,B,BAIX
KF246601,B,BAVII
KF246601,B,BAIV
KF246610,B,BAIX
KF246610,B,BAIX
KF246610,B,BAVII
KF246610,B,BAIII
KF246610,B,BAIV
KF246610,B,BAIII
KF246602,B,BAIX
KF246602,B,BAIX
KF246602,B,BAVII
KF246602,B,BAI
KF246602,B,BAX
KF246602,B,BAIV
KF246611,B,BAIX
KF246611,B,BAIX
KF246611,B,BAIX
KF246611,B,BAVII
KF246611,B,BAIII
KF246611,B,BAIII
KF246618,A,NA1
KF246618,A,NA1
KF246618,A,NA1
KF246604,A,NA1
KF246604,A,NA1
KF246612,A,NA1
KF246612,A,NA1
KF246615,A,NA1
KF246615,A,NA1
KF246613,A,NA1
KF246613,A,NA1
KF246614,A,NA1
KF246614,A,NA1
KF246616,B,BAIX
KF246616,B,BAIX
KF246616,B,BAVII
KF246616,B,BAIV
KF246616,B,BAIII
KF246616,B,BAIII
KF246617,A,NA1
KF246617,A,NA1
KF246605,A,NA1
KF246605,A,NA1
KF246622,A,NA1
KF246622,A,NA1
KF246620,A,NA1
KF246620,A,NA1
KF246621,B,BAIX
KF246621,B,BAIX
KF246621,B,BAVII
KF246621,B,BAIV
KF246621,B,BAIII
KF246621,B,BAIII
KF246606,A,NA1
KF246606,A,NA1
KF246623,A,NA1
KF246623,A,NA1
KF246607,B,BAIX
KF246607,B,BAIX
KF246607,B,BAVII
KF246607,B,BAIV
KF246607,B,BAIII
KF246607,B,BAIII
KF246624,B,BAIX
KF246624,B,BAIX
KF246624,B,BAVII
KF246624,B,BAIII
KF246624,B,BAIV
KF246624,B,BAIII
KF246643,A,NA1
KF246644,A,NA1
KF246644,A,NA1
KF246644,A,NA1
KF246644,A,NA1
KF246644,A,GA2
KF246637,B,THB
KF246637,B,THB
KF246638,A,ON1
KF246638,A,ON1
KF246639,A,ON1
KF246639,A,ON1
KF246639,A,ON1
KF246640,A,ON1
KF246640,A,ON1
KF246641,A,ON1
KF246641,A,ON1
KF246642,A,NA1
KF246642,A,NA1
KF246642,A,NA1
KF246642,A,GA2
KF246608,A,NA1
KF246608,A,NA1
