Accession ID,subtype,genotype
AB860223,A,GA5
AB860223,A,GA5
AB860224,A,GA5
AB860225,A,NA1
AB860225,A,NA1
AB860225,A,NA1
AB860226,A,NA1
AB860226,A,NA1
AB860226,A,NA1
AB860227,A,NA1
AB860227,A,NA1
AB860227,A,NA1
AB860227,A,NA1
AB860228,A,NA1
AB860228,A,NA1
AB860228,A,NA1
AB860230,A,NA1
AB860230,A,NA1
AB860230,A,NA1
AB860230,A,NA1
AB860230,A,GA2
AB860233,A,NA1
AB860233,A,NA1
AB860233,A,NA1
AB860233,A,NA1
AB860229,A,NA1
AB860229,A,NA1
AB860229,A,NA1
AB860234,A,NA1
AB860234,A,NA1
AB860234,A,NA1
AB860237,A,ON1
AB860237,A,ON1
AB860237,A,ON1
AB860232,A,NA1
AB860232,A,NA1
AB860232,A,NA1
AB860232,A,NA1
AB860235,A,GA5
AB860231,A,NA1
AB860231,A,NA1
AB860231,A,NA1
AB860236,A,NA1
AB860236,A,NA1
AB860236,A,NA1
AB860240,A,ON1
AB860240,A,ON1
AB860240,A,ON1
AB860240,A,ON1
AB860240,A,ON1
AB860238,A,ON1
AB860238,A,ON1
AB860238,A,ON1
AB860238,A,ON1
AB860238,A,ON1
AB860239,A,ON1
AB860239,A,ON1
AB860239,A,ON1
