Accession ID,subtype,genotype
MF443142,B,BAVII
MF443142,B,BAIX
MF443142,B,BAIX
MF443142,B,BAIX
MF443142,B,BAIII
MF443142,B,BAIII
MF443141,B,BAVII
MF443141,B,BAX
MF443141,B,BAIX
MF443141,B,BAIV
MF443141,B,BAIX
MF443141,B,BAVII
MF443143,B,BAIX
MF443143,B,BAVII
MF443143,B,BAIX
MF443143,B,BAIX
MF443143,B,BAIII
MF443143,B,BAX
MF443140,B,BAIX
MF443140,B,BAVII
MF443140,B,BAIX
MF443140,B,BAIX
MF443140,B,BAIII
MF443140,B,BAIII
MF443144,B,BAIX
MF443144,B,BAVII
MF443144,B,BAIX
MF443144,B,BAIII
MF443144,B,BAIV
MF443144,B,BAIII
MF443145,B,BAVII
MF443145,B,BAX
MF443145,B,BAIX
MF443145,B,BAIX
MF443145,B,BAIX
MF443145,B,BAX
MF443146,B,BAIX
MF443146,B,BAVII
MF443146,B,BAIX
MF443146,B,BAIX
MF443146,B,BAIII
MF443146,B,BAX
MF443147,B,BAIX
MF443147,B,BAIX
MF443147,B,BAIX
MF443147,B,BAVII
MF443148,B,BAIX
MF443148,B,BAIX
MF443148,B,BAIX
MF443148,B,BAVII
MF443149,B,BAIX
MF443149,B,BAIX
MF443149,B,BAIX
MF443149,B,BAVII
MF443150,B,BAIX
MF443150,B,BAIX
MF443150,B,BAIX
MF443150,B,BAVII
MF443151,B,BAIX
MF443151,B,BAIX
MF443151,B,BAIX
MF443151,B,BAVII
MF443152,B,BAIX
MF443152,B,BAIX
MF443152,B,BAIX
MF443152,B,BAVII
MF443152,B,BAVII
MF443153,B,BAIX
MF443153,B,BAIX
MF443153,B,BAIX
MF443153,B,BAVII
MF443153,B,BAIV
MF443153,B,BAIX
MF443154,B,BAIX
MF443154,B,BAIX
MF443154,B,BAIX
MF443154,B,BAVII
MF443155,B,BAIX
MF443155,B,BAIX
MF443155,B,BAIX
MF443155,B,BAVII
MF443155,B,BAIII
MF443155,B,BAIV
MF443156,B,BAIX
MF443156,B,BAIX
MF443156,B,BAVII
MF443156,B,BAIX
MF443156,B,BAIX
MF443157,B,BAIX
MF443157,B,BAIX
MF443157,B,BAIX
MF443157,B,BAVII
MF443158,B,BAIX
MF443158,B,BAIX
MF443158,B,BAIX
MF443158,B,BAVII
