Accession ID,subtype,genotype
JX645880,B,BAVII
JX645880,B,BAX
JX645880,B,BAIX
JX645880,B,BAIX
JX645880,B,BAVII
JX645880,B,BAX
JX645938,B,BAIX
JX645938,B,BAIX
JX645938,B,BAIX
JX645938,B,BAVII
JX645938,B,BAVI
JX645938,B,BAVI
JX645803,A,NA1
JX645803,A,NA1
JX645803,A,NA1
JX645918,B,BAIX
JX645918,B,BAIX
JX645918,B,BAIX
JX645918,B,BAVII
JX645918,B,BAX
JX645918,B,BAIX
JX645941,B,BAVII
JX645941,B,BAIX
JX645941,B,BAIX
JX645941,B,BAIX
JX645941,B,BAVI
JX645941,B,BAVI
JX645865,A,GA5
JX645865,A,GA5
JX645981,B,SAB3
JX645981,B,GB2
JX645981,B,BAI
JX645981,B,BAVI
JX645981,B,BAIII
JX645981,B,BAIII
JX645915,B,BAIX
JX645915,B,BAIX
JX645915,B,BAIX
JX645915,B,BAVII
JX645915,B,BAIV
JX645915,B,BAIX
JX645916,B,BAIX
JX645916,B,BAIX
JX645916,B,BAIX
JX645916,B,BAVII
JX645916,B,BAX
JX645916,B,BAIX
JX645868,A,GA5
JX645868,A,GA5
JX645974,B,SAB3
JX645974,B,GB2
JX645974,B,BAI
JX645974,B,BAVI
JX645974,B,BAIII
JX645974,B,BAIII
JX645902,B,BAIX
JX645902,B,BAIX
JX645902,B,BAIX
JX645902,B,BAVII
JX645902,B,BAIV
JX645902,B,BAIX
JX645917,B,BAIX
JX645917,B,BAIX
JX645917,B,BAIX
JX645917,B,BAVII
JX645917,B,BAIV
JX645917,B,BAIX
JX645859,A,GA2
JX645859,A,GA2
JX645859,A,NA2
JX645859,A,NA2
JX645859,A,NA1
JX645973,B,SAB3
JX645973,B,GB2
JX645973,B,BAI
JX645973,B,BAVI
JX645973,B,BAIII
JX645973,B,BAIII
JX645860,A,GA2
JX645860,A,GA2
JX645860,A,NA2
JX645860,A,NA2
JX645914,B,BAIX
JX645914,B,BAIX
JX645914,B,BAIX
JX645914,B,BAVII
JX645914,B,BAIV
JX645914,B,BAX
JX645980,B,SAB3
JX645980,B,GB2
JX645980,B,BAI
JX645980,B,BAVI
JX645980,B,BAIII
JX645980,B,BAIII
JX645802,A,NA1
JX645802,A,NA1
JX645802,A,NA1
JX645802,A,NA1
JX645878,B,BAX
JX645878,B,BAVII
JX645878,B,BAIX
JX645878,B,BAIV
JX645878,B,BAX
JX645878,B,BAVII
JX645982,B,SAB3
JX645982,B,GB2
JX645982,B,BAI
JX645982,B,BAVI
JX645982,B,BAIII
JX645982,B,BAIII
JX645897,B,BAIX
JX645897,B,BAIX
JX645897,B,BAIX
JX645897,B,BAVII
JX645897,B,BAIV
JX645897,B,BAIX
JX645977,B,SAB3
JX645977,B,GB2
JX645977,B,BAI
JX645977,B,BAVI
JX645977,B,BAIII
JX645977,B,BAIII
JX645978,B,SAB3
JX645978,B,GB2
JX645978,B,BAI
JX645978,B,BAVI
JX645978,B,BAIII
JX645978,B,BAIII
JX645979,B,SAB3
JX645979,B,GB2
JX645979,B,BAI
JX645979,B,BAVI
JX645979,B,BAIII
JX645979,B,BAIII
JX645976,B,SAB3
JX645976,B,GB2
JX645976,B,BAI
JX645976,B,BAVI
JX645976,B,BAIII
JX645976,B,BAIII
JX645975,B,SAB3
JX645975,B,GB2
JX645975,B,BAI
JX645975,B,BAVI
JX645975,B,BAIII
JX645975,B,BAIII
JX645867,A,GA5
JX645867,A,GA5
JX645925,B,BAIX
JX645925,B,BAIX
JX645925,B,BAVII
JX645925,B,BAIX
JX645925,B,BAIII
JX645925,B,BAVII
JX645890,B,BAVII
JX645890,B,BAIX
JX645890,B,BAI
JX645890,B,BAIV
JX645890,B,BAIII
JX645890,B,BAVII
JX645899,B,BAIX
JX645899,B,BAIX
JX645899,B,BAIX
JX645899,B,BAVII
JX645899,B,BAIV
JX645899,B,BAIX
JX645939,B,BAIX
JX645939,B,BAIX
JX645939,B,BAIX
JX645939,B,BAVII
JX645939,B,BAVI
JX645939,B,BAVI
JX645898,B,BAIX
JX645898,B,BAIX
JX645898,B,BAIX
JX645898,B,BAVII
JX645898,B,BAIV
JX645898,B,BAIX
JX645866,A,GA5
JX645866,A,GA5
JX645926,B,BAIX
JX645926,B,BAIX
JX645926,B,BAIX
JX645926,B,BAVII
JX645926,B,BAVI
JX645926,B,BAVI
JX645936,B,BAIX
JX645936,B,BAVI
JX645936,B,BAVI
JX645936,B,BAVII
JX645936,B,BAIX
JX645936,B,BAIX
JX645901,B,BAIX
JX645901,B,BAIX
JX645901,B,BAIX
JX645901,B,BAVII
JX645901,B,BAIV
JX645901,B,BAVII
JX645903,B,BAIX
JX645903,B,BAIX
JX645903,B,BAIX
JX645903,B,BAVII
JX645903,B,BAIV
JX645903,B,BAIX
JX645945,B,BAIX
JX645945,B,BAIX
JX645945,B,BAVII
JX645945,B,BAIX
JX645945,B,BAVI
JX645945,B,BAVI
JX645892,B,BAVII
JX645892,B,BAIX
JX645892,B,BAIX
JX645892,B,BAVII
JX645892,B,BAVIII
JX645892,B,BAVIII
JX645872,A,GA5
JX645872,A,GA5
JX645786,A,NA1
JX645786,A,NA1
JX645862,A,GA2
JX645862,A,GA2
JX645862,A,NA2
JX645862,A,NA2
JX645943,B,BAIX
JX645943,B,BAIX
JX645943,B,BAIX
JX645943,B,BAVII
JX645943,B,BAVI
JX645943,B,BAVI
JX645927,B,BAIX
JX645927,B,BAIX
JX645927,B,BAIX
JX645927,B,BAVII
JX645927,B,BAIII
JX645927,B,BAIX
JX645893,B,BAVII
JX645893,B,BAIX
JX645893,B,BAVII
JX645893,B,BAXII
JX645893,B,BAVIII
JX645893,B,BAVIII
JX645792,A,NA1
JX645792,A,NA1
JX645792,A,NA1
JX645797,A,NA1
JX645797,A,NA1
JX645797,A,NA1
JX645870,A,GA5
JX645870,A,GA5
JX645783,A,NA1
JX645783,A,NA1
JX645783,A,NA1
JX645801,A,NA1
JX645801,A,NA1
JX645801,A,NA1
JX645781,A,NA1
JX645781,A,NA1
JX645781,A,NA1
JX645781,A,NA1
JX645891,B,BAVII
JX645891,B,BAI
JX645891,B,BAIV
JX645891,B,BAIX
JX645891,B,BAIX
JX645891,B,BAVII
JX645791,A,NA1
JX645791,A,NA1
JX645791,A,NA1
JX645784,A,NA1
JX645784,A,NA1
JX645784,A,NA1
JX645942,B,BAIX
JX645942,B,BAVII
JX645942,B,BAIX
JX645942,B,BAIX
JX645942,B,BAVI
JX645942,B,BAVI
JX645873,A,GA5
JX645873,A,GA5
JX645777,A,NA1
JX645777,A,NA1
JX645777,A,NA1
JX645785,A,NA1
JX645785,A,NA1
JX645798,A,NA1
JX645798,A,NA1
JX645798,A,NA1
JX645787,A,NA1
JX645787,A,NA1
JX645787,A,NA1
JX645787,A,NA1
JX645787,A,GA2
JX645787,A,NA2
JX645820,A,NA1
JX645820,A,NA1
JX645820,A,NA1
JX645970,B,BAIX
JX645970,B,BAIX
JX645970,B,BAIX
JX645970,B,BAVII
JX645970,B,BAIV
JX645970,B,BAIX
JX645776,A,NA1
JX645776,A,NA1
JX645776,A,NA1
JX645861,A,NA2
JX645861,A,NA2
JX645789,A,NA1
JX645789,A,NA1
JX645789,A,NA1
JX645863,A,GA2
JX645863,A,GA2
JX645863,A,NA2
JX645788,A,NA1
JX645788,A,NA1
JX645788,A,NA1
JX645821,A,NA1
JX645821,A,NA1
JX645821,A,NA1
JX645841,A,NA1
JX645841,A,NA1
JX645841,A,NA1
JX645944,B,BAIX
JX645944,B,BAIX
JX645944,B,BAVII
JX645944,B,BAIX
JX645944,B,BAVI
JX645944,B,BAIX
JX645827,A,NA1
JX645827,A,NA1
JX645827,A,NA1
JX645793,A,NA1
JX645793,A,NA1
JX645793,A,NA1
JX645799,A,NA1
JX645799,A,NA1
JX645799,A,NA1
JX645829,A,NA1
JX645829,A,NA1
JX645829,A,NA1
JX645940,B,BAIX
JX645940,B,BAIX
JX645940,B,BAIX
JX645940,B,BAVII
JX645940,B,BAVI
JX645940,B,BAVI
JX645782,A,NA1
JX645782,A,NA1
JX645782,A,NA1
JX645782,A,NA1
JX645780,A,NA1
JX645780,A,NA1
JX645780,A,NA1
JX645780,A,NA1
JX645778,A,NA1
JX645778,A,NA1
JX645778,A,NA1
JX645800,A,NA1
JX645800,A,NA1
JX645800,A,NA1
JX645857,A,NA1
JX645857,A,NA1
JX645857,A,NA1
JX645864,A,GA2
JX645864,A,GA2
JX645790,A,NA1
JX645790,A,NA1
JX645790,A,NA1
JX645779,A,NA1
JX645779,A,NA1
JX645779,A,NA1
JX645779,A,NA1
JX645947,B,BAIX
JX645947,B,BAIX
JX645947,B,BAIX
JX645947,B,BAVII
JX645947,B,BAVI
JX645947,B,BAVI
JX645856,A,NA1
JX645856,A,NA1
JX645856,A,NA1
JX645822,A,NA1
JX645822,A,NA1
JX645822,A,NA1
JX645935,B,BAVII
JX645935,B,BAIX
JX645935,B,BAIX
JX645935,B,BAIX
JX645935,B,BAIV
JX645935,B,BAX
JX645961,B,BAIX
JX645961,B,BAIX
JX645961,B,BAIX
JX645961,B,BAVII
JX645961,B,BAVI
JX645961,B,BAVI
JX645950,B,BAIX
JX645950,B,BAIX
JX645950,B,BAIX
JX645950,B,BAVII
JX645950,B,BAVI
JX645950,B,BAVI
JX645959,B,BAIX
JX645959,B,BAVII
JX645959,B,BAIX
JX645959,B,BAIX
JX645959,B,BAVI
JX645959,B,BAVI
JX645825,A,NA1
JX645825,A,NA1
JX645825,A,NA1
JX645874,A,GA5
JX645874,A,GA5
JX645823,A,NA1
JX645823,A,NA1
JX645823,A,NA1
JX645972,B,BAIX
JX645972,B,BAIX
JX645972,B,BAIX
JX645972,B,BAVII
