Accession ID,subtype,genotype
AF510228,A,NA2
AF510228,A,NA1
AF510228,A,NA2
AF510228,A,NA1
AF510228,A,NA1
AF510229,A,NA1
AF510229,A,NA1
AF510229,A,NA1
AF510229,A,GA2
AF510229,A,NA2
AF510230,A,GA2
AF510230,A,GA2
AF510230,A,GA3
AF510230,A,NA2
AF510230,A,GA3
AF510230,A,NA1
AF510231,A,GA7
AF510231,A,GA7
AF510231,A,GA3
AF510231,A,GA3
AF510232,A,GA5
AF510232,A,GA3
AF510232,A,GA3
AF510232,A,GA2
AF510232,A,NA1
AF510232,A,NA1
AF510233,A,GA5
AF510233,A,GA5
AF510233,A,NA1
AF510235,A,GA7
AF510235,A,GA7
AF510237,A,GA2
AF510237,A,GA2
AF510237,A,NA1
AF510237,A,NA2
AF510237,A,NA1
AF510237,A,NA1
AF510238,A,GA5
AF510238,A,GA5
AF510238,A,NA1
AF510238,A,NA1
AF510238,A,ON1
AF510238,A,NA1
AF510239,A,GA5
AF510239,A,GA3
AF510239,A,GA3
AF510239,A,GA2
AF510239,A,NA1
AF510239,A,NA1
AF510240,A,GA2
AF510240,A,GA2
AF510240,A,NA1
AF510240,A,NA2
AF510240,A,NA1
AF510240,A,NA1
AF510241,A,GA5
AF510242,A,GA2
AF510242,A,GA2
AF510242,A,NA2
AF510242,A,NA2
AF510242,A,NA1
AF510242,A,NA1
AF510243,A,GA7
AF510243,A,GA7
AF510243,A,GA2
AF510243,A,GA2
AF510243,A,GA3
AF510243,A,GA3
AF510244,A,GA2
AF510244,A,NA2
AF510244,A,GA2
AF510244,A,NA2
AF510244,A,NA1
AF510244,A,NA1
AF510245,A,GA5
AF510246,A,GA5
AF510247,A,GA7
AF510247,A,GA2
AF510247,A,GA7
AF510247,A,GA2
AF510247,A,GA3
AF510247,A,GA3
AF510248,A,GA5
AF510249,A,GA5
AF510249,A,GA5
AF510250,A,GA2
AF510250,A,GA2
AF510250,A,NA1
AF510250,A,NA2
AF510250,A,NA1
AF510250,A,NA1
AF510251,A,GA5
AF510251,A,GA3
AF510251,A,GA3
AF510251,A,GA2
AF510251,A,NA1
AF510251,A,NA1
AF510252,A,GA7
AF510252,A,GA7
AF510252,A,GA2
AF510252,A,GA3
AF510252,A,GA2
AF510252,A,GA3
AF510253,A,GA5
AF510253,A,GA5
AF510254,A,GA2
AF510254,A,GA2
AF510254,A,NA1
AF510254,A,NA2
AF510254,A,NA1
AF510254,A,NA2
AF510255,A,GA7
AF510255,A,GA7
AF510256,A,GA7
AF510256,A,GA7
AF510256,A,GA2
AF510256,A,GA2
AF510256,A,GA3
AF510256,A,GA3
AF510257,A,GA7
AF510257,A,GA2
AF510257,A,GA7
AF510257,A,GA2
AF510257,A,GA3
AF510257,A,GA3
AF510258,A,GA7
AF510258,A,GA2
AF510258,A,GA7
AF510258,A,GA3
AF510258,A,GA2
AF510258,A,GA3
AF510259,A,GA7
AF510259,A,GA7
AF510259,A,GA2
AF510259,A,GA3
AF510259,A,GA2
AF510259,A,GA3
AF510260,A,GA7
AF510260,A,GA7
AF510260,A,GA3
AF510260,A,GA2
AF510260,A,GA3
AF510260,A,GA2
AF510261,A,GA7
AF510261,A,GA7
AF510261,A,GA2
AF510261,A,GA3
AF510261,A,GA2
AF510261,A,GA3
AF510262,A,GA5
AF510262,A,ON1
AF510263,A,GA7
AF510263,A,GA2
AF510263,A,GA7
AF510263,A,GA2
AF510263,A,GA3
AF510263,A,GA3
AF510264,A,GA5
AF510265,A,GA5
AF510266,A,GA5
AF510267,A,GA5
AF510268,A,GA5
AF510269,A,GA7
AF510269,A,GA7
AF510269,A,GA2
AF510269,A,GA3
AF510269,A,GA2
AF510269,A,GA3
AF510270,A,GA5
AF510270,A,GA5
AF510271,A,GA5
AF510272,A,GA7
AF510272,A,GA2
AF510272,A,GA7
AF510272,A,GA3
AF510272,A,GA2
AF510272,A,GA3
AF510274,A,GA2
AF510274,A,GA7
AF510274,A,GA3
AF510274,A,GA2
AF510274,A,GA7
AF510274,A,GA3
AF510275,A,GA5
AF510276,A,GA5
AF510276,A,GA5
AF510277,A,GA5
AF510278,A,GA7
AF510278,A,GA7
AF510279,A,GA7
AF510279,A,GA2
AF510279,A,GA7
AF510279,A,GA2
AF510279,A,GA3
AF510279,A,GA3
AF510280,A,GA5
AF510281,A,GA5
AF510281,A,GA5
AF510282,A,GA5
AF510283,A,GA5
AF510284,A,GA5
AF510285,A,GA2
AF510285,A,GA2
AF510285,A,NA1
AF510285,A,NA2
AF510285,A,NA1
AF510285,A,NA1
AF510286,A,GA5
AF510287,A,GA7
AF510287,A,GA7
AF510287,A,GA2
AF510287,A,GA2
AF510287,A,NA2
AF510287,A,NA2
AF510288,A,GA5
AF510288,A,GA5
AF510289,A,GA7
AF510289,A,GA2
AF510289,A,GA7
AF510289,A,GA3
AF510289,A,GA2
AF510289,A,GA3
AF510290,A,GA5
AF510291,A,GA5
AF510292,A,GA5
AF510293,A,GA7
AF510293,A,GA7
AF510293,A,GA2
AF510293,A,GA2
AF510293,A,GA3
AF510293,A,GA3
AF510294,A,GA5
AF510295,A,GA5
AF510296,A,GA5
AF510297,A,GA5
AF510297,A,GA3
AF510297,A,GA2
AF510297,A,NA1
AF510297,A,NA1
AF510297,A,NA1
AF510298,A,NA2
AF510298,A,NA1
AF510298,A,NA2
AF510298,A,NA1
AF510298,A,NA1
AF510298,A,GA2
AF510299,A,GA7
AF510299,A,GA2
AF510299,A,GA7
AF510299,A,GA2
AF510299,A,GA3
AF510299,A,GA3
AF510300,A,GA7
AF510300,A,GA2
AF510300,A,GA7
AF510300,A,GA2
AF510300,A,GA3
AF510300,A,GA3
AF510301,A,GA5
AF510302,A,GA7
AF510302,A,GA3
AF510302,A,GA2
AF510302,A,GA7
AF510302,A,GA2
AF510302,A,GA3
AF510303,A,GA7
AF510303,A,GA2
AF510303,A,GA7
AF510303,A,GA3
AF510303,A,GA2
AF510303,A,GA3
AF510304,A,GA7
AF510304,A,GA2
AF510304,A,GA7
AF510304,A,GA2
AF510304,A,GA3
AF510304,A,GA3
AF510305,A,GA5
AF510306,A,GA5
AF510307,A,GA7
AF510307,A,GA2
AF510307,A,GA7
AF510307,A,GA2
AF510307,A,GA3
AF510307,A,GA3
AF510308,A,GA2
AF510308,A,GA7
AF510308,A,GA2
AF510308,A,GA3
