Accession ID,subtype,genotype
MT156380,A,ON1
MT156380,A,ON1
MT156380,A,ON1
MT156381,A,ON1
MT156381,A,ON1
MT156381,A,ON1
MT156382,A,ON1
MT156382,A,ON1
MT156382,A,ON1
MT156382,A,ON1
MT156382,A,ON1
MT156383,A,ON1
MT156383,A,ON1
MT156383,A,ON1
MT156384,A,ON1
MT156384,A,ON1
MT156384,A,ON1
MT156384,A,ON1
MT156384,A,ON1
MT156385,A,ON1
MT156385,A,ON1
MT156385,A,ON1
MT156385,A,ON1
MT156385,A,ON1
MT156386,A,ON1
MT156386,A,ON1
MT156386,A,ON1
MT156387,A,ON1
MT156387,A,ON1
MT156387,A,ON1
MT156387,A,ON1
MT156387,A,ON1
MT156388,A,ON1
MT156388,A,ON1
MT156389,A,ON1
MT156389,A,ON1
MT156389,A,ON1
MT156390,A,ON1
MT156390,A,ON1
MT156390,A,ON1
MT156391,A,ON1
MT156391,A,ON1
MT156391,A,ON1
MT156391,A,ON1
MT156392,A,ON1
MT156392,A,ON1
MT156392,A,ON1
MT156393,A,ON1
MT156393,A,ON1
MT156393,A,ON1
MT156394,A,ON1
MT156394,A,ON1
MT156394,A,ON1
MT156395,A,ON1
MT156395,A,ON1
MT156395,A,ON1
MT156396,A,ON1
MT156396,A,ON1
MT156396,A,ON1
MT156397,A,ON1
MT156397,A,ON1
MT156397,A,ON1
MT156397,A,ON1
MT156398,A,ON1
MT156398,A,ON1
MT156398,A,ON1
MT156398,A,ON1
MT156399,A,ON1
MT156400,A,ON1
MT156400,A,ON1
MT156400,A,ON1
MT156401,A,ON1
MT156401,A,ON1
MT156401,A,ON1
MT156402,A,ON1
MT156402,A,ON1
MT156402,A,ON1
MT156402,A,ON1
MT156403,A,ON1
MT156403,A,ON1
MT156403,A,ON1
MT156403,A,ON1
MT156403,A,ON1
MT156404,A,ON1
MT156404,A,ON1
MT156404,A,ON1
MT156404,A,ON1
MT156405,A,ON1
MT156405,A,ON1
MT156405,A,ON1
MT156405,A,ON1
MT156405,A,ON1
MT156406,A,ON1
MT156406,A,ON1
MT156406,A,ON1
MT156406,A,ON1
MT156406,A,ON1
MT156407,A,ON1
MT156407,A,ON1
MT156407,A,ON1
MT156407,A,ON1
MT156407,A,ON1
MT156408,A,ON1
MT156408,A,ON1
MT156408,A,ON1
MT156408,A,ON1
MT156408,A,ON1
MT156409,A,ON1
MT156409,A,ON1
MT156409,A,ON1
MT156409,A,ON1
MT156410,A,ON1
MT156410,A,ON1
MT156410,A,ON1
MT156410,A,ON1
MT156411,A,ON1
MT156411,A,ON1
MT156411,A,ON1
MT156411,A,ON1
MT156412,A,ON1
MT156412,A,ON1
MT156412,A,ON1
MT156413,A,ON1
MT156413,A,ON1
MT156414,A,ON1
MT156414,A,ON1
MT156414,A,ON1
MT156414,A,ON1
MT156414,A,ON1
MT156415,A,ON1
MT156415,A,ON1
MT156415,A,ON1
MT156416,A,ON1
MT156416,A,ON1
MT156416,A,ON1
MT156417,A,ON1
MT156417,A,ON1
MT156417,A,ON1
MT156417,A,ON1
MT156417,A,ON1
MT156418,A,ON1
MT156418,A,ON1
MT156418,A,ON1
MT156418,A,ON1
MT156418,A,ON1
MT156419,A,ON1
MT156419,A,ON1
MT156419,A,ON1
MT156419,A,ON1
MT156419,A,ON1
MT156420,A,ON1
MT156420,A,ON1
MT156421,A,ON1
MT156421,A,ON1
MT156421,A,ON1
MT156422,A,ON1
MT156422,A,ON1
MT156422,A,ON1
MT156422,A,ON1
MT156422,A,ON1
MT156423,A,ON1
MT156423,A,ON1
MT156424,A,ON1
MT156424,A,ON1
MT156425,A,ON1
MT156425,A,ON1
MT156426,A,ON1
MT156426,A,ON1
MT156426,A,ON1
MT156426,A,ON1
MT156426,A,ON1
MT156427,A,ON1
MT156427,A,ON1
MT156427,A,ON1
MT156427,A,ON1
MT156427,A,ON1
MT156428,A,ON1
MT156428,A,ON1
MT156428,A,ON1
MT156429,A,ON1
MT156429,A,ON1
MT156429,A,ON1
MT156429,A,ON1
MT156429,A,ON1
MT156430,A,ON1
MT156430,A,ON1
MT156430,A,ON1
MT156431,A,ON1
MT156431,A,ON1
MT156431,A,ON1
MT156432,A,ON1
MT156432,A,ON1
MT156432,A,ON1
MT156432,A,ON1
MT156432,A,ON1
MT156433,A,ON1
MT156433,A,ON1
MT156433,A,ON1
MT156433,A,ON1
MT156433,A,ON1
