Accession ID,subtype,genotype
JF500066,A,GA2
JF500066,A,GA2
JF500066,A,GA3
JF500066,A,NA2
JF500067,A,GA2
JF500067,A,GA2
JF500067,A,GA3
JF500067,A,NA2
JF500068,A,GA2
JF500068,A,GA2
JF500068,A,GA3
JF500068,A,NA2
JF500069,A,GA2
JF500069,A,GA2
JF500069,A,GA3
JF500069,A,NA2
JF500070,A,GA2
JF500070,A,GA2
JF500070,A,GA3
JF500070,A,NA2
JF500071,A,GA2
JF500071,A,GA2
JF500071,A,NA2
JF500071,A,NA2
JF500072,A,GA2
JF500072,A,GA2
JF500072,A,GA3
JF500072,A,NA2
JF500073,A,GA2
JF500073,A,GA2
JF500074,A,GA2
JF500074,A,GA2
JF500074,A,NA2
JF500074,A,NA2
JF500075,A,GA2
JF500075,A,GA2
JF500075,A,NA2
JF500075,A,NA2
JF500076,A,GA2
JF500076,A,GA2
JF500076,A,NA2
JF500076,A,NA2
JF500077,A,GA2
JF500077,A,GA2
JF500077,A,NA2
JF500077,A,NA2
JF500078,A,GA2
JF500078,A,GA2
JF500078,A,NA2
JF500078,A,NA2
JF500079,A,GA2
JF500079,A,GA2
JF500079,A,NA2
JF500079,A,NA2
JF500080,A,GA2
JF500080,A,GA2
JF500080,A,NA2
JF500080,A,NA2
JF500081,A,GA2
JF500081,A,GA2
JF500081,A,GA3
JF500081,A,NA2
JF500082,A,GA2
JF500082,A,GA2
JF500082,A,NA2
JF500082,A,NA2
JF500083,A,GA5
JF500083,A,GA5
JF500084,A,GA5
JF500084,A,GA5
JF500085,A,GA5
JF500085,A,GA5
JF500086,A,GA5
JF500086,A,GA5
JF500087,A,GA5
JF500087,A,GA5
JF500088,A,GA5
JF500088,A,GA5
JF500089,A,GA5
JF500089,A,GA5
JF500090,A,GA5
JF500090,A,GA5
JF500091,A,GA5
JF500091,A,GA5
JF500092,A,GA5
JF500092,A,GA5
JF500093,A,GA5
JF500093,A,GA5
JF500094,A,GA5
JF500094,A,GA5
JF500095,A,GA5
JF500095,A,GA5
JF500096,A,GA5
JF500096,A,GA5
JF500097,A,GA5
JF500097,A,GA5
JF500098,A,GA5
JF500098,A,GA5
JF500099,A,GA5
JF500099,A,GA5
JF500100,A,GA5
JF500100,A,GA5
JF500101,A,GA5
JF500101,A,GA5
JF500102,A,GA5
JF500102,A,GA5
JF500103,A,GA5
JF500103,A,GA5
JF500104,A,GA5
JF500104,A,GA5
JF500105,A,GA5
JF500105,A,GA5
JF500106,A,GA2
JF500106,A,GA2
JF500106,A,GA3
JF500106,A,NA2
JF500107,A,GA2
JF500107,A,GA2
JF500107,A,NA2
JF500107,A,NA2
JF500108,A,GA5
JF500108,A,GA5
JF500109,A,GA5
JF500109,A,GA5
JF500044,A,GA2
JF500044,A,GA2
JF500044,A,GA3
JF500045,A,GA5
JF500045,A,GA5
JF500046,A,GA2
JF500046,A,GA2
JF500046,A,GA3
JF500046,A,NA2
JF500047,A,GA2
JF500047,A,GA2
JF500047,A,NA2
JF500048,A,GA2
JF500048,A,GA2
JF500048,A,GA3
JF500048,A,NA2
JF500049,A,GA2
JF500049,A,GA2
JF500050,A,GA2
JF500050,A,GA2
JF500050,A,GA3
JF500050,A,NA2
JF500051,A,GA2
JF500051,A,GA2
JF500051,A,GA3
JF500051,A,NA2
JF500052,A,GA2
JF500052,A,GA2
JF500052,A,NA2
JF500052,A,NA2
JF500053,A,GA2
JF500053,A,GA2
JF500053,A,GA3
JF500053,A,NA2
JF500054,A,GA2
JF500054,A,GA2
JF500054,A,GA3
JF500054,A,NA2
JF500055,A,GA5
JF500055,A,GA5
JF500056,A,GA5
JF500056,A,GA5
JF500057,A,GA5
JF500057,A,GA5
JF500058,A,GA5
JF500058,A,GA5
JF500059,A,GA5
JF500059,A,GA5
JF500060,A,GA2
JF500060,A,GA2
JF500060,A,NA2
JF500060,A,NA2
JF500061,A,GA2
JF500061,A,GA2
JF500061,A,GA3
JF500061,A,NA2
JF500062,A,GA2
JF500062,A,GA2
JF500062,A,GA3
JF500062,A,NA2
JF500063,A,GA5
JF500063,A,GA5
JF500064,A,GA5
JF500064,A,GA5
JF500065,A,GA5
JF500065,A,GA5
JF500110,A,GA2
JF500110,A,GA2
JF500110,A,NA2
JF500111,A,GA5
JF500111,A,GA5
JF510024,A,GA2
JF510024,A,GA2
JF510024,A,GA3
JF510024,A,GA3
JF510025,A,GA2
JF510025,A,GA2
JF510025,A,NA2
JF510026,A,GA2
JF510026,A,GA2
JF510026,A,NA2
JF510027,A,GA2
JF510027,A,GA2
JF510027,A,NA2
JF510027,A,NA2
JF510028,A,GA2
JF510028,A,GA2
JF510028,A,NA2
JF510029,A,GA2
JF510029,A,GA2
JF510029,A,NA2
JF510030,A,GA2
JF510030,A,GA2
JF510031,A,GA2
JF510031,A,GA2
JF510031,A,NA2
JF510032,A,GA2
JF510032,A,GA2
JF510032,A,NA2
JF510033,A,GA2
JF510033,A,GA2
JF510033,A,NA2
