Accession ID,subtype,genotype
KJ939935,A,NA1
KJ939935,A,NA1
KJ939935,A,NA1
KJ939936,A,NA1
KJ939936,A,NA1
KJ939936,A,NA1
KJ939919,B,BAIII
KJ939919,B,BAVII
KJ939919,B,BAIII
KJ939919,B,BAIV
KJ939919,B,BAIX
KJ939919,B,BAIX
KJ939937,A,NA1
KJ939937,A,NA1
KJ939937,A,NA1
KJ939920,B,BAIX
KJ939920,B,BAVII
KJ939920,B,BAIX
KJ939920,B,BAIX
KJ939920,B,BAIV
KJ939920,B,BAIII
KJ939921,B,BAIX
KJ939921,B,BAIX
KJ939921,B,BAIX
KJ939921,B,BAVII
KJ939921,B,BAIV
KJ939921,B,BAIII
KJ939938,A,NA1
KJ939938,A,NA1
KJ939938,A,NA1
KJ939922,B,BAIII
KJ939922,B,BAVII
KJ939922,B,BAI
KJ939922,B,BAIV
KJ939922,B,BAIX
KJ939922,B,BAIX
KJ939923,B,BAIX
KJ939923,B,BAIX
KJ939923,B,BAIX
KJ939923,B,BAVII
KJ939923,B,BAIV
KJ939923,B,BAIII
KJ939939,A,NA1
KJ939939,A,NA1
KJ939939,A,NA1
KJ939924,B,BAIX
KJ939924,B,BAIX
KJ939924,B,BAIX
KJ939924,B,BAVII
KJ939924,B,BAIV
KJ939924,B,BAIII
KJ939930,B,BAI
KJ939930,B,BAVII
KJ939930,B,BAX
KJ939930,B,BAIII
KJ939930,B,BAIV
KJ939930,B,BAIII
KJ939951,A,NA1
KJ939951,A,NA1
KJ939951,A,NA1
KJ939951,A,NA1
KJ939931,B,BAIX
KJ939931,B,BAIX
KJ939931,B,BAIX
KJ939931,B,BAVII
KJ939931,B,BAIX
KJ939931,B,BAVII
KJ939952,A,NA1
KJ939952,A,NA1
KJ939925,B,BAIX
KJ939925,B,BAIX
KJ939925,B,BAIX
KJ939925,B,BAVII
KJ939925,B,BAIV
KJ939925,B,BAIII
KJ939940,A,NA1
KJ939940,A,NA1
KJ939940,A,NA1
KJ939953,A,NA1
KJ939953,A,NA1
KJ939953,A,NA1
KJ939953,A,NA1
KJ939949,A,NA1
KJ939949,A,NA1
KJ939949,A,NA1
KJ939954,A,GA5
KJ939941,A,NA1
KJ939941,A,NA1
KJ939941,A,NA1
KJ939955,A,NA1
KJ939955,A,NA1
KJ939926,B,BAX
KJ939926,B,BAVII
KJ939926,B,BAX
KJ939926,B,BAVII
KJ939956,A,NA1
KJ939956,A,NA1
KJ939956,A,NA1
KJ939956,A,NA1
KJ939957,A,NA1
KJ939957,A,NA1
KJ939957,A,NA1
KJ939957,A,NA1
KJ939927,B,BAIX
KJ939927,B,BAIX
KJ939927,B,BAIX
KJ939927,B,BAVII
KJ939927,B,BAIV
KJ939927,B,BAIII
KJ939942,A,NA1
KJ939942,A,NA1
KJ939942,A,NA1
KJ939943,A,GA5
KJ939958,A,NA1
KJ939958,A,NA1
KJ939958,A,NA1
KJ939928,B,BAIX
KJ939928,B,BAIX
KJ939928,B,BAIX
KJ939928,B,BAVII
KJ939928,B,BAIV
KJ939928,B,BAIII
KJ939944,A,NA1
KJ939944,A,NA1
KJ939944,A,NA1
KJ939944,A,NA1
KJ939945,A,NA1
KJ939945,A,NA1
KJ939945,A,NA1
KJ939959,A,NA1
KJ939959,A,NA1
KJ939959,A,NA1
KJ939959,A,NA1
KJ939950,A,NA1
KJ939950,A,NA1
KJ939950,A,NA1
KJ939950,A,NA1
KJ939946,A,NA1
KJ939946,A,NA1
KJ939946,A,NA1
KJ939946,A,NA1
KJ939929,B,BAIX
KJ939929,B,BAIX
KJ939929,B,BAVII
KJ939929,B,BAIX
KJ939929,B,BAIX
KJ939929,B,BAIV
KJ939960,A,NA1
KJ939960,A,NA1
KJ939960,A,NA1
KJ939960,A,NA1
KJ939961,A,NA1
KJ939961,A,NA1
KJ939961,A,NA1
KJ939962,A,NA1
KJ939962,A,NA1
KJ939962,A,NA1
KJ939962,A,NA1
KJ939947,A,NA1
KJ939947,A,NA1
KJ939948,A,GA5
KJ939963,A,NA1
KJ939963,A,NA1
KJ939963,A,NA1
KJ939963,A,NA1
KJ939932,B,BAIX
KJ939932,B,BAIX
KJ939932,B,BAVII
KJ939932,B,BAIX
KJ939964,A,NA1
KJ939964,A,NA1
KJ939964,A,NA1
KJ939964,A,NA1
KJ939933,B,BAIX
KJ939933,B,BAIX
KJ939933,B,BAIX
KJ939933,B,BAVII
KJ939933,B,BAIII
KJ939933,B,BAVII
KJ939965,A,NA1
KJ939965,A,NA1
KJ939965,A,NA1
KJ939966,A,NA1
KJ939966,A,NA1
KJ939934,B,BAIX
KJ939934,B,BAIX
KJ939934,B,BAIX
KJ939934,B,BAVII
KJ939934,B,BAIV
KJ939934,B,BAIII
KJ939967,A,NA1
KJ939967,A,NA1
KJ939967,A,NA1
KJ939967,A,NA1
KJ939968,A,NA1
KJ939968,A,NA1
KJ939968,A,NA1
KJ939969,A,NA1
KJ939969,A,NA1
KJ939969,A,NA1
KJ939969,A,NA1
KJ939970,A,NA1
KJ939970,A,NA1
KJ939970,A,NA1
KJ939971,A,NA1
KJ939971,A,NA1
KJ939971,A,NA1
