Accession ID,subtype,genotype
EU368623,B,BAVII
EU368623,B,BAIX
EU368623,B,BAIX
EU368623,B,BAIX
EU368623,B,BAX
EU368623,B,BAVII
EU368624,B,BAVII
EU368624,B,BAIX
EU368624,B,BAIX
EU368624,B,BAX
EU368624,B,BAVII
EU368624,B,BAIX
EU368625,B,BAVII
EU368625,B,BAIX
EU368625,B,BAIX
EU368625,B,BAX
EU368625,B,BAVII
EU368625,B,BAIX
EU368626,B,BAVII
EU368626,B,BAIX
EU368626,B,BAIX
EU368626,B,BAIV
EU368626,B,BAX
EU368626,B,BAVII
EU368627,B,BAVII
EU368627,B,BAIV
EU368627,B,BAI
EU368627,B,BAIII
EU368627,B,BAIII
EU368627,B,BAVI
EU368628,B,BAIII
EU368628,B,BAI
EU368628,B,BAIII
EU368628,B,BAI
EU368628,B,BAIV
EU368628,B,BAVII
EU368629,B,BAI
EU368629,B,BAIII
EU368629,B,BAIV
EU368629,B,BAVII
EU368629,B,BAIII
EU368629,B,BAVII
EU368630,B,BAVII
EU368630,B,BAI
EU368630,B,BAIV
EU368630,B,BAVI
EU368630,B,BAVII
EU368630,B,BAV
EU368631,B,BAVII
EU368631,B,BAIX
EU368631,B,BAIX
EU368631,B,BAIV
EU368631,B,BAX
EU368631,B,BAVII
EU368632,B,BAVII
EU368632,B,BAIX
EU368632,B,BAIX
EU368632,B,BAX
EU368632,B,BAIV
EU368632,B,BAVII
EU368633,B,BAVII
EU368633,B,BAIX
EU368633,B,BAIX
EU368633,B,BAIV
EU368633,B,BAX
EU368633,B,BAVII
EU368634,B,BAVII
EU368634,B,BAIX
EU368634,B,BAIX
EU368634,B,BAIX
EU368634,B,BAX
EU368634,B,BAVII
EU368635,B,BAVII
EU368635,B,BAIX
EU368635,B,BAIX
EU368635,B,BAIX
EU368635,B,BAX
EU368635,B,BAVII
EU368640,B,BAVII
EU368640,B,BAIX
EU368640,B,BAIX
EU368640,B,BAIV
EU368640,B,BAX
EU368640,B,BAVII
EU368643,B,BAVII
EU368643,B,BAIX
EU368643,B,BAIX
EU368643,B,BAIV
EU368643,B,BAX
EU368643,B,BAVII
EU368644,B,BAIX
EU368644,B,BAVII
EU368644,B,BAIX
EU368644,B,BAIX
EU368644,B,BAIV
EU368644,B,BAVII
EU368645,B,BAVII
EU368645,B,BAIII
EU368645,B,BAIV
EU368645,B,BAI
EU368645,B,BAIII
EU368645,B,BAVII
EU368646,B,BAVII
EU368646,B,BAI
EU368646,B,BAIX
EU368646,B,BAIII
EU368646,B,BAIII
EU368646,B,BAVII
EU368647,B,BAVII
EU368647,B,BAI
EU368647,B,BAIII
EU368647,B,BAIV
EU368647,B,BAIII
EU368647,B,BAVII
EU368648,B,BAVII
EU368648,B,BAIX
EU368648,B,BAIV
EU368648,B,BAIII
EU368648,B,BAIII
EU368648,B,BAVII
EU368636,B,BAVII
EU368636,B,BAIX
EU368636,B,BAIX
EU368636,B,BAIX
EU368636,B,BAIV
EU368636,B,BAVII
EU368637,B,BAVII
EU368637,B,BAIX
EU368637,B,BAIX
EU368637,B,BAIX
EU368637,B,BAIV
EU368637,B,BAVII
EU368638,B,BAVII
EU368638,B,BAIX
EU368638,B,BAIX
EU368638,B,BAIV
EU368638,B,BAX
EU368638,B,BAVII
EU368639,B,BAVII
EU368639,B,BAIX
EU368639,B,BAIX
EU368639,B,BAIV
EU368639,B,BAX
EU368639,B,BAVII
EU368641,B,BAVII
EU368641,B,BAIX
EU368641,B,BAIX
EU368641,B,BAX
EU368641,B,BAIV
EU368641,B,BAVII
EU368649,B,BAVII
EU368649,B,BAIX
EU368649,B,BAIX
EU368649,B,BAIX
EU368649,B,BAVII
EU368649,B,BAIX
EU368650,B,BAVII
EU368650,B,BAIX
EU368650,B,BAIX
EU368650,B,BAIX
EU368650,B,BAX
EU368650,B,BAVII
EU368642,B,BAVII
EU368642,B,BAIV
EU368642,B,BAX
EU368642,B,BAIII
EU368642,B,BAIII
EU368642,B,BAVII
