Accession ID,subtype,genotype
KJ130633,A,NA1
KJ130633,A,NA1
KJ130633,A,NA1
KJ130634,A,NA1
KJ130634,A,NA1
KJ130634,A,NA1
KJ130634,A,NA1
KJ130622,A,NA1
KJ130622,A,NA1
KJ130622,A,NA1
KJ130622,A,NA1
KJ130623,A,NA1
KJ130623,A,NA1
KJ130623,A,NA1
KJ130624,A,NA1
KJ130624,A,NA1
KJ130624,A,NA1
KJ130625,A,NA1
KJ130625,A,NA1
KJ130625,A,NA1
KJ130626,A,NA1
KJ130626,A,NA1
KJ130626,A,NA1
KJ130626,A,NA1
KJ130556,A,NA1
KJ130556,A,NA1
KJ130556,A,NA1
KJ130556,A,NA1
KJ130557,A,GA2
KJ130557,A,GA2
KJ130557,A,GA3
KJ130557,A,SAA1
KJ130557,A,SAA1
KJ130557,A,GA7
KJ130558,A,NA1
KJ130558,A,NA1
KJ130558,A,NA1
KJ130559,A,NA1
KJ130559,A,NA1
KJ130559,A,NA1
KJ130559,A,NA1
KJ130560,A,NA1
KJ130560,A,NA1
KJ130560,A,NA1
KJ130561,A,NA1
KJ130561,A,NA1
KJ130561,A,NA1
KJ130584,A,NA1
KJ130584,A,NA1
KJ130584,A,NA1
KJ130584,A,NA1
KJ130573,A,NA1
KJ130573,A,NA1
KJ130573,A,NA1
KJ130574,A,NA1
KJ130574,A,NA1
KJ130574,A,NA1
KJ130575,A,NA1
KJ130575,A,NA1
KJ130608,A,NA1
KJ130608,A,NA1
KJ130608,A,NA1
KJ130608,A,NA2
KJ130608,A,GA2
KJ130608,A,GA2
KJ130609,A,NA1
KJ130609,A,NA1
KJ130609,A,NA1
KJ130609,A,NA1
KJ130610,A,NA1
KJ130610,A,NA1
KJ130610,A,NA1
KJ130610,A,ON1
KJ130610,A,ON1
KJ130611,A,NA1
KJ130611,A,NA1
KJ130611,A,NA1
KJ130547,A,NA1
KJ130547,A,NA1
KJ130547,A,NA1
KJ130548,A,NA1
KJ130548,A,NA1
KJ130548,A,NA1
KJ130549,A,NA1
KJ130549,A,NA1
KJ130549,A,NA1
KJ130550,A,NA1
KJ130550,A,NA1
KJ130550,A,NA1
KJ130550,A,NA1
KJ130616,A,NA1
KJ130616,A,NA1
KJ130616,A,NA1
KJ130616,A,NA1
KJ130617,A,NA1
KJ130617,A,NA1
KJ130617,A,NA1
KJ130617,A,NA1
KJ130618,A,NA1
KJ130618,A,NA1
KJ130618,A,NA1
KJ130618,A,NA1
KJ130619,A,NA1
KJ130619,A,NA1
KJ130605,A,NA1
KJ130605,A,NA1
KJ130605,A,NA1
KJ130606,A,NA1
KJ130606,A,NA1
KJ130606,A,NA1
KJ130606,A,NA1
KJ130553,A,NA1
KJ130553,A,NA1
KJ130553,A,NA1
KJ130553,A,NA1
KJ130554,A,NA1
KJ130554,A,NA1
KJ130554,A,NA1
KJ130554,A,NA1
KJ130555,A,NA1
KJ130555,A,NA1
KJ130555,A,NA1
KJ130642,A,NA1
KJ130642,A,NA1
KJ130642,A,NA1
KJ130643,A,NA1
KJ130643,A,NA1
KJ130643,A,NA1
KJ130644,A,NA1
KJ130644,A,NA1
KJ130644,A,NA1
KJ130635,A,NA1
KJ130635,A,NA1
