Accession ID,subtype,genotype
MG773881,B,BAIX
MG773881,B,BAIX
MG773881,B,BAIX
MG773881,B,BAVII
MG773881,B,BAVII
MG773881,B,BAVIII
MG773863,B,BAIX
MG773863,B,BAIX
MG773863,B,BAVII
MG773863,B,BAIX
MG773863,B,BAVII
MG773863,B,BAVIII
MG773864,B,BAIX
MG773864,B,BAIX
MG773864,B,BAIX
MG773864,B,BAVII
MG773864,B,BAVII
MG773864,B,BAVIII
MG773865,B,BAIX
MG773865,B,BAIX
MG773865,B,BAVII
MG773865,B,BAIX
MG773865,B,BAVII
MG773865,B,BAVIII
MG773878,B,THB
MG773878,B,THB
MG773866,B,BAIX
MG773866,B,BAIX
MG773866,B,BAVII
MG773866,B,BAVII
MG773866,B,BAVIII
MG773866,B,BAVIII
MG773867,B,BAIX
MG773867,B,BAIX
MG773867,B,BAIX
MG773867,B,BAVII
MG773867,B,BAVII
MG773867,B,BAVIII
MG773868,B,BAIX
MG773868,B,BAIX
MG773868,B,BAIX
MG773868,B,BAVII
MG773868,B,BAVII
MG773868,B,BAIV
MG773869,B,BAIX
MG773869,B,BAIX
MG773869,B,BAVII
MG773869,B,BAIX
MG773869,B,BAVII
MG773869,B,BAVIII
MG773870,B,BAIX
MG773870,B,BAIX
MG773870,B,BAVII
MG773870,B,BAIX
MG773870,B,BAVII
MG773870,B,BAVIII
MG773871,B,BAIX
MG773871,B,BAIX
MG773871,B,BAVII
MG773871,B,BAIX
MG773871,B,BAVII
MG773871,B,BAVIII
MG773879,B,THB
MG773879,B,THB
MG773872,B,BAIX
MG773872,B,BAIX
MG773872,B,BAVII
MG773872,B,BAIX
MG773872,B,BAVII
MG773872,B,BAVIII
MG773873,B,BAIX
MG773873,B,BAIX
MG773873,B,BAVII
MG773873,B,BAIX
MG773873,B,BAVII
MG773873,B,BAVIII
MG773874,B,BAIX
MG773874,B,BAIX
MG773874,B,BAVII
MG773874,B,BAVII
MG773874,B,BAVIII
MG773874,B,BAVIII
MG773875,B,BAIX
MG773875,B,BAIX
MG773875,B,BAVII
MG773875,B,BAVII
MG773875,B,BAIX
MG773875,B,BAVIII
MG773876,B,BAIX
MG773876,B,BAIX
MG773876,B,BAIX
MG773876,B,BAVII
MG773876,B,BAVII
MG773876,B,BAVIII
MG773877,B,BAIX
MG773877,B,BAIX
MG773877,B,BAVII
MG773877,B,BAVII
MG773877,B,BAVIII
MG773877,B,BAVIII
MG773880,B,THB
MG773880,B,THB
