Accession ID,subtype,genotype
AY226511,A,GA2
AY226511,A,GA2
AY226511,A,NA2
AY226511,A,NA1
AY226511,A,NA2
AY226512,A,GA5
AY226513,A,GA5
AY226513,A,GA5
AY226514,A,SAA1
AY226514,A,SAA1
AY226515,A,GA2
AY226515,A,GA2
AY226515,A,NA1
AY226515,A,NA2
AY226515,A,NA2
AY226516,A,GA5
AY226516,A,GA5
AY226517,A,GA5
AY226517,A,GA5
AY226518,A,GA5
AY226519,B,SAB3
AY226519,B,SAB3
AY226519,B,GB3
AY226519,B,BAI
AY226519,B,BAI
AY226519,B,BAVII
AY226520,B,SAB3
AY226520,B,SAB3
AY226520,B,BAI
AY226521,B,SAB3
AY226521,B,SAB3
AY226521,B,BAI
AY226521,B,BAI
AY226521,B,BAIV
AY226521,B,BAIII
AY226522,B,SAB1
AY226522,B,SAB1
AY226522,B,BAI
AY226523,B,SAB3
AY226523,B,SAB3
AY226523,B,BAI
AY226524,B,SAB3
AY226524,B,SAB3
AY226524,B,BAI
AY226525,B,SAB3
AY226525,B,SAB3
AY226525,B,BAI
AY226526,B,SAB3
AY226526,B,SAB3
AY226526,B,BAI
AY226526,B,BAVI
AY226526,B,BAVII
AY226526,B,BAVII
AY226527,B,GB3
AY226527,B,URU2
AY226527,B,BAI
AY226527,B,BAI
AY226527,B,BAIII
AY226527,B,BAV
AY226528,B,SAB3
AY226528,B,SAB3
AY226528,B,BAI
AY226529,B,SAB3
AY226529,B,SAB3
AY226529,B,GB3
AY226529,B,SAB4
AY226529,B,BAI
AY226529,B,BAI
AY226530,B,SAB3
AY226530,B,SAB3
AY226530,B,BAI
AY226530,B,BAI
AY226530,B,BAIV
AY226530,B,BAIII
AY226531,B,SAB1
AY226531,B,SAB1
AY226532,B,SAB1
AY226532,B,SAB1
AY226532,B,BAI
AY226533,B,SAB1
AY226533,B,SAB1
AY226533,B,GB2
AY226533,B,URU
AY226533,B,BAI
AY226533,B,BAIII
AY226534,B,SAB3
AY226534,B,SAB3
AY226534,B,BAI
AY226534,B,BAI
AY226534,B,BAIV
AY226534,B,BAIII
AY226535,B,SAB1
AY226535,B,SAB1
AY226535,B,BAI
AY226536,B,SAB3
AY226536,B,SAB3
AY226536,B,GB2
AY226536,B,BAI
AY226536,B,BAIII
AY226536,B,BAVII
AY226537,B,SAB3
AY226537,B,SAB3
AY226537,B,URU2
AY226537,B,GB2
AY226537,B,BAVI
AY226537,B,BAVI
