Accession ID,subtype,genotype
JX967562,A,NA1
JX967562,A,NA1
JX967562,A,NA1
JX967565,A,NA1
JX967565,A,NA1
JX967566,A,NA1
JX967566,A,NA1
JX967566,A,NA1
JX967567,A,NA1
JX967567,A,NA1
JX967567,A,NA1
JX967568,A,NA1
JX967568,A,NA1
JX967568,A,NA1
JX967568,A,NA1
JX967569,A,NA1
JX967569,A,NA1
JX967569,A,NA1
JX967570,A,NA1
JX967570,A,NA1
JX967570,A,NA1
JX967573,B,BAIX
JX967573,B,BAIX
JX967573,B,BAVII
JX967573,B,BAIV
JX967573,B,BAIII
JX967573,B,BAVII
JX967571,B,BAIX
JX967571,B,BAIX
JX967571,B,BAIX
JX967571,B,BAVII
JX967571,B,BAIV
JX967571,B,BAVII
JX967574,B,BAIX
JX967574,B,BAIX
JX967574,B,BAIX
JX967574,B,BAIX
JX967574,B,BAVII
JX967574,B,BAVII
JX967575,B,BAIX
JX967575,B,BAIX
JX967575,B,BAIX
JX967575,B,BAVII
JX967575,B,BAI
JX967575,B,BAIV
JX967563,A,NA1
JX967564,A,NA1
JX967564,A,NA1
JX967564,A,NA1
JX967572,B,BAIX
JX967572,B,BAIX
JX967572,B,BAIX
JX967572,B,BAVII
JX967572,B,BAIX
JX967572,B,BAVII
