Accession ID,subtype,genotype
MK386440,A,ON1
MK386440,A,ON1
MK386440,A,ON1
MK386444,A,ON1
MK386444,A,ON1
MK386444,A,ON1
MK386444,A,ON1
MK386445,A,ON1
MK386445,A,ON1
MK386445,A,ON1
MK386445,A,ON1
MK386441,A,ON1
MK386441,A,ON1
MK386441,A,ON1
MK386443,A,ON1
MK386443,A,ON1
MK386443,A,ON1
MK386442,A,ON1
MK386442,A,ON1
MK386442,A,ON1
MK386442,A,ON1
MK386442,A,ON1
MK386434,A,ON1
MK386434,A,ON1
MK386434,A,ON1
MK386434,A,ON1
MK386434,A,ON1
MK386433,A,ON1
MK386433,A,ON1
MK386433,A,ON1
MK386435,A,ON1
MK386435,A,ON1
MK386435,A,ON1
MK386435,A,ON1
MK386435,A,ON1
MK386436,A,ON1
MK386436,A,ON1
MK386436,A,ON1
MK386437,A,ON1
MK386437,A,ON1
MK386437,A,ON1
MK386437,A,ON1
MK386437,A,ON1
MK386438,A,ON1
MK386438,A,ON1
MK386438,A,ON1
MK386438,A,ON1
MK386438,A,ON1
MK386439,A,ON1
MK386439,A,ON1
MK386439,A,ON1
MK386439,A,ON1
MK386439,A,ON1
MK386446,A,ON1
MK386446,A,ON1
MK386446,A,ON1
MK386446,A,ON1
MK386446,A,ON1
MK386447,A,ON1
MK386447,A,ON1
MK386447,A,ON1
MK386447,A,ON1
MK386447,A,ON1
MK386448,A,ON1
MK386448,A,ON1
MK386448,A,ON1
MK386448,A,ON1
MK386448,A,ON1
MK386449,A,ON1
MK386449,A,ON1
MK386449,A,ON1
MK386422,A,ON1
MK386422,A,ON1
MK386422,A,ON1
MK386422,A,ON1
MK386422,A,ON1
MK386423,A,ON1
MK386423,A,ON1
MK386423,A,ON1
MK386419,A,ON1
MK386419,A,ON1
MK386419,A,ON1
MK386419,A,ON1
MK386419,A,ON1
MK386420,A,ON1
MK386420,A,ON1
MK386420,A,ON1
MK386421,A,ON1
MK386421,A,ON1
MK386421,A,ON1
MK386421,A,ON1
MK386421,A,ON1
MK386424,A,ON1
MK386424,A,ON1
MK386424,A,ON1
MK386425,A,ON1
MK386425,A,ON1
MK386425,A,ON1
MK386425,A,ON1
MK386425,A,ON1
MK386426,A,ON1
MK386426,A,ON1
MK386426,A,ON1
MK386427,A,ON1
MK386427,A,ON1
MK386427,A,ON1
MK386428,A,ON1
MK386428,A,ON1
MK386428,A,ON1
MK386428,A,ON1
MK386428,A,ON1
MK386429,A,ON1
MK386429,A,ON1
MK386429,A,ON1
MK386429,A,ON1
MK386429,A,ON1
MK386430,A,ON1
MK386430,A,ON1
MK386430,A,ON1
MK386431,A,ON1
MK386431,A,ON1
MK386431,A,ON1
MK386431,A,ON1
MK386431,A,ON1
MK386432,A,ON1
MK386432,A,ON1
MK386432,A,ON1
MK386432,A,ON1
MK386432,A,ON1
