Accession ID,subtype,genotype
KY911076,B,BAIX
KY911076,B,BAIX
KY911076,B,BAIX
KY911076,B,BAVII
KY911076,B,BAIX
KY911076,B,BAVII
KY911079,A,GA2
KY911079,A,GA2
KY911079,A,NA2
KY911079,A,NA2
KY911075,B,BAIX
KY911075,B,BAIX
KY911075,B,BAIX
KY911075,B,BAVII
KY911075,B,BAIX
KY911075,B,BAVII
KY911078,B,BAIX
KY911078,B,BAIX
KY911078,B,BAIX
KY911078,B,BAVII
KY911078,B,BAIX
KY911078,B,BAIV
KY911074,B,BAIX
KY911074,B,BAIX
KY911074,B,BAIX
KY911074,B,BAVII
KY911074,B,BAIX
KY911074,B,BAVII
KY911077,B,BAIX
KY911077,B,BAIX
KY911077,B,BAIX
KY911077,B,BAIX
KY911077,B,BAVII
KY911077,B,BAIV
KY910978,A,ON1
KY910978,A,ON1
KY910978,A,ON1
KY910978,A,ON1
KY910978,A,ON1
KY911015,A,NA1
KY911015,A,NA1
KY911055,B,BAIX
KY911055,B,BAIX
KY911055,B,BAIX
KY911055,B,BAIX
KY911055,B,BAVII
KY911055,B,BAVII
KY911054,B,BAIX
KY911054,B,BAIX
KY911054,B,BAIX
KY911054,B,BAIX
KY911054,B,BAVII
KY911054,B,BAVII
KY911047,B,BAIX
KY911047,B,BAIX
KY911047,B,BAIX
KY911047,B,BAIX
KY911047,B,BAVII
KY911047,B,BAVII
KY911052,B,BAIX
KY911052,B,BAIX
KY911052,B,BAIX
KY911052,B,BAIX
KY911052,B,BAVII
KY911052,B,BAVII
KY911040,B,BAIX
KY911040,B,BAIX
KY911040,B,BAIX
KY911040,B,BAIX
KY911040,B,BAVII
KY911040,B,BAVII
KY911051,B,BAIX
KY911051,B,BAIX
KY911051,B,BAIX
KY911051,B,BAVII
KY911051,B,BAIX
KY911051,B,BAVII
KY911036,B,BAIX
KY911036,B,BAIX
KY911036,B,BAIX
KY911036,B,BAIX
KY911036,B,BAVII
KY911036,B,BAVII
KY911021,B,BAIX
KY911021,B,BAIX
KY911021,B,BAIX
KY911021,B,BAVII
KY911021,B,BAVII
KY911021,B,BAIX
KY911056,B,BAIX
KY911056,B,BAIX
KY911056,B,BAIX
KY911056,B,BAIX
KY911056,B,BAVII
