Accession ID,subtype,genotype
AB687645,A,GA5
AB687645,A,GA5
AB687646,A,NA2
AB687646,A,NA2
AB687647,A,NA2
AB687647,A,NA2
AB687648,A,NA2
AB687648,A,NA2
AB687649,A,NA2
AB687649,A,NA2
AB687650,A,NA2
AB687650,A,NA2
AB687651,A,NA2
AB687651,A,NA2
AB687652,A,NA2
AB687652,A,NA2
AB687653,A,NA2
AB687653,A,NA2
AB687654,A,NA2
AB687654,A,NA2
AB687655,A,NA2
AB687655,A,NA2
AB687656,A,NA2
AB687656,A,NA2
AB687657,A,NA2
AB687657,A,NA2
AB687658,A,NA2
AB687658,A,NA2
AB687659,A,NA2
AB687659,A,NA2
AB687660,B,BAX
AB687660,B,BAVII
AB687660,B,BAX
AB687660,B,BAVII
AB687660,B,BAIX
AB687660,B,BAIX
AB687661,B,BAX
AB687661,B,BAX
AB687661,B,BAVII
AB687661,B,BAVII
AB687661,B,BAIX
AB687661,B,BAIX
AB687662,B,BAX
AB687662,B,BAVII
AB687662,B,BAX
AB687662,B,BAVII
AB687662,B,BAIX
AB687662,B,BAIX
AB687663,B,BAX
AB687663,B,BAX
AB687663,B,BAVII
AB687663,B,BAVII
AB687663,B,BAIX
AB687663,B,BAIX
AB687664,B,BAX
AB687664,B,BAVII
AB687664,B,BAX
AB687664,B,BAVII
AB687664,B,BAIX
AB687664,B,BAIX
AB687665,B,BAX
AB687665,B,BAVII
AB687665,B,BAX
AB687665,B,BAIX
AB687665,B,BAIX
AB687665,B,BAXII
AB687666,B,BAX
AB687666,B,BAVII
AB687666,B,BAX
AB687666,B,BAVII
AB687666,B,BAIX
AB687666,B,BAIX
AB687667,B,BAX
AB687667,B,BAX
AB687667,B,BAVII
AB687667,B,BAVII
AB687667,B,BAIX
AB687667,B,BAIX
AB687668,B,BAX
AB687668,B,BAX
AB687668,B,BAVII
AB687668,B,BAVII
AB687668,B,BAIX
AB687668,B,BAIX
AB687669,B,BAX
AB687669,B,BAX
AB687669,B,BAVII
AB687669,B,BAVII
AB687669,B,BAIX
AB687669,B,BAIX
AB687670,B,BAX
AB687670,B,BAX
AB687670,B,BAVII
AB687670,B,BAVII
AB687670,B,BAIX
AB687670,B,BAIX
AB687671,B,BAX
AB687671,B,BAX
AB687671,B,BAVII
AB687671,B,BAVII
AB687671,B,BAIX
AB687671,B,BAIX
AB687672,B,BAX
AB687672,B,BAVII
AB687672,B,BAX
AB687672,B,BAVII
AB687672,B,BAIX
AB687672,B,BAIX
AB687673,B,BAX
AB687673,B,BAVII
AB687673,B,BAX
AB687673,B,BAVII
AB687673,B,BAIX
AB687673,B,BAIX
AB687674,B,BAX
AB687674,B,BAX
AB687674,B,BAVII
AB687674,B,BAVII
AB687674,B,BAIX
AB687674,B,BAIX
AB687675,B,BAX
AB687675,B,BAVII
AB687675,B,BAX
AB687675,B,BAVII
AB687675,B,BAIX
AB687675,B,BAIX
AB687676,B,BAX
AB687676,B,BAVII
AB687676,B,BAX
AB687676,B,BAVII
AB687676,B,BAIX
AB687676,B,BAIX
AB687677,B,BAX
AB687677,B,BAVII
AB687677,B,BAX
AB687677,B,BAVII
AB687677,B,BAIX
AB687677,B,BAIX
AB687678,B,BAVII
AB687678,B,BAX
AB687678,B,BAVII
AB687678,B,BAX
AB687678,B,BAIX
AB687678,B,BAIX
AB687679,B,BAIX
AB687679,B,BAIX
AB687679,B,BAIX
AB687679,B,BAVII
AB687679,B,BAIX
AB687679,B,BAVII
AB687680,B,BAX
AB687680,B,BAVII
AB687680,B,BAX
AB687680,B,BAVII
AB687680,B,BAIX
AB687680,B,BAIX
