Accession ID,subtype,genotype
OM256493,B,BAIX
OM256493,B,BAIX
OM256493,B,BAIX
OM256493,B,BAIX
OM256494,B,BAIX
OM256494,B,BAIX
OM256494,B,BAIX
OM256494,B,BAIX
OM256495,B,BAIX
OM256495,B,BAIX
OM256495,B,BAIX
OM256495,B,BAIX
OM256496,B,BAIX
OM256496,B,BAIX
OM256496,B,BAIX
OM256496,B,BAIX
OM256497,B,BAIX
OM256497,B,BAIX
OM256497,B,BAIX
OM256497,B,BAIX
OM256488,A,ON1
OM256488,A,ON1
OM256489,A,ON1
OM256489,A,ON1
OM256490,A,ON1
OM256490,A,ON1
OM256491,A,ON1
OM256491,A,ON1
OM256492,A,ON1
OM256492,A,ON1
OM256498,B,BAIX
OM256498,B,BAIX
OM256498,B,BAIX
OM256498,B,BAIX
OM256499,B,BAIX
OM256499,B,BAIX
OM256499,B,BAIX
OM256499,B,BAIX
