Accession ID,subtype,genotype
MW497783,A,ON1
MW497783,A,ON1
MW497995,B,BAIX
MW497995,B,BAIX
MW497995,B,BAIX
MW497995,B,BAIX
MW497996,B,BAIX
MW497996,B,BAIX
MW497996,B,BAIX
MW497996,B,BAIX
MW497632,A,ON1
MW497632,A,ON1
MW497632,A,ON1
MW497632,A,ON1
MW497632,A,ON1
MW497633,A,ON1
MW497633,A,ON1
MW497633,A,ON1
MW497633,A,ON1
MW497633,A,ON1
MW497634,A,ON1
MW497634,A,ON1
MW497635,A,ON1
MW497635,A,ON1
MW497637,A,ON1
MW497637,A,ON1
MW497997,B,BAIX
MW497997,B,BAIX
MW497997,B,BAIX
MW497997,B,BAIX
MW498012,B,BAIX
MW498012,B,BAIX
MW498012,B,BAVII
MW498012,B,BAIX
MW498012,B,BAIII
MW498012,B,BAIX
MW497638,A,ON1
MW497638,A,ON1
MW497693,A,ON1
MW497693,A,ON1
MW497693,A,ON1
MW497693,A,ON1
MW497693,A,ON1
MW497636,A,ON1
MW497636,A,ON1
MW497636,A,ON1
MW497636,A,ON1
MW497636,A,ON1
MW498064,B,BAIX
MW498064,B,BAIX
MW498064,B,BAIX
MW498064,B,BAVII
MW498064,B,BAIX
MW497694,A,ON1
MW497694,A,ON1
MW497694,A,ON1
MW497694,A,ON1
MW497694,A,ON1
MW497695,A,ON1
MW497695,A,ON1
MW497695,A,ON1
MW497695,A,ON1
MW497695,A,ON1
MW497998,B,BAIX
MW497998,B,BAIX
MW497998,B,BAIX
MW497998,B,BAIX
MW498013,B,BAIX
MW498013,B,BAIX
MW498013,B,BAIX
MW498013,B,BAIX
MW498065,B,BAIX
MW498065,B,BAIX
MW498065,B,BAIX
MW498065,B,BAVII
MW498065,B,BAIII
MW498065,B,BAIX
MW497639,A,ON1
MW497639,A,ON1
MW497639,A,ON1
MW497639,A,ON1
MW497639,A,ON1
MW498078,B,BAIX
MW498078,B,BAIX
MW498078,B,BAVII
MW498078,B,BAVII
MW498078,B,BAIX
MW498078,B,BAV
MW498028,B,BAIX
MW498028,B,BAIX
MW498028,B,BAIX
MW498028,B,BAIX
MW497999,B,BAIX
MW497999,B,BAIX
MW497999,B,BAIX
MW497999,B,BAVII
MW497999,B,BAIX
MW497999,B,BAXII
MW497640,A,ON1
MW497640,A,ON1
MW497640,A,ON1
MW497640,A,ON1
MW497640,A,ON1
MW497641,A,ON1
