Accession ID,subtype,genotype
KX453303,A,ON1
KX453303,A,ON1
KX453304,A,NA1
KX453304,A,NA1
KX453304,A,NA1
KX453305,A,ON1
KX453305,A,ON1
KX453306,A,ON1
KX453306,A,ON1
KX453307,A,ON1
KX453307,A,ON1
KX453308,A,ON1
KX453308,A,ON1
KX453309,A,ON1
KX453309,A,ON1
KX453310,A,ON1
KX453310,A,ON1
KX453311,A,ON1
KX453311,A,ON1
KX453312,A,NA1
KX453312,A,NA1
KX453312,A,NA1
KX453313,A,NA1
KX453313,A,NA1
KX453313,A,NA1
KX453314,A,ON1
KX453315,A,NA1
KX453315,A,NA1
KX453315,A,NA1
KX453316,A,ON1
KX453316,A,ON1
KX453317,A,ON1
KX453317,A,ON1
KX453318,A,ON1
KX453318,A,ON1
KX453319,A,ON1
KX453319,A,ON1
KX453320,A,ON1
KX453320,A,ON1
KX453321,A,ON1
KX453321,A,ON1
KX453322,A,ON1
KX453322,A,ON1
KX453323,A,NA1
KX453323,A,NA1
KX453323,A,NA1
KX453324,A,ON1
KX453324,A,ON1
KX453325,A,NA1
KX453325,A,NA1
KX453325,A,NA1
KX453326,A,NA1
KX453326,A,NA1
KX453326,A,NA1
KX453327,A,ON1
KX453327,A,ON1
KX453328,A,ON1
KX453328,A,ON1
KX453329,A,ON1
KX453329,A,ON1
KX453330,A,ON1
KX453330,A,ON1
KX453331,A,ON1
KX453331,A,ON1
KX453332,A,ON1
KX453332,A,ON1
KX453333,A,ON1
KX453333,A,ON1
KX453334,A,ON1
KX453334,A,ON1
KX453335,A,NA1
KX453335,A,NA1
KX453335,A,NA1
KX453335,A,NA1
KX453336,A,NA1
KX453336,A,NA1
KX453336,A,NA1
KX453336,A,NA1
KX453336,A,GA2
KX453336,A,GA2
KX453337,A,NA1
KX453337,A,NA1
KX453337,A,NA1
KX453337,A,NA1
KX453338,A,NA1
KX453338,A,NA1
KX453338,A,NA1
KX453338,A,NA1
KX453339,A,ON1
KX453339,A,ON1
KX453340,A,ON1
KX453340,A,ON1
KX453341,A,ON1
KX453342,A,ON1
KX453342,A,ON1
KX453343,A,ON1
KX453343,A,ON1
KX453344,A,ON1
KX453344,A,ON1
KX453345,A,ON1
KX453345,A,ON1
KX453346,A,NA1
KX453346,A,NA1
KX453346,A,NA1
KX453347,A,NA1
KX453347,A,NA1
KX453347,A,NA1
KX453348,A,ON1
KX453348,A,ON1
KX453349,A,ON1
KX453349,A,ON1
KX453350,A,ON1
KX453350,A,ON1
KX453351,A,ON1
KX453351,A,ON1
KX453352,A,ON1
KX453353,A,ON1
KX453354,A,ON1
KX453354,A,ON1
KX453355,A,ON1
KX453355,A,ON1
KX453356,A,ON1
