Accession ID,subtype,genotype
KX655684,B,BAIX
KX655684,B,BAIX
KX655684,B,BAIX
KX655684,B,BAVII
KX655684,B,BAIV
KX655684,B,BAIX
KX655656,A,NA1
KX655656,A,NA1
KX655656,A,NA1
KX655656,A,NA2
KX655656,A,NA2
KX655656,A,GA2
KX655655,B,BAIX
KX655655,B,BAIX
KX655655,B,BAVII
KX655655,B,BAIX
KX655655,B,BAIV
KX655655,B,BAIII
KX655690,B,BAX
KX655690,B,BAX
KX655679,A,NA1
KX655679,A,NA1
KX655679,A,NA1
KX655679,A,NA2
KX655679,A,NA2
KX655679,A,GA2
KX655657,A,NA1
KX655657,A,NA1
KX655657,A,NA1
KX655657,A,NA2
KX655657,A,NA2
KX655657,A,GA2
KX655669,B,BAVII
KX655669,B,BAIX
KX655669,B,BAIV
KX655669,B,BAIX
KX655669,B,BAVII
KX655669,B,BAXII
KX655688,A,NA1
KX655688,A,NA1
KX655659,A,NA1
KX655659,A,NA1
KX655628,A,NA1
KX655628,A,NA1
KX655637,A,NA1
KX655637,A,NA1
KX655696,A,NA1
KX655696,A,NA1
KX655646,B,BAIX
KX655646,B,BAIX
KX655646,B,BAIX
KX655646,B,BAVII
KX655646,B,BAIV
KX655646,B,BAX
KX655623,A,NA1
KX655623,A,NA1
KX655678,A,NA1
KX655678,A,NA1
KX655639,A,NA1
KX655639,A,NA1
KX655650,A,NA1
KX655650,A,NA1
KX655654,B,BAIX
KX655654,B,BAIX
KX655654,B,BAIX
KX655654,B,BAVII
KX655654,B,BAIV
KX655687,A,NA1
KX655687,A,NA1
KX655617,A,NA1
KX655617,A,NA1
KX655701,B,BAIX
KX655701,B,BAIX
KX655701,B,BAIX
KX655701,B,BAVII
KX655701,B,BAIV
KX655636,A,NA1
KX655636,A,NA1
KX655666,A,NA1
KX655666,A,NA1
KX655666,A,NA1
KX655622,A,NA1
KX655622,A,NA1
KX655631,A,NA1
KX655631,A,NA1
KX655643,A,NA1
KX655643,A,NA1
KX655673,A,NA1
KX655673,A,NA1
KX655692,A,NA1
KX655692,A,NA1
KX655694,A,ON1
KX655694,A,ON1
KX655694,A,ON1
KX655694,A,ON1
KX655694,A,NA1
KX655694,A,NA1
KX655662,A,NA1
KX655662,A,NA1
KX655677,A,NA1
KX655677,A,NA1
KX655699,A,NA1
KX655627,A,NA1
KX655627,A,NA1
KX655635,A,NA1
KX655635,A,NA1
KX655695,A,NA1
KX655619,A,NA1
KX655619,A,NA1
KX655672,A,NA1
KX655672,A,NA1
KX655630,A,NA1
KX655630,A,NA1
KX655630,A,NA1
KX655676,A,NA1
KX655676,A,NA1
KX655638,A,NA1
