Accession ID,subtype,genotype
EU025187,A,GA3
EU025187,A,GA3
EU025188,A,GA2
EU025188,A,GA2
EU025188,A,NA2
EU025188,A,NA2
EU025189,A,GA5
EU025189,A,GA5
EU025190,A,GA2
EU025190,A,GA2
EU025190,A,NA2
EU025190,A,NA2
EU025190,A,GA3
EU025191,A,GA5
EU025191,A,GA5
EU025192,A,GA5
EU025192,A,GA5
EU025193,A,GA2
EU025193,A,GA2
EU025193,A,NA2
EU025193,A,NA2
EU025193,A,GA3
EU025194,A,GA5
EU025194,A,GA5
EU025195,A,GA5
EU025195,A,GA5
EU025196,A,GA2
EU025196,A,GA2
EU025196,A,NA2
EU025196,A,GA3
EU025196,A,NA2
EU025197,A,GA5
EU025198,A,GA5
EU025199,A,GA2
EU025199,A,GA2
EU025199,A,NA2
EU025199,A,GA3
EU025199,A,NA2
EU025200,A,GA5
EU025200,A,GA5
EU025201,A,GA5
EU025202,A,GA2
EU025202,A,GA2
EU025202,A,NA2
EU025202,A,GA3
EU025202,A,NA2
EU025203,A,GA5
EU025203,A,GA5
EU025204,A,GA2
EU025204,A,GA2
EU025204,A,GA3
EU025204,A,GA3
EU025204,A,SAA1
EU025204,A,GA6
EU025205,A,GA5
EU025205,A,GA5
EU025206,A,GA5
EU025206,A,GA5
EU025207,A,GA5
EU025207,A,GA5
EU025208,A,GA5
EU025208,A,GA5
EU025209,A,GA2
EU025209,A,GA2
EU025209,A,NA2
EU025209,A,NA2
EU025210,A,GA5
EU025210,A,GA5
EU025211,A,GA2
EU025211,A,GA2
EU025211,A,GA3
EU025211,A,NA2
EU025211,A,NA2
EU025212,A,GA5
EU025213,A,GA5
EU025213,A,GA5
EU025214,A,GA5
EU025214,A,GA5
EU025215,A,NA2
EU025215,A,NA2
EU025216,A,GA5
EU025217,A,GA2
EU025217,A,GA2
EU025218,A,GA5
EU025218,A,GA5
EU025219,A,GA5
EU025220,A,GA5
EU025220,A,GA5
EU025221,A,GA5
EU025221,A,GA5
EU025222,A,GA2
EU025222,A,GA2
EU025222,A,NA2
EU025222,A,NA2
EU025223,A,GA5
EU025223,A,GA5
EU025224,A,GA5
EU025224,A,GA5
EU025225,A,GA5
EU025226,A,GA5
EU025226,A,GA5
EU025227,A,GA7
EU025227,A,GA7
EU025227,A,GA3
EU025227,A,GA3
EU025228,A,GA5
EU025228,A,GA5
EU025229,A,GA5
EU025229,A,GA5
EU025230,A,GA5
EU025230,A,GA5
EU025231,A,GA5
EU025232,A,GA5
EU025232,A,GA5
EU025233,A,GA2
EU025233,A,GA2
EU025233,A,NA2
EU025233,A,NA2
EU025233,A,NA1
EU025233,A,NA1
EU025234,A,GA5
EU025234,A,GA5
EU025235,A,GA5
EU025235,A,GA5
EU025236,A,GA5
EU025236,A,GA5
EU025237,A,GA5
EU025237,A,GA5
EU025238,A,GA7
EU025238,A,GA7
EU025238,A,GA3
EU025238,A,GA3
EU025239,A,GA5
EU025240,A,GA5
EU025240,A,GA5
EU025241,A,GA5
EU025241,A,GA5
EU025242,A,GA5
EU025243,A,GA5
EU025243,A,GA5
EU025244,A,GA5
EU025244,A,GA5
EU025245,A,GA5
EU025245,A,GA5
