Accession ID,subtype,genotype
KF826823,A,GA5
KF826823,A,GA5
KF826824,A,GA5
KF826824,A,GA5
KF826827,A,GA5
KF826827,A,GA5
KF826828,A,GA5
KF826828,A,GA5
KF826825,B,BAI
KF826825,B,BAIII
KF826825,B,BAIV
KF826825,B,BAVII
KF826825,B,BAIII
KF826825,B,BAVII
KF826826,A,GA5
KF826826,A,GA5
KF826829,B,BAIII
KF826829,B,BAIII
KF826829,B,BAI
KF826829,B,BAI
KF826829,B,BAIV
KF826829,B,BAVII
KF826836,A,GA5
KF826836,A,GA5
KF826837,A,GA5
KF826837,A,GA5
KF826838,A,NA1
KF826838,A,NA1
KF826839,B,BAVII
KF826839,B,BAIX
KF826839,B,BAIX
KF826839,B,BAIX
KF826839,B,BAIII
KF826839,B,BAIII
KF826821,A,NA1
KF826821,A,NA1
KF826822,B,BAIX
KF826822,B,BAIX
KF826822,B,BAIX
KF826822,B,BAVII
KF826822,B,BAIV
KF826822,B,BAIX
KF826847,A,GA5
KF826848,A,NA2
KF826848,A,NA2
KF826848,A,GA2
KF826848,A,GA2
KF826851,B,BAIX
KF826851,B,BAVII
KF826851,B,BAIX
KF826851,B,BAIX
KF826851,B,BAIV
KF826851,B,BAIX
KF826852,A,GA5
KF826852,A,GA5
KF826840,A,NA1
KF826840,A,NA1
KF826841,A,GA5
KF826841,A,GA5
KF826842,B,BAVII
KF826842,B,BAIX
KF826842,B,BAIX
KF826842,B,BAIX
KF826842,B,BAX
KF826842,B,BAVII
KF826850,A,GA5
KF826850,A,GA5
KF826853,B,URU2
KF826853,B,BAI
KF826853,B,BAI
KF826853,B,BAIII
KF826853,B,BAXII
KF826853,B,BAXII
KF826846,A,GA5
KF826846,A,GA5
KF826845,B,BAXII
KF826845,B,BAXII
KF826845,B,BAVII
KF826845,B,BAX
KF826845,B,BAIX
KF826845,B,BAIX
KF826843,B,BAVII
KF826843,B,BAX
KF826843,B,BAIX
KF826843,B,BAIX
KF826843,B,BAIX
KF826843,B,BAX
KF826844,B,BAVII
KF826844,B,BAX
KF826844,B,BAIX
KF826844,B,BAIX
KF826844,B,BAIX
KF826844,B,BAX
KF826834,B,BAVII
KF826834,B,BAIX
KF826834,B,BAIX
KF826834,B,BAIX
KF826834,B,BAIV
KF826834,B,BAX
KF826835,B,BAIX
KF826835,B,BAVII
KF826835,B,BAIX
KF826835,B,BAIX
KF826835,B,BAIV
KF826835,B,BAX
KF826857,B,BAIX
KF826857,B,BAVII
KF826857,B,BAIX
KF826857,B,BAIX
KF826857,B,BAIV
KF826857,B,BAX
KF826854,A,GA5
KF826854,A,GA5
KF826830,A,NA1
KF826830,A,NA1
KF826858,B,BAIX
KF826858,B,BAIX
KF826858,B,BAVII
KF826858,B,BAIX
KF826858,B,BAIV
KF826858,B,BAIII
KF826859,B,BAIX
KF826859,B,BAIX
KF826859,B,BAIX
KF826859,B,BAVII
KF826859,B,BAIII
KF826859,B,BAIII
KF826817,A,NA1
KF826817,A,NA1
KF826832,A,GA5
KF826833,A,NA1
KF826833,A,NA1
KF826855,A,NA1
KF826855,A,NA1
KF826820,B,BAIX
KF826820,B,BAIX
KF826820,B,BAVII
KF826820,B,BAIII
KF826820,B,BAIV
KF826820,B,BAIII
KF826856,A,NA1
KF826856,A,NA1
KF826860,B,BAIX
KF826860,B,BAIX
KF826860,B,BAVII
KF826860,B,BAIII
KF826860,B,BAVI
KF826860,B,BAVI
KF826831,A,NA1
KF826831,A,NA1
KF826849,A,NA1
KF826849,A,NA1
KF826849,A,NA1
