Accession ID,subtype,genotype
MG014703,A,NA1
MG014703,A,NA1
MG014704,A,ON1
MG014704,A,ON1
MG014704,A,ON1
MG014704,A,ON1
MG014704,A,ON1
MG014705,A,ON1
MG014705,A,ON1
MG014705,A,ON1
MG014709,B,BAIX
MG014709,B,BAIX
MG014709,B,BAVII
MG014709,B,BAVII
MG014709,B,BAIII
MG014709,B,BAIII
MG014707,B,BAIX
MG014707,B,BAIX
MG014707,B,BAVII
MG014707,B,BAIX
MG014707,B,BAVII
MG014707,B,BAIX
MG014706,A,ON1
MG014706,A,ON1
MG014706,A,ON1
MG014706,A,ON1
MG014706,A,ON1
MG014708,B,BAIX
MG014708,B,BAIX
MG014708,B,BAVII
MG014708,B,BAVII
MG014708,B,BAI
MG014708,B,BAIII
