Accession ID,subtype,genotype
EU267327,A,NA2
EU267327,A,NA2
EU267327,A,GA2
EU267327,A,NA1
EU267327,A,GA2
EU267327,A,NA1
EU267328,A,NA2
EU267328,A,NA2
EU267329,A,NA2
EU267329,A,NA2
EU267329,A,GA2
EU267329,A,NA1
EU267329,A,GA2
EU267329,A,GA3
EU267330,A,NA2
EU267330,A,NA2
EU267330,A,GA2
EU267330,A,GA2
EU267331,A,NA2
EU267331,A,NA2
EU267331,A,GA2
EU267332,A,NA2
EU267332,A,NA2
EU267332,A,GA2
EU267332,A,GA2
EU267333,A,NA2
EU267333,A,NA2
EU267334,A,NA2
EU267334,A,NA2
EU267334,A,GA2
EU267334,A,NA1
EU267334,A,GA2
EU267334,A,NA1
EU267335,A,NA2
EU267335,A,NA2
EU267335,A,GA2
EU267336,A,NA2
EU267336,A,NA2
EU267336,A,GA2
EU267336,A,GA2
EU267337,A,GA2
EU267337,A,GA2
EU267337,A,NA2
EU267337,A,NA2
EU267338,A,NA1
EU267338,A,NA1
EU267339,A,GA2
EU267339,A,GA2
EU267339,A,NA2
EU267339,A,NA2
EU267339,A,NA1
EU267340,A,GA2
EU267340,A,GA2
EU267340,A,NA2
EU267340,A,NA2
EU267341,A,GA2
EU267341,A,GA2
EU267341,A,NA2
EU267341,A,NA2
EU267342,A,NA1
EU267342,A,NA1
EU267343,A,NA2
EU267343,A,NA2
EU267343,A,GA2
EU267343,A,GA2
EU267344,A,GA2
EU267344,A,GA2
EU267344,A,NA2
EU267344,A,NA2
EU267345,A,GA5
EU267345,A,GA5
EU267346,A,GA5
EU267346,A,GA5
EU267347,A,NA2
EU267347,A,NA2
EU267347,A,GA2
EU267347,A,GA2
EU267348,A,NA2
EU267348,A,NA2
EU267348,A,GA2
EU267348,A,GA2
EU267348,A,NA1
EU267348,A,NA1
EU267349,A,GA2
EU267349,A,GA2
EU267349,A,NA2
EU267349,A,NA2
EU267350,A,NA2
EU267350,A,NA2
EU267350,A,GA2
EU267351,A,NA2
EU267351,A,NA2
EU267351,A,GA2
EU267351,A,GA2
EU267352,A,NA2
EU267352,A,NA2
EU267352,A,GA2
EU267352,A,GA2
EU267353,A,NA2
EU267353,A,NA2
EU267353,A,GA2
EU267353,A,GA2
EU267354,A,GA2
EU267354,A,GA2
EU267354,A,NA2
EU267354,A,NA2
EU267355,B,BAVII
EU267355,B,BAIX
EU267355,B,BAVII
EU267355,B,BAIX
EU267355,B,BAIX
EU267355,B,BAIV
EU267356,B,BAIX
EU267356,B,BAIX
EU267356,B,BAIX
EU267356,B,BAIX
EU267356,B,BAVII
EU267356,B,BAVII
EU267357,B,BAVII
EU267357,B,BAIX
EU267357,B,BAVII
EU267357,B,BAIX
EU267357,B,BAIX
EU267357,B,BAIV
EU267358,B,BAVII
EU267358,B,BAVII
EU267358,B,BAIX
EU267358,B,BAIX
EU267358,B,BAIV
EU267358,B,BAX
EU267359,B,BAIX
EU267359,B,BAIX
EU267359,B,BAIX
EU267359,B,BAIX
EU267359,B,BAVII
EU267359,B,BAVII
EU267360,B,BAVII
EU267360,B,BAIX
EU267360,B,BAVII
EU267360,B,BAIX
EU267360,B,BAIX
EU267360,B,BAX
EU267361,B,BAVII
EU267361,B,BAVII
EU267361,B,BAIX
EU267361,B,BAIX
EU267361,B,BAIV
EU267361,B,BAX
EU267362,B,BAVII
EU267362,B,BAVII
EU267362,B,BAV
EU267362,B,BAV
EU267362,B,BAX
EU267362,B,BAIV
EU267363,B,BAIX
EU267363,B,BAIX
EU267363,B,BAIX
EU267363,B,BAVII
EU267363,B,BAIX
EU267363,B,BAVII
EU267364,B,BAIX
EU267364,B,BAIX
EU267364,B,BAIX
EU267364,B,BAVII
EU267364,B,BAIX
EU267364,B,BAVII
EU267365,B,BAVII
EU267365,B,BAVII
EU267365,B,BAI
EU267365,B,BAIV
EU267365,B,BAV
EU267365,B,BAX
EU267366,B,BAVII
EU267366,B,BAIX
EU267366,B,BAVII
EU267366,B,BAIX
EU267366,B,BAIX
EU267366,B,BAIV
EU267367,A,GA5
EU267367,A,GA5
EU267368,A,GA2
EU267368,A,GA3
EU267368,A,GA3
EU267369,A,GA5
EU267369,A,GA5
