Accession ID,subtype,genotype
KX765893,B,BAX
KX765893,B,BAVII
KX765893,B,BAIX
KX765893,B,BAX
KX765893,B,BAIX
KX765893,B,BAVII
KX765968,B,BAIX
KX765968,B,BAIX
KX765968,B,BAIX
KX765968,B,BAVII
KX765968,B,BAIV
KX765968,B,BAIX
KX765899,B,BAVII
KX765899,B,BAIX
KX765899,B,BAIX
KX765899,B,BAIX
KX765899,B,BAIV
KX765899,B,BAIII
KX765963,B,BAIX
KX765963,B,BAIX
KX765963,B,BAIX
KX765963,B,BAVII
KX765963,B,BAIV
KX765963,B,BAIX
KX765900,B,BAVII
KX765900,B,BAX
KX765900,B,BAIX
KX765900,B,BAIX
KX765900,B,BAX
KX765900,B,BAVII
KX765930,B,BAIX
KX765930,B,BAIX
KX765930,B,BAIX
KX765930,B,BAVII
KX765930,B,BAIV
KX765930,B,BAIX
KX765945,B,BAIX
KX765945,B,BAIX
KX765945,B,BAIX
KX765945,B,BAVII
KX765945,B,BAIV
KX765945,B,BAIX
KX765924,A,NA1
KX765924,A,NA1
KX765924,A,NA1
KX765910,A,NA1
KX765910,A,NA1
KX765931,A,ON1
KX765931,A,ON1
KX765931,A,ON1
KX765931,A,NA1
KX765931,A,NA1
KX765890,B,BAIX
KX765890,B,BAIX
KX765890,B,BAIX
KX765890,B,BAVII
KX765890,B,BAIX
KX765890,B,BAX
KX765927,B,BAIX
KX765927,B,BAIX
KX765927,B,BAIX
KX765927,B,BAVII
KX765927,B,BAIV
KX765927,B,BAIII
KX765978,B,BAIX
KX765978,B,BAIX
KX765978,B,BAIX
KX765978,B,BAVII
KX765978,B,BAIV
KX765978,B,BAIX
KX765960,A,ON1
KX765960,A,ON1
KX765960,A,ON1
KX765960,A,NA1
KX765960,A,NA1
KX765960,A,NA1
KX765938,A,ON1
KX765938,A,ON1
KX765938,A,ON1
KX765938,A,NA1
KX765938,A,NA1
KX765918,A,NA1
KX765918,A,NA1
KX765922,B,BAIX
KX765922,B,BAIX
KX765922,B,BAIX
KX765922,B,BAVII
KX765922,B,BAIX
KX765922,B,BAX
KX765911,A,ON1
KX765911,A,ON1
KX765911,A,ON1
KX765911,A,NA1
KX765911,A,NA1
KX765949,B,BAIX
KX765949,B,BAIX
KX765949,B,BAIX
KX765949,B,BAVII
KX765949,B,BAIV
KX765949,B,BAIII
KX765942,A,NA1
KX765942,A,NA1
KX765896,A,NA1
KX765896,A,NA1
KX765975,B,BAIX
KX765975,B,BAIX
KX765975,B,BAIX
KX765975,B,BAVII
KX765975,B,BAIX
KX765975,B,BAIV
KX765894,A,ON1
KX765894,A,ON1
KX765894,A,ON1
KX765894,A,NA1
KX765894,A,NA1
KX765928,A,NA1
KX765928,A,NA1
KX765903,B,BAIX
KX765903,B,BAIX
KX765903,B,BAIX
KX765903,B,BAVII
KX765903,B,BAIV
KX765903,B,BAIX
KX765937,A,NA1
KX765937,A,NA1
KX765937,A,NA1
KX765937,A,NA1
KX765937,A,NA2
KX765937,A,NA2
KX765964,B,BAIX
KX765964,B,BAIX
KX765964,B,BAVII
KX765964,B,BAIII
KX765964,B,BAIV
KX765964,B,BAIII
KX765901,A,NA1
KX765901,A,NA1
KX765913,A,NA1
KX765913,A,NA1
KX765913,A,NA1
KX765913,A,NA1
KX765913,A,NA2
KX765913,A,NA2
KX765889,B,BAIX
KX765889,B,BAIX
KX765889,B,BAVII
KX765889,B,BAIV
KX765889,B,BAIII
KX765889,B,BAIII
KX765946,A,NA1
KX765946,A,NA1
KX765933,A,GA5
KX765926,A,ON1
KX765926,A,ON1
KX765926,A,ON1
KX765926,A,ON1
KX765926,A,ON1
KX765953,A,NA1
KX765953,A,NA1
KX765953,A,NA1
KX765953,A,NA1
KX765953,A,NA2
KX765953,A,NA2
KX765969,A,NA1
KX765969,A,NA1
KX765969,A,NA1
KX765969,A,NA1
KX765969,A,NA2
KX765969,A,NA2
KX765936,A,ON1
KX765936,A,ON1
KX765936,A,ON1
KX765936,A,NA1
KX765936,A,NA1
KX765952,B,BAIX
KX765952,B,BAIX
KX765952,B,BAVII
KX765952,B,BAIII
KX765952,B,BAIV
KX765952,B,BAIII
KX765967,A,ON1
KX765967,A,ON1
KX765967,A,ON1
KX765967,A,NA1
KX765967,A,NA1
KX765934,A,NA1
KX765934,A,NA1
KX765934,A,NA1
KX765934,A,NA1
KX765934,A,NA2
KX765934,A,NA2
KX765920,A,NA1
KX765920,A,NA1
KX765920,A,NA1
KX765920,A,NA1
KX765920,A,NA2
KX765920,A,NA2
KX765976,B,BAIX
KX765976,B,BAIX
KX765976,B,BAVII
KX765976,B,BAIII
KX765976,B,BAIV
KX765976,B,BAIII
KX765958,A,NA1
KX765958,A,NA1
KX765974,A,ON1
KX765974,A,ON1
KX765974,A,ON1
KX765974,A,ON1
KX765974,A,ON1
KX765954,A,ON1
KX765954,A,ON1
KX765954,A,ON1
KX765954,A,ON1
KX765954,A,ON1
KX765919,A,ON1
KX765919,A,ON1
KX765919,A,ON1
KX765919,A,ON1
KX765919,A,ON1
KX765939,A,ON1
KX765939,A,ON1
KX765939,A,ON1
KX765904,A,ON1
KX765904,A,ON1
KX765904,A,ON1
KX765904,A,ON1
KX765904,A,ON1
KX765923,B,BAX
KX765923,B,BAVII
KX765923,B,BAI
KX765923,B,BAIII
KX765923,B,BAX
KX765923,B,BAIX
KX765972,A,ON1
KX765972,A,ON1
KX765972,A,ON1
KX765972,A,ON1
KX765972,A,ON1
KX765909,B,BAX
KX765909,B,BAVII
KX765909,B,BAI
KX765909,B,BAIII
KX765909,B,BAX
KX765909,B,BAIX
KX765897,B,BAIX
KX765897,B,BAIX
KX765897,B,BAVII
KX765897,B,BAIX
KX765891,A,GA5
KX765971,A,ON1
KX765971,A,ON1
KX765971,A,ON1
KX765971,A,ON1
KX765971,A,ON1
KX765943,B,BAX
KX765943,B,BAI
KX765943,B,BAVII
KX765943,B,BAI
KX765943,B,BAIII
KX765943,B,BAX
KX765940,A,ON1
KX765940,A,ON1
KX765940,A,ON1
KX765940,A,ON1
KX765940,A,ON1
KX765962,B,BAIX
KX765962,B,BAIX
KX765962,B,BAVII
KX765962,B,BAI
KX765962,B,BAIX
KX765962,B,BAIV
KX765959,B,BAIX
KX765959,B,BAIX
KX765959,B,BAVII
KX765959,B,BAIX
KX765959,B,BAIX
KX765965,B,BAX
KX765965,B,BAI
KX765965,B,BAI
KX765965,B,BAVII
KX765965,B,BAIV
KX765965,B,BAIII
KX765908,B,BAX
KX765908,B,BAI
KX765908,B,BAVII
KX765908,B,BAI
KX765908,B,BAIII
KX765908,B,BAX
KX765977,A,ON1
KX765977,A,ON1
KX765947,B,BAIX
KX765947,B,BAVII
KX765947,B,BAIX
KX765947,B,BAI
KX765947,B,BAIX
KX765947,B,BAIX
KX765973,B,BAX
KX765973,B,BAVII
KX765973,B,BAIV
KX765973,B,BAIX
KX765973,B,BAIX
KX765892,B,BAIX
KX765892,B,BAIX
KX765892,B,BAI
KX765892,B,BAIII
KX765892,B,BAIII
KX765892,B,BAIX
KX765895,B,BAIX
KX765895,B,BAIX
KX765895,B,BAI
KX765895,B,BAIII
KX765895,B,BAIII
KX765895,B,BAIX
KX765912,B,BAIX
KX765912,B,BAIX
KX765912,B,BAVII
KX765912,B,BAIX
KX765912,B,BAIV
KX765966,B,BAIX
KX765966,B,BAIX
KX765966,B,BAVII
KX765966,B,BAI
KX765966,B,BAIX
KX765966,B,BAIV
KX765907,B,BAX
KX765907,B,BAVII
KX765907,B,BAIV
KX765907,B,BAIX
KX765921,B,BAIX
KX765921,B,BAIX
KX765921,B,BAVII
KX765921,B,BAI
KX765921,B,BAIX
KX765921,B,BAIV
KX765915,A,ON1
KX765915,A,ON1
KX765915,A,ON1
KX765917,A,ON1
KX765917,A,ON1
KX765917,A,ON1
KX765929,B,BAIX
KX765929,B,BAIX
KX765929,B,BAI
KX765929,B,BAIII
KX765929,B,BAIII
KX765929,B,BAIX
KX765957,B,BAIX
KX765957,B,BAVII
KX765957,B,BAIX
KX765957,B,BAI
KX765957,B,BAIX
KX765957,B,BAIV
KX765970,A,ON1
KX765970,A,ON1
KX765970,A,ON1
KX765905,B,BAIX
KX765905,B,BAIX
KX765905,B,BAVII
KX765905,B,BAIV
KX765905,B,BAIX
KX765888,B,BAX
KX765888,B,BAVII
KX765888,B,BAIV
KX765888,B,BAIX
KX765888,B,BAIX
KX765902,A,ON1
KX765902,A,ON1
KX765902,A,ON1
KX765886,A,ON1
KX765916,A,ON1
KX765916,A,ON1
KX765916,A,ON1
KX765914,A,ON1
KX765914,A,ON1
KX765914,A,ON1
KX765914,A,ON1
KX765941,A,ON1
KX765941,A,ON1
KX765941,A,ON1
KX765941,A,ON1
KX765941,A,ON1
KX765887,A,ON1
KX765887,A,ON1
KX765887,A,ON1
KX765887,A,ON1
KX765932,A,ON1
KX765932,A,ON1
KX765932,A,ON1
KX765932,A,ON1
KX765935,B,BAIX
KX765935,B,BAIX
KX765935,B,BAI
KX765935,B,BAIII
KX765935,B,BAIII
KX765935,B,BAIX
KX765944,A,ON1
KX765944,A,ON1
KX765944,A,ON1
KX765944,A,ON1
KX765944,A,ON1
KX765955,A,ON1
KX765955,A,ON1
KX765955,A,ON1
KX765955,A,ON1
KX765898,A,ON1
KX765906,B,BAIX
KX765906,B,BAIX
KX765906,B,BAVII
KX765906,B,BAIX
KX765950,A,ON1
KX765950,A,ON1
KX765950,A,ON1
KX765950,A,ON1
KX765925,A,ON1
KX765925,A,ON1
KX765925,A,ON1
KX765951,A,ON1
KX765951,A,ON1
KX765951,A,ON1
KX765951,A,ON1
KX765948,A,ON1
KX765948,A,ON1
KX765948,A,ON1
KX765948,A,ON1
KX765961,B,BAIX
KX765961,B,BAIX
KX765961,B,BAIX
KX765961,B,BAIX
KX765961,B,BAIV
KX765961,B,BAIII
KX765956,A,ON1
KX765956,A,ON1
KX765956,A,ON1
KX765956,A,ON1
