Accession ID,subtype,genotype
FJ427337,A,GA5
FJ427337,A,GA5
FJ427334,A,GA5
FJ427334,A,GA5
FJ427333,A,GA2
FJ427333,A,GA2
FJ427333,A,NA2
FJ427327,A,GA5
FJ427327,A,GA5
FJ427328,A,GA2
FJ427328,A,GA2
FJ427328,A,NA2
FJ427328,A,NA1
FJ427328,A,NA1
FJ427329,A,GA2
FJ427329,A,GA2
FJ427329,A,NA2
FJ427329,A,NA1
FJ427329,A,NA1
FJ427326,A,GA2
FJ427326,A,GA2
FJ427326,A,NA2
FJ427326,A,NA1
FJ427326,A,NA1
FJ427325,A,GA5
FJ427325,A,GA5
FJ427324,A,GA2
FJ427324,A,GA2
FJ427324,A,NA2
FJ427324,A,NA1
FJ427324,A,NA1
FJ427350,B,BAIV
FJ427350,B,BAIII
FJ427350,B,BAI
FJ427350,B,BAVII
FJ427350,B,BAIII
FJ427350,B,BAVII
FJ427323,A,GA5
FJ427323,A,GA5
FJ427321,A,GA2
FJ427321,A,GA2
FJ427321,A,NA2
FJ427321,A,NA1
FJ427321,A,NA1
FJ427322,A,GA5
FJ427322,A,GA5
FJ427317,A,GA5
FJ427317,A,GA5
FJ427318,A,GA5
FJ427318,A,GA5
FJ427319,A,GA5
FJ427319,A,GA5
FJ427320,A,GA5
FJ427320,A,GA5
FJ427314,A,GA5
FJ427314,A,GA5
FJ427315,A,GA2
FJ427315,A,GA2
FJ427315,A,NA2
FJ427315,A,NA1
FJ427315,A,NA1
FJ427316,A,GA5
FJ427316,A,GA5
FJ427342,B,SAB3
FJ427342,B,GB2
FJ427342,B,BAVI
FJ427342,B,BAVI
FJ427342,B,BAVII
FJ427342,B,BAXII
FJ427313,A,GA2
FJ427313,A,GA2
FJ427313,A,NA2
FJ427313,A,NA1
FJ427313,A,NA1
FJ427340,B,SAB1
FJ427340,B,SAB1
FJ427312,A,GA5
FJ427312,A,GA5
FJ427311,A,GA5
FJ427311,A,GA5
FJ427362,B,BAVII
FJ427362,B,BAIX
FJ427362,B,BAIX
FJ427362,B,BAVII
FJ427362,B,BAIX
FJ427362,B,BAIX
FJ427361,B,BAVII
FJ427361,B,BAIX
FJ427361,B,BAIX
FJ427361,B,BAIX
FJ427361,B,BAVII
FJ427361,B,BAIX
FJ427338,A,GA5
FJ427338,A,GA5
FJ427360,B,BAIX
FJ427360,B,BAIX
FJ427360,B,BAVII
FJ427360,B,BAVII
FJ427360,B,BAIX
FJ427360,B,BAIX
FJ427357,B,BAVII
FJ427357,B,BAI
FJ427357,B,BAVII
FJ427357,B,BAI
FJ427357,B,BAIII
FJ427357,B,BAIV
FJ427358,B,BAVII
FJ427358,B,BAVII
FJ427358,B,BAIX
FJ427358,B,BAIX
FJ427358,B,BAIX
FJ427358,B,BAIX
FJ427359,B,BAIX
FJ427359,B,BAVII
FJ427359,B,BAIX
FJ427359,B,BAIX
FJ427359,B,BAVII
FJ427359,B,BAIX
FJ427336,A,GA5
FJ427336,A,GA5
FJ427354,B,BAVI
FJ427354,B,BAVI
FJ427354,B,BAV
FJ427354,B,BAVII
FJ427354,B,BAVII
FJ427354,B,BAIX
FJ427355,B,BAVII
FJ427355,B,BAIX
FJ427355,B,BAIX
FJ427355,B,BAVII
FJ427355,B,BAIX
FJ427355,B,BAIX
FJ427356,B,SAB1
FJ427356,B,SAB1
FJ427335,A,GA5
FJ427335,A,GA5
FJ427331,A,GA5
FJ427331,A,GA5
FJ427332,A,GA5
FJ427332,A,GA5
FJ427353,B,BAIX
FJ427353,B,BAVII
FJ427353,B,BAIX
FJ427353,B,BAVII
FJ427353,B,BAIX
FJ427353,B,BAX
FJ427330,A,GA5
FJ427330,A,GA5
FJ427351,B,BAIX
FJ427351,B,BAIX
FJ427351,B,BAVII
FJ427351,B,BAIX
FJ427351,B,BAVII
FJ427351,B,BAIX
FJ427352,B,BAIX
FJ427352,B,BAVII
FJ427352,B,BAIX
FJ427352,B,BAIX
FJ427352,B,BAVII
FJ427352,B,BAIX
FJ427349,B,BAVII
FJ427349,B,BAIX
FJ427349,B,BAIX
FJ427349,B,BAIX
FJ427349,B,BAVII
FJ427349,B,BAIX
FJ427348,B,BAIX
FJ427348,B,BAVII
FJ427348,B,BAIX
FJ427348,B,BAIX
FJ427348,B,BAVII
FJ427348,B,BAIX
FJ427347,B,BAIX
FJ427347,B,BAIX
FJ427347,B,BAVII
FJ427347,B,BAIX
FJ427347,B,BAVII
FJ427347,B,BAIX
FJ427345,B,BAIX
FJ427345,B,BAVII
FJ427345,B,BAIX
FJ427345,B,BAIX
FJ427345,B,BAVII
FJ427345,B,BAIX
FJ427346,B,BAIX
FJ427346,B,BAVII
FJ427346,B,BAIX
FJ427346,B,BAVII
FJ427346,B,BAIX
FJ427346,B,BAIX
FJ427344,B,BAIX
FJ427344,B,BAVII
FJ427344,B,BAIX
FJ427344,B,BAIX
FJ427344,B,BAVII
FJ427344,B,BAIX
FJ427343,B,BAIX
FJ427343,B,BAVII
FJ427343,B,BAIX
FJ427343,B,BAVII
FJ427343,B,BAIX
FJ427343,B,BAIX
FJ427341,B,BAIX
FJ427341,B,BAIX
FJ427341,B,BAVII
FJ427341,B,BAIX
FJ427341,B,BAVII
FJ427341,B,BAIX
FJ427339,B,BAIX
FJ427339,B,BAIX
FJ427339,B,BAVII
FJ427339,B,BAVII
FJ427339,B,BAIX
FJ427339,B,BAIX
