Accession ID,subtype,genotype
KT326772,A,ON1
KT326772,A,ON1
KT326772,A,ON1
KT326772,A,ON1
KT326769,A,ON1
KT326769,A,ON1
KT326769,A,ON1
KT326769,A,ON1
KT326770,A,ON1
KT326770,A,ON1
KT326770,A,ON1
KT326770,A,ON1
KT326776,A,ON1
KT326776,A,ON1
KT326776,A,ON1
KT326776,A,ON1
KT326777,A,ON1
KT326777,A,ON1
KT326777,A,ON1
KT326777,A,ON1
KT326777,A,ON1
KT326771,A,ON1
KT326771,A,ON1
KT326771,A,ON1
KT326771,A,ON1
KT326773,A,ON1
KT326773,A,ON1
KT326773,A,ON1
KT326773,A,ON1
KT326774,A,ON1
KT326774,A,ON1
KT326774,A,ON1
KT326774,A,ON1
KT326793,A,ON1
KT326793,A,ON1
KT326793,A,ON1
KT326793,A,ON1
KT326794,A,ON1
KT326794,A,ON1
KT326794,A,ON1
KT326794,A,ON1
KT326795,A,ON1
KT326795,A,ON1
KT326795,A,ON1
KT326795,A,ON1
KT326795,A,ON1
KT326797,A,ON1
KT326797,A,ON1
KT326797,A,ON1
KT326797,A,ON1
KT326796,A,ON1
KT326796,A,ON1
KT326796,A,ON1
KT326796,A,ON1
KT326798,A,ON1
KT326798,A,ON1
KT326798,A,ON1
KT326798,A,ON1
KT326798,A,ON1
KT326787,A,ON1
KT326787,A,ON1
KT326787,A,ON1
KT326787,A,ON1
KT326799,A,ON1
KT326799,A,ON1
KT326799,A,ON1
KT326799,A,ON1
KT326788,A,ON1
KT326788,A,ON1
KT326788,A,ON1
KT326788,A,ON1
KT326791,A,ON1
KT326791,A,ON1
KT326791,A,ON1
KT326791,A,ON1
KT326792,A,ON1
KT326792,A,ON1
KT326792,A,ON1
KT326792,A,ON1
KT326800,A,ON1
KT326800,A,ON1
KT326800,A,ON1
KT326800,A,ON1
KT326800,A,ON1
KT326789,A,ON1
KT326789,A,ON1
KT326789,A,ON1
KT326789,A,ON1
KT326790,A,ON1
KT326790,A,ON1
KT326790,A,ON1
KT326790,A,ON1
KT326790,A,ON1
KT326781,A,ON1
KT326781,A,ON1
KT326781,A,ON1
KT326781,A,ON1
KT326782,A,ON1
KT326782,A,ON1
KT326782,A,ON1
KT326782,A,ON1
KT326783,A,ON1
KT326783,A,ON1
KT326783,A,ON1
KT326783,A,ON1
KT326783,A,ON1
KT326784,A,ON1
KT326784,A,ON1
KT326784,A,ON1
KT326784,A,ON1
KT326784,A,ON1
KT326778,A,ON1
KT326778,A,ON1
KT326778,A,ON1
KT326778,A,ON1
KT326779,A,ON1
KT326779,A,ON1
KT326779,A,ON1
KT326779,A,ON1
KT326785,A,ON1
KT326785,A,ON1
KT326785,A,ON1
KT326785,A,ON1
KT326786,A,ON1
KT326786,A,ON1
KT326786,A,ON1
KT326786,A,ON1
KT326786,A,ON1
KT326780,A,ON1
KT326780,A,ON1
KT326809,A,ON1
KT326809,A,ON1
KT326809,A,ON1
KT326809,A,ON1
KT326809,A,ON1
KT326810,A,ON1
KT326810,A,ON1
KT326811,A,ON1
KT326811,A,ON1
KT326811,A,ON1
KT326811,A,ON1
KT326812,A,ON1
KT326812,A,ON1
KT326812,A,ON1
KT326812,A,ON1
KT326805,A,ON1
KT326805,A,ON1
KT326805,A,ON1
KT326805,A,ON1
KT326808,A,ON1
KT326808,A,ON1
KT326808,A,ON1
KT326808,A,ON1
KT326807,A,ON1
KT326807,A,ON1
KT326807,A,ON1
KT326807,A,ON1
KT326804,A,ON1
KT326804,A,ON1
KT326804,A,ON1
KT326775,A,ON1
KT326775,A,ON1
KT326775,A,ON1
KT326775,A,ON1
KT326775,A,ON1
KT326806,A,ON1
KT326806,A,ON1
KT326806,A,ON1
KT326806,A,ON1
KT326806,A,ON1
KT326801,A,ON1
KT326801,A,ON1
KT326801,A,ON1
KT326801,A,ON1
KT326803,A,ON1
KT326803,A,ON1
KT326803,A,ON1
KT326803,A,ON1
KT326802,A,ON1
KT326802,A,ON1
KT326802,A,ON1
KT326802,A,ON1
KT326802,A,ON1
