Accession ID,subtype,genotype
KT781395,B,BAIX
KT781395,B,BAIX
KT781395,B,BAVII
KT781395,B,BAIX
KT781395,B,BAI
KT781395,B,BAIX
KT781356,B,BAIX
KT781356,B,BAIX
KT781356,B,BAIX
KT781356,B,BAVII
KT781356,B,BAIV
KT781356,B,BAIX
KT781384,A,NA1
KT781384,A,NA1
KT781357,B,BAIX
KT781357,B,BAIX
KT781357,B,BAVII
KT781357,B,BAIX
KT781357,B,BAIX
KT781358,B,BAIX
KT781358,B,BAIX
KT781358,B,BAVI
KT781358,B,BAVII
KT781358,B,BAIX
KT781359,B,BAIX
KT781359,B,BAIX
KT781359,B,BAVII
KT781359,B,BAIX
KT781359,B,BAIX
KT781359,B,BAIV
KT781360,B,BAIX
KT781360,B,BAIX
KT781360,B,BAIX
KT781360,B,BAVII
KT781360,B,BAIX
KT781360,B,BAVII
KT781361,B,BAIX
KT781361,B,BAIX
KT781361,B,BAVII
KT781361,B,BAIII
KT781361,B,BAIII
KT781361,B,BAIX
KT781400,B,BAIX
KT781400,B,BAIX
KT781400,B,BAVII
KT781400,B,BAIX
KT781400,B,BAIX
KT781400,B,BAIII
KT781385,A,NA1
KT781385,A,NA1
KT781386,A,NA1
KT781386,A,NA1
KT781362,B,BAIX
KT781362,B,BAIX
KT781362,B,BAVII
KT781362,B,BAIX
KT781362,B,BAIII
KT781362,B,BAIX
KT781392,A,ON1
KT781392,A,ON1
KT781392,A,ON1
KT781363,B,BAIX
KT781363,B,BAIX
KT781363,B,BAVII
KT781363,B,BAIX
KT781363,B,BAIX
KT781364,B,BAIX
KT781364,B,BAIX
KT781364,B,BAIX
KT781364,B,BAIX
KT781391,A,NA1
KT781391,A,NA1
KT781394,A,ON1
KT781394,A,ON1
KT781394,A,ON1
KT781397,B,BAIX
KT781397,B,BAIX
KT781397,B,BAVII
KT781397,B,BAIX
KT781397,B,BAIV
KT781397,B,BAIX
KT781399,B,BAIX
KT781399,B,BAIX
KT781399,B,BAIX
KT781399,B,BAVII
KT781399,B,BAIX
KT781399,B,BAIV
KT781365,B,BAIX
KT781365,B,BAIX
KT781365,B,BAIX
KT781365,B,BAVII
KT781365,B,BAIX
KT781365,B,BAVII
KT781388,A,ON1
KT781388,A,ON1
KT781388,A,ON1
KT781388,A,ON1
KT781393,A,ON1
KT781393,A,ON1
KT781393,A,ON1
KT781393,A,ON1
KT781393,A,ON1
KT781387,A,ON1
KT781387,A,ON1
KT781387,A,ON1
KT781366,B,BAIX
KT781366,B,BAIX
KT781366,B,BAIX
KT781366,B,BAVII
KT781366,B,BAIX
KT781367,B,BAIX
KT781367,B,BAIX
KT781367,B,BAIX
KT781367,B,BAVII
KT781367,B,BAIX
KT781367,B,BAIV
KT781368,B,BAIX
KT781368,B,BAIX
KT781368,B,BAVII
KT781368,B,BAIX
KT781368,B,BAIX
KT781368,B,BAIV
KT781345,A,ON1
