Accession ID,subtype,genotype
KJ627647,A,GA2
KJ627647,A,GA2
KJ627647,A,GA3
KJ627647,A,GA3
KJ627648,A,GA2
KJ627648,A,GA2
KJ627648,A,GA3
KJ627648,A,GA3
KJ627649,A,GA5
KJ627649,A,GA5
KJ627650,A,GA5
KJ627650,A,GA5
KJ627672,A,GA5
KJ627673,A,GA5
KJ627674,A,GA5
KJ627675,A,GA5
KJ627676,A,GA5
KJ627677,A,GA5
KJ627678,A,GA5
KJ627679,A,GA5
KJ627680,A,GA5
KJ627681,A,GA2
KJ627681,A,GA2
KJ627681,A,GA3
KJ627681,A,GA3
KJ627682,A,GA5
KJ627683,A,GA5
KJ627684,A,GA5
KJ627685,A,GA5
KJ627686,A,GA5
KJ627687,A,GA5
KJ627688,A,GA5
KJ627689,A,GA5
KJ627690,A,GA5
KJ627690,A,GA5
KJ627693,A,GA5
KJ627695,A,GA5
KJ627695,A,GA5
KJ627695,A,GA3
KJ627695,A,GA3
KJ627695,A,GA7
KJ627695,A,GA2
KJ627696,A,GA5
KJ627696,A,GA5
KJ627696,A,GA3
KJ627696,A,GA3
KJ627696,A,GA7
KJ627696,A,GA2
KJ627698,A,GA5
KJ627698,A,GA5
KJ627698,A,GA3
KJ627698,A,GA3
KJ627698,A,GA7
KJ627698,A,GA2
KJ627699,A,GA5
KJ627699,A,GA5
KJ627699,A,GA3
KJ627699,A,GA3
KJ627699,A,GA2
KJ627699,A,GA7
KJ627701,A,GA5
KJ627702,A,GA5
KJ627703,A,GA5
KJ627704,A,GA5
KJ627705,A,GA5
KJ627706,A,GA5
KJ627707,A,GA5
KJ627708,A,GA5
KJ627708,A,GA5
KJ627709,A,GA5
KJ627709,A,GA5
KJ627710,A,GA5
KJ627711,A,GA5
KJ627712,A,GA5
KJ627713,A,GA5
KJ627717,A,GA5
KJ627717,A,GA5
KJ627651,A,GA5
KJ627651,A,GA5
KJ627652,A,GA5
KJ627652,A,GA5
KJ627653,A,GA5
KJ627653,A,GA5
KJ627654,A,GA5
KJ627654,A,GA5
KJ627655,A,GA5
KJ627655,A,GA5
KJ627656,A,GA5
KJ627656,A,GA5
KJ627657,A,GA5
KJ627657,A,GA5
KJ627658,A,GA5
KJ627658,A,GA5
KJ627659,A,GA5
KJ627659,A,GA5
KJ627660,A,GA5
KJ627661,A,GA5
KJ627661,A,GA5
KJ627662,A,GA5
KJ627662,A,GA5
KJ627663,A,GA5
KJ627663,A,GA5
KJ627664,A,GA5
KJ627664,A,GA5
KJ627666,A,GA5
KJ627666,A,GA5
KJ627667,A,GA5
KJ627667,A,GA5
KJ627668,A,GA5
KJ627668,A,GA5
KJ627669,A,GA5
KJ627669,A,GA5
KJ627670,A,GA5
KJ627670,A,GA5
KJ627671,A,GA5
KJ627671,A,GA5
KJ627714,A,GA5
KJ627714,A,GA5
KJ627715,A,GA5
KJ627715,A,GA5
KJ627716,A,GA5
KJ627716,A,GA5
KJ627718,A,GA5
KJ627718,A,GA5
KJ627727,A,GA5
KJ627727,A,GA5
KJ627728,A,GA5
KJ627728,A,GA5
KJ627729,A,GA5
KJ627729,A,GA5
KJ627731,A,GA5
KJ627731,A,GA5
KJ627732,A,GA5
KJ627732,A,GA5
KJ627733,A,GA5
KJ627733,A,GA5
KJ627719,A,GA5
KJ627719,A,GA5
KJ627720,A,GA5
KJ627720,A,GA5
KJ627721,A,GA5
KJ627721,A,GA5
KJ627722,A,GA5
KJ627722,A,GA5
KJ627723,A,GA5
KJ627723,A,GA5
KJ627724,A,GA5
KJ627724,A,GA5
KJ627725,A,GA5
KJ627725,A,GA5
KJ627726,A,GA5
KJ627726,A,GA5
KJ627735,A,ON1
KJ627735,A,ON1
KJ627735,A,ON1
KJ627735,A,ON1
KJ627735,A,ON1
KJ627736,A,ON1
KJ627736,A,ON1
KJ627736,A,ON1
KJ627736,A,ON1
KJ627736,A,ON1
KJ627737,A,ON1
KJ627737,A,ON1
KJ627737,A,ON1
KJ627737,A,ON1
KJ627737,A,ON1
KJ627738,A,NA1
KJ627738,A,NA1
KJ627738,A,NA1
