Accession ID,subtype,genotype
MZ961867,A,NA1
MZ961867,A,NA1
MZ961867,A,NA1
MZ961868,A,ON1
MZ961868,A,ON1
MZ961868,A,ON1
MZ961868,A,ON1
MZ961868,A,ON1
MZ961869,A,ON1
MZ961869,A,ON1
MZ961869,A,ON1
MZ961869,A,ON1
MZ961870,A,ON1
MZ961870,A,ON1
MZ961870,A,ON1
MZ961871,A,NA1
MZ961871,A,NA1
MZ961871,A,NA1
MZ961872,A,NA1
MZ961872,A,NA1
MZ961872,A,NA1
MZ961873,A,ON1
MZ961873,A,ON1
MZ961873,A,ON1
MZ961873,A,ON1
MZ961873,A,ON1
MZ961874,A,ON1
MZ961874,A,ON1
MZ961874,A,ON1
MZ961875,A,GA5
MZ961876,A,ON1
MZ961876,A,ON1
MZ961876,A,ON1
MZ961876,A,ON1
MZ961876,A,ON1
MZ961877,A,ON1
MZ961877,A,ON1
MZ961877,A,ON1
MZ961878,A,NA1
MZ961878,A,NA1
MZ961878,A,NA1
MZ961879,A,NA1
MZ961879,A,NA1
MZ961879,A,NA1
MZ961880,A,ON1
MZ961880,A,ON1
MZ961880,A,ON1
MZ961880,A,ON1
MZ961880,A,ON1
MZ961881,A,ON1
MZ961881,A,ON1
MZ961881,A,ON1
MZ961881,A,ON1
MZ961881,A,ON1
MZ961882,A,ON1
MZ961882,A,ON1
MZ961882,A,ON1
MZ961882,A,ON1
MZ961882,A,ON1
MZ961883,A,ON1
MZ961883,A,ON1
MZ961883,A,ON1
MZ961883,A,ON1
MZ961884,A,ON1
MZ961884,A,ON1
MZ961884,A,ON1
MZ961885,A,NA1
MZ961885,A,NA1
MZ961885,A,NA1
MZ961886,A,ON1
MZ961886,A,ON1
MZ961886,A,ON1
MZ961886,A,ON1
MZ961886,A,ON1
MZ961887,A,ON1
MZ961887,A,ON1
MZ961887,A,ON1
MZ961887,A,ON1
MZ961887,A,ON1
MZ961888,A,ON1
MZ961888,A,ON1
MZ961888,A,ON1
MZ961888,A,ON1
MZ961889,A,NA1
MZ961889,A,NA1
