Accession ID,subtype,genotype
KR816629,B,BAVII
KR816629,B,BAX
KR816629,B,BAIX
KR816629,B,BAIV
KR816629,B,BAIX
KR816629,B,BAIX
KR816564,A,NA1
KR816564,A,NA1
KR816564,A,NA1
KR816565,A,NA1
KR816565,A,NA1
KR816565,A,NA1
KR816566,A,NA1
KR816566,A,NA1
KR816566,A,NA1
KR816567,A,NA1
KR816567,A,NA1
KR816567,A,NA1
KR816568,A,NA1
KR816568,A,NA1
KR816568,A,NA1
KR816569,A,NA1
KR816569,A,NA1
KR816569,A,NA1
KR816570,A,NA1
KR816570,A,NA1
KR816570,A,NA1
KR816571,A,NA1
KR816571,A,NA1
KR816572,A,NA1
KR816572,A,NA1
KR816572,A,NA1
KR816573,A,NA1
KR816573,A,NA1
KR816573,A,NA1
KR816574,A,NA1
KR816574,A,NA1
KR816574,A,NA1
KR816575,A,NA1
KR816575,A,NA1
KR816575,A,NA1
KR816576,A,NA1
KR816576,A,NA1
KR816576,A,NA1
KR816577,A,NA1
KR816577,A,NA1
KR816577,A,NA1
KR816578,A,NA1
KR816578,A,NA1
KR816578,A,NA1
KR816579,A,NA1
KR816579,A,NA1
KR816579,A,NA1
KR816630,B,BAIX
KR816630,B,BAVII
KR816630,B,BAIX
KR816630,B,BAIX
KR816630,B,BAIX
KR816630,B,BAIV
KR816580,A,NA1
KR816580,A,NA1
KR816631,B,BAIX
KR816631,B,BAIX
KR816631,B,BAVII
KR816631,B,BAI
KR816631,B,BAIII
KR816631,B,BAVII
KR816581,A,NA1
KR816581,A,NA1
KR816581,A,NA1
KR816582,A,NA1
KR816582,A,NA1
KR816582,A,NA1
KR816583,A,NA1
KR816583,A,NA1
KR816632,B,BAIX
KR816632,B,BAIX
KR816632,B,BAIX
KR816632,B,BAVII
KR816632,B,BAIX
KR816632,B,BAVII
KR816584,A,NA1
KR816584,A,NA1
KR816584,A,NA1
KR816584,A,NA1
KR816633,B,BAIX
KR816633,B,BAIX
KR816633,B,BAIX
KR816633,B,BAVII
KR816633,B,BAIX
KR816633,B,BAVII
KR816634,B,BAIX
KR816634,B,BAIX
KR816634,B,BAIX
KR816634,B,BAVII
KR816634,B,BAIX
KR816634,B,BAVII
KR816585,A,NA1
KR816585,A,NA1
KR816585,A,NA1
KR816635,B,BAIX
KR816635,B,BAVII
KR816635,B,BAIX
KR816635,B,BAIX
KR816635,B,BAIII
KR816635,B,BAX
KR816636,B,BAVII
KR816636,B,BAX
KR816636,B,BAIX
KR816636,B,BAIV
KR816636,B,BAIX
KR816636,B,BAX
KR816637,B,BAX
KR816637,B,BAVII
KR816637,B,BAIX
KR816637,B,BAIV
KR816637,B,BAX
KR816637,B,BAVII
KR816638,B,BAX
KR816638,B,BAVII
KR816638,B,BAIX
KR816638,B,BAX
KR816638,B,BAIX
KR816638,B,BAVII
KR816639,B,BAX
KR816639,B,BAVII
KR816639,B,BAIX
KR816639,B,BAIV
KR816639,B,BAIX
KR816639,B,BAX
KR816640,B,BAVII
KR816640,B,BAIX
KR816640,B,BAIX
KR816640,B,BAIV
KR816640,B,BAX
KR816640,B,BAVII
KR816641,B,BAXII
KR816641,B,BAXII
KR816641,B,BAVII
KR816641,B,BAIX
KR816641,B,BAX
KR816641,B,BAIX
KR816642,B,URU2
KR816642,B,URU2
KR816642,B,SAB3
KR816642,B,BAI
KR816642,B,BAVI
KR816642,B,BAIII
KR816643,B,BAX
KR816643,B,BAVII
KR816643,B,BAIX
KR816643,B,BAX
KR816643,B,BAIX
KR816643,B,BAVII
KR816586,A,NA1
KR816586,A,NA1
KR816586,A,NA1
KR816644,B,BAIX
KR816644,B,BAIX
KR816644,B,BAIX
KR816644,B,BAVII
KR816644,B,BAIV
KR816644,B,BAIX
KR816587,A,NA1
KR816587,A,NA1
KR816587,A,NA1
KR816645,B,BAIX
KR816645,B,BAIX
KR816645,B,BAIX
KR816645,B,BAVII
KR816645,B,BAIV
KR816645,B,BAIX
KR816646,B,BAIX
KR816646,B,BAIX
KR816646,B,BAIX
KR816646,B,BAVII
KR816646,B,BAIV
KR816646,B,BAIX
KR816647,B,BAIX
KR816647,B,BAIX
KR816647,B,BAIX
KR816647,B,BAVII
KR816647,B,BAIV
KR816647,B,BAIX
KR816588,A,NA1
KR816588,A,NA1
KR816588,A,NA1
KR816648,B,BAIX
KR816648,B,BAIX
KR816648,B,BAVII
KR816648,B,BAIX
KR816648,B,BAX
KR816648,B,BAVII
KR816649,B,THB
KR816649,B,THB
KR816589,A,NA1
KR816589,A,NA1
KR816589,A,NA1
KR816590,A,NA1
KR816590,A,NA1
KR816591,A,NA1
KR816591,A,NA1
KR816591,A,NA1
KR816592,A,NA1
KR816592,A,NA1
KR816592,A,GA2
KR816592,A,NA1
KR816592,A,GA2
KR816650,B,BAVII
KR816650,B,BAX
KR816650,B,BAIX
KR816650,B,BAIV
KR816650,B,BAIX
KR816650,B,BAX
KR816593,A,NA1
KR816593,A,NA1
KR816593,A,NA1
KR816593,A,NA1
KR816593,A,NA2
KR816593,A,NA2
KR816594,A,NA1
KR816594,A,NA1
KR816594,A,NA1
KR816595,A,NA1
KR816595,A,NA1
KR816651,B,BAVII
KR816651,B,BAIX
KR816651,B,BAIV
KR816651,B,BAVI
KR816651,B,BAVI
KR816651,B,BAIX
KR816652,B,BAIX
KR816652,B,BAIX
KR816652,B,BAIX
KR816652,B,BAVII
KR816652,B,BAIX
KR816653,B,BAX
KR816653,B,BAVII
KR816653,B,BAIX
KR816653,B,BAX
KR816653,B,BAIX
KR816653,B,BAVII
KR816596,A,NA1
KR816596,A,NA1
KR816654,B,BAIX
KR816654,B,BAIX
KR816654,B,BAIX
KR816654,B,BAVII
KR816654,B,BAIX
KR816597,A,NA1
KR816597,A,NA1
KR816597,A,NA1
KR816655,B,BAIX
KR816655,B,BAIX
KR816655,B,BAIX
KR816655,B,BAVII
KR816655,B,BAIX
KR816656,B,THB
KR816656,B,THB
KR816657,B,BAIX
KR816657,B,BAIX
KR816657,B,BAIX
KR816657,B,BAVII
KR816657,B,BAVI
KR816657,B,BAVI
