Accession ID,subtype,genotype
MG930125,A,NA1
MG930125,A,NA1
MG930125,A,NA1
MG930126,A,NA1
MG930126,A,NA1
MG930127,A,NA1
MG930127,A,NA1
MG930127,A,NA1
MG930128,A,NA1
MG930128,A,NA1
MG930128,A,NA1
MG930128,A,ON1
MG930128,A,ON1
MG930129,A,NA1
MG930129,A,NA1
MG930129,A,NA1
MG930130,A,NA1
MG930130,A,NA1
MG930130,A,NA1
MG930130,A,NA1
MG930131,A,NA1
MG930131,A,NA1
MG930131,A,NA1
MG930132,A,NA1
MG930132,A,NA1
MG930132,A,NA1
MG930143,A,NA1
MG930143,A,NA1
MG930144,A,NA1
MG930144,A,NA1
MG930144,A,NA1
MG930144,A,NA1
MG930145,A,NA1
MG930145,A,NA1
MG930145,A,NA1
MG930149,A,NA1
MG930149,A,NA1
MG930149,A,NA1
MG930149,A,NA1
MG930149,A,GA2
MG966820,B,BAIX
MG966820,B,BAIX
MG966820,B,BAVII
MG966820,B,BAVII
MG966820,B,BAIII
MG966820,B,BAIII
MG966821,B,BAIX
MG966821,B,BAIX
MG966821,B,BAIX
MG966821,B,BAVII
MG966821,B,BAIX
MG966821,B,BAVII
MG966822,B,BAIX
MG966822,B,BAIX
MG966822,B,BAIX
MG966822,B,BAIX
MG966822,B,BAVII
MG966822,B,BAVII
MG966823,B,BAIX
MG966823,B,BAIX
MG966823,B,BAIX
MG966823,B,BAIX
MG966823,B,BAVII
MG966823,B,BAVII
MG966824,B,BAIX
MG966824,B,BAIX
MG966824,B,BAVII
MG966824,B,BAVII
MG966824,B,BAVIII
MG966824,B,BAVIII
MG966825,B,BAIX
MG966825,B,BAIX
MG966825,B,BAVII
MG966825,B,BAIX
MG966825,B,BAIX
MG966825,B,BAVII
MG966826,B,BAIX
MG966826,B,BAIX
MG966826,B,BAIX
MG966826,B,BAIX
MG966826,B,BAVII
MG966826,B,BAVII
MG966827,B,BAIX
MG966827,B,BAIX
MG966827,B,BAIX
MG966827,B,BAIX
MG966827,B,BAVII
MG966827,B,BAVII
MG966828,B,BAIX
MG966828,B,BAIX
MG966828,B,BAIX
MG966828,B,BAIX
MG966828,B,BAVII
MG966828,B,BAVII
MG966829,B,BAIX
MG966829,B,BAIX
MG966829,B,BAVII
MG966829,B,BAVII
MG966829,B,BAVIII
MG966829,B,BAVIII
MG967124,B,BAVII
MG967124,B,BAVII
MG967124,B,BAX
MG967124,B,BAX
MG967124,B,BAIX
MG967124,B,BAIX
MG967129,B,BAX
MG967129,B,BAVII
MG967129,B,BAX
MG967129,B,BAI
MG967129,B,BAI
MG967129,B,BAIII
MG967135,B,BAX
MG967135,B,BAX
MG967135,B,BAVII
MG967135,B,BAVII
MG967141,B,BAX
MG967141,B,BAX
MG967141,B,BAVII
MG967141,B,BAVII
MG967141,B,BAV
MG967141,B,BAIX
MG967160,B,BAVII
MG967160,B,BAVII
MG967160,B,BAI
MG967160,B,BAVI
MG967160,B,BAIII
MG967160,B,BAIII
MG930133,A,NA1
MG930133,A,NA1
MG930134,A,NA1
MG930134,A,NA1
MG930134,A,NA1
MG930134,A,NA1
MG930135,A,NA1
MG930135,A,NA1
MG930135,A,NA1
MG930136,A,NA1
MG930136,A,NA1
MG930136,A,NA1
MG930137,A,NA1
MG930137,A,NA1
MG930137,A,NA1
MG930137,A,ON1
MG930137,A,ON1
MG930138,A,NA1
MG930138,A,NA1
MG930138,A,NA1
MG930138,A,NA1
MG930139,A,NA1
MG930139,A,NA1
MG930139,A,NA1
MG930139,A,NA1
MG930140,A,NA1
MG930140,A,NA1
MG930140,A,NA1
MG930141,A,NA1
MG930141,A,NA1
MG930142,A,NA1
MG930142,A,NA1
MG930142,A,NA1
MG930142,A,ON1
MG930142,A,ON1
MG930146,A,NA1
MG930146,A,NA1
MG930146,A,NA1
MG930147,A,NA1
MG930147,A,NA1
MG930147,A,NA1
MG930147,A,NA1
MG930148,A,NA1
MG930148,A,NA1
MG930148,A,NA1
MG930150,A,NA1
MG930150,A,NA1
MG930150,A,NA1
MG930151,A,NA1
MG930151,A,NA1
MG930151,A,NA1
MG930152,A,NA1
MG930152,A,NA1
MG930152,A,NA1
MG930154,A,NA1
MG930154,A,NA1
MG930154,A,NA1
MG930155,A,NA1
MG930155,A,NA1
MG930155,A,NA1
MG930155,A,NA1
MG930156,A,NA1
MG930156,A,NA1
MG930156,A,NA1
MG930157,A,NA1
MG930157,A,NA1
MG930157,A,NA1
MG930158,A,NA1
MG930158,A,NA1
MG930158,A,NA1
MG930158,A,NA1
MG930158,A,ON1
MG930158,A,ON1
MG930159,A,NA1
MG930159,A,NA1
MG930160,A,NA1
MG930160,A,NA1
MG930160,A,NA1
MG930175,A,NA1
MG930175,A,NA1
MG930175,A,NA1
MG930210,A,NA1
MG930210,A,NA1
MG930210,A,NA1
MG930210,A,NA1
MG966830,B,BAIX
MG966830,B,BAIX
MG966830,B,BAVII
MG966830,B,BAIX
MG966830,B,BAIX
MG966830,B,BAVII
MG966831,B,BAIX
MG966831,B,BAIX
MG966831,B,BAVII
MG966831,B,BAVII
MG966831,B,BAIII
MG966831,B,BAIII
MG966832,B,BAIX
MG966832,B,BAIX
MG966832,B,BAIX
MG966832,B,BAIX
MG966832,B,BAVII
MG966832,B,BAVII
MG966833,B,BAIX
MG966833,B,BAIX
MG966833,B,BAIX
MG966833,B,BAIX
MG966833,B,BAVII
MG966833,B,BAVII
MG966834,B,BAIX
MG966834,B,BAIX
MG966834,B,BAIX
MG966834,B,BAIX
MG966834,B,BAVII
MG966834,B,BAVII
MG966835,B,BAIX
MG966835,B,BAIX
MG966835,B,BAIX
MG966835,B,BAIX
MG966835,B,BAVII
MG966835,B,BAVII
MG966836,B,BAVII
MG966836,B,BAIX
MG966836,B,BAIX
MG966836,B,BAVII
MG966836,B,BAIX
MG966836,B,BAIV
MG966837,B,BAIX
MG966837,B,BAIX
MG966837,B,BAVI
MG966837,B,BAVI
MG966837,B,BAVII
MG966837,B,BAVII
MG966838,B,BAIX
MG966838,B,BAIX
MG966838,B,BAIX
MG966838,B,BAIX
MG966838,B,BAVII
MG966838,B,BAVII
MG966839,B,BAIX
MG966839,B,BAIX
MG966839,B,BAIX
MG966839,B,BAIX
MG966839,B,BAVII
MG966839,B,BAVII
MG966840,B,BAIX
MG966840,B,BAIX
MG966840,B,BAVII
MG966840,B,BAIX
MG966840,B,BAVII
MG966840,B,BAIX
MG966841,B,BAIX
MG966841,B,BAIX
MG966841,B,BAIX
MG966841,B,BAVII
MG966841,B,BAVII
MG966841,B,BAIX
