Accession ID,subtype,genotype
KM508827,B,BAX
KM508827,B,BAVII
KM508827,B,BAI
KM508827,B,BAIV
KM508827,B,BAI
KM508827,B,BAX
KM508816,A,NA1
KM508816,A,NA1
KM508817,A,NA1
KM508817,A,NA1
KM508817,A,NA1
KM508818,A,NA1
KM508818,A,NA1
KM508819,A,NA1
KM508819,A,NA1
KM508820,A,NA1
KM508820,A,NA1
KM508821,A,NA1
KM508821,A,NA1
KM508822,A,GA5
KM508822,A,GA5
KM508823,A,ON1
KM508823,A,ON1
KM508823,A,ON1
KM508824,A,ON1
KM508824,A,ON1
KM508824,A,ON1
KM508825,A,ON1
KM508825,A,ON1
KM508825,A,ON1
KM508825,A,ON1
KM508825,A,ON1
KM508826,A,ON1
KM508826,A,ON1
KM508826,A,ON1
