Accession ID,subtype,genotype
KJ627361,A,NA2
KJ627361,A,NA2
KJ627317,B,BAVII
KJ627317,B,BAIX
KJ627317,B,BAIX
KJ627317,B,BAIX
KJ627317,B,BAIII
KJ627317,B,BAVII
KJ627310,B,BAVII
KJ627310,B,BAIX
KJ627310,B,BAIX
KJ627310,B,BAIX
KJ627310,B,BAIII
KJ627310,B,BAVII
KJ627305,A,NA2
KJ627305,A,NA2
KJ627352,A,NA2
KJ627352,A,NA2
KJ627327,A,GA2
KJ627327,A,NA2
KJ627327,A,GA2
KJ627299,B,BAIX
KJ627299,B,BAVII
KJ627299,B,BAIX
KJ627299,B,BAIV
KJ627299,B,BAIII
KJ627299,B,BAVII
KJ627280,B,BAVII
KJ627280,B,BAIX
KJ627280,B,BAIX
KJ627280,B,BAIX
KJ627280,B,BAIII
KJ627280,B,BAVII
KJ627336,A,GA2
KJ627336,A,GA2
KJ627260,A,GA2
KJ627260,A,GA2
KJ627353,A,GA2
KJ627353,A,GA2
KJ627353,A,GA3
KJ627302,B,BAVII
KJ627302,B,BAI
KJ627302,B,BAIII
KJ627302,B,BAVI
KJ627302,B,BAVI
KJ627302,B,BAVII
KJ627249,B,BAVII
KJ627249,B,BAIX
KJ627249,B,BAIX
KJ627249,B,BAIX
KJ627249,B,BAIII
KJ627249,B,BAVII
KJ627311,A,GA2
KJ627311,A,GA2
KJ627330,B,BAIX
KJ627330,B,BAIX
KJ627330,B,BAVII
KJ627330,B,BAIX
KJ627330,B,BAX
KJ627330,B,BAVII
KJ627257,A,NA1
KJ627257,A,NA1
KJ627257,A,NA1
KJ627339,A,GA2
KJ627339,A,GA2
KJ627369,A,NA1
KJ627369,A,NA1
KJ627369,A,NA1
KJ627290,A,NA1
KJ627290,A,NA1
KJ627290,A,NA1
KJ627354,A,NA1
KJ627354,A,NA1
KJ627354,A,NA1
KJ627255,A,GA2
KJ627255,A,GA2
KJ627274,A,NA1
KJ627274,A,NA1
KJ627322,A,NA1
KJ627322,A,NA1
KJ627350,A,NA1
KJ627350,A,NA1
KJ627282,A,NA1
KJ627282,A,NA1
KJ627266,A,NA1
KJ627266,A,NA1
KJ627281,A,NA1
KJ627281,A,NA1
KJ627281,A,NA1
KJ627304,A,NA1
KJ627304,A,NA1
KJ627318,A,NA1
KJ627318,A,NA1
KJ627321,A,GA2
KJ627321,A,GA2
KJ627286,A,NA1
KJ627286,A,NA1
KJ627324,A,GA2
KJ627324,A,GA2
KJ627366,A,GA2
KJ627366,A,GA2
KJ627319,A,NA1
KJ627319,A,NA1
KJ627319,A,GA2
KJ627246,A,NA1
KJ627246,A,NA1
KJ627344,A,NA1
KJ627344,A,NA1
KJ627344,A,GA2
KJ627272,A,NA1
KJ627272,A,NA1
KJ627276,A,GA2
KJ627276,A,GA2
KJ627248,A,GA2
KJ627248,A,GA2
KJ627291,A,NA1
KJ627291,A,NA1
KJ627338,A,NA1
KJ627338,A,NA1
KJ627338,A,NA1
KJ627289,A,GA2
KJ627289,A,GA2
KJ627306,A,NA1
KJ627306,A,NA1
KJ627300,A,NA1
KJ627300,A,NA1
KJ627373,A,NA1
KJ627373,A,NA1
KJ627360,A,NA1
KJ627360,A,NA1
KJ627335,A,NA1
KJ627335,A,NA1
KJ627335,A,NA1
KJ627314,A,GA2
KJ627314,A,GA2
KJ627362,A,NA1
KJ627362,A,NA1
KJ627315,A,NA1
KJ627315,A,NA1
KJ627293,A,NA1
KJ627293,A,NA1
KJ627293,A,NA1
KJ627337,A,NA1
KJ627337,A,NA1
KJ627337,A,NA1
KJ627288,A,NA1
KJ627288,A,NA1
KJ627271,A,NA1
KJ627271,A,NA1
KJ627271,A,NA1
KJ627284,A,GA2
KJ627284,A,GA2
KJ627256,A,NA1
KJ627256,A,NA1
KJ627349,A,NA1
KJ627349,A,NA1
KJ627253,A,NA1
KJ627253,A,NA1
KJ627252,A,NA1
KJ627252,A,NA1
KJ627269,A,NA1
KJ627269,A,NA1
KJ627267,A,NA1
KJ627267,A,NA1
KJ627355,A,NA1
KJ627355,A,NA1
KJ627326,A,NA1
KJ627326,A,NA1
KJ627326,A,NA1
KJ627295,A,NA1
KJ627295,A,NA1
KJ627295,A,NA1
KJ627372,A,NA1
KJ627372,A,NA1
KJ627346,A,NA1
KJ627346,A,NA1
KJ627346,A,NA1
KJ627358,A,NA1
KJ627358,A,NA1
KJ627278,B,BAIX
KJ627278,B,BAIX
KJ627278,B,BAIX
KJ627278,B,BAVII
KJ627278,B,BAX
KJ627278,B,BAIII
KJ627333,A,NA1
KJ627333,A,NA1
KJ627273,A,NA1
KJ627273,A,NA1
KJ627345,A,NA1
KJ627345,A,NA1
KJ627365,A,NA1
KJ627365,A,NA1
KJ627270,A,NA1
KJ627270,A,NA1
KJ627325,A,NA1
KJ627325,A,NA1
KJ627343,A,NA1
KJ627343,A,NA1
KJ627343,A,NA1
KJ627343,A,NA1
KJ627287,A,NA1
KJ627287,A,NA1
KJ627308,A,NA1
KJ627308,A,NA1
KJ627308,A,NA1
KJ627308,A,NA1
KJ627298,A,NA1
KJ627298,A,NA1
KJ627301,A,NA1
KJ627301,A,NA1
KJ627309,A,NA1
KJ627309,A,NA1
KJ627292,A,NA1
KJ627292,A,NA1
KJ627303,A,NA1
KJ627303,A,NA1
KJ627303,A,NA1
KJ627303,A,NA1
KJ627261,A,NA1
KJ627261,A,NA1
KJ627316,A,NA1
KJ627316,A,NA1
KJ627268,A,NA1
KJ627268,A,NA1
KJ627313,A,NA1
KJ627313,A,NA1
KJ627356,A,NA1
KJ627356,A,NA1
KJ627356,A,NA1
KJ627356,A,NA1
KJ627258,A,NA1
KJ627258,A,NA1
KJ627296,A,NA1
KJ627296,A,NA1
KJ627320,A,NA1
KJ627320,A,NA1
KJ627329,A,NA1
KJ627329,A,NA1
KJ627245,A,NA1
KJ627245,A,NA1
KJ627357,A,NA1
KJ627357,A,NA1
KJ627371,A,NA1
KJ627371,A,NA1
KJ627371,A,NA1
KJ627367,A,NA1
KJ627367,A,NA1
KJ627297,A,NA1
KJ627297,A,NA1
KJ627283,A,NA1
KJ627283,A,NA1
KJ627279,A,NA1
KJ627279,A,NA1
KJ627294,A,NA1
KJ627294,A,NA1
KJ627312,A,NA1
KJ627312,A,NA1
KJ627328,A,NA1
KJ627328,A,NA1
KJ627328,A,NA1
KJ627328,A,NA1
KJ627275,A,NA1
KJ627275,A,NA1
KJ627307,A,NA1
KJ627307,A,NA1
KJ627250,A,NA1
KJ627250,A,NA1
KJ627263,A,NA1
KJ627263,A,NA1
KJ627334,A,NA1
KJ627334,A,NA1
KJ627341,B,BAIX
KJ627341,B,BAIX
KJ627341,B,BAIX
KJ627341,B,BAVII
KJ627341,B,BAX
KJ627341,B,BAIII
KJ627259,A,NA1
KJ627259,A,NA1
KJ627351,A,NA1
KJ627351,A,NA1
KJ627359,B,BAIX
KJ627359,B,BAVII
KJ627359,B,BAIX
KJ627359,B,BAIX
KJ627359,B,BAIV
KJ627359,B,BAIII
KJ627374,A,NA1
KJ627374,A,NA1
KJ627374,A,NA1
KJ627364,B,BAIX
KJ627364,B,BAVII
KJ627364,B,BAIX
KJ627364,B,BAIX
KJ627364,B,BAIV
KJ627364,B,BAIII
KJ627370,A,NA1
KJ627370,A,NA1
KJ627277,B,BAVII
KJ627277,B,BAX
KJ627277,B,BAIX
KJ627277,B,BAIV
KJ627277,B,BAIX
KJ627277,B,BAVII
KJ627348,B,BAIX
KJ627348,B,BAVII
KJ627348,B,BAIX
KJ627348,B,BAIX
KJ627348,B,BAIV
KJ627348,B,BAIII
KJ627247,B,BAVII
KJ627247,B,BAX
KJ627247,B,BAIX
KJ627247,B,BAIV
KJ627247,B,BAIX
KJ627247,B,BAVII
KJ627331,B,BAVII
KJ627331,B,BAI
KJ627331,B,BAIX
KJ627331,B,BAIII
KJ627331,B,BAIII
KJ627331,B,BAVII
KJ627285,B,BAIX
KJ627285,B,BAIX
KJ627285,B,BAIX
KJ627285,B,BAVII
KJ627285,B,BAIV
KJ627285,B,BAIII
KJ627254,B,BAVII
KJ627254,B,BAIX
KJ627254,B,BAIX
KJ627254,B,BAIX
KJ627254,B,BAIV
KJ627254,B,BAVII
KJ627332,B,BAVII
KJ627332,B,BAX
