Accession ID,subtype,genotype
JX079948,A,NA1
JX079948,A,NA1
JX079948,A,NA1
JX079949,A,NA1
JX079949,A,NA1
JX079950,A,NA1
JX079950,A,NA1
JX079951,A,NA1
JX079951,A,NA1
JX079952,A,NA1
JX079952,A,NA1
JX079952,A,NA1
JX079952,A,NA1
JX079953,A,NA1
JX079953,A,NA1
JX079975,B,BAIX
JX079975,B,BAIX
JX079975,B,BAIX
JX079975,B,BAIX
JX079975,B,BAVII
JX079975,B,BAVII
JX079976,B,BAIX
JX079976,B,BAIX
JX079976,B,BAVII
JX079976,B,BAVII
JX079976,B,BAVIII
JX079976,B,BAVIII
JX079954,A,NA1
JX079954,A,NA1
JX079955,A,NA1
JX079955,A,NA1
JX079956,A,NA1
JX079956,A,NA1
JX079957,A,NA1
JX079957,A,NA1
JX079977,B,BAIX
JX079977,B,BAIX
JX079977,B,BAIX
JX079977,B,BAIX
JX079977,B,BAVII
JX079977,B,BAVII
JX079990,B,BAVII
JX079990,B,BAVII
JX079990,B,BAX
JX079990,B,BAX
JX079990,B,BAV
JX079990,B,BAV
JX079958,A,NA1
JX079958,A,NA1
JX079959,A,NA1
JX079959,A,NA1
JX079960,A,NA1
JX079960,A,NA1
JX079960,A,NA1
JX079960,A,GA2
JX079961,A,NA1
JX079961,A,NA1
JX079961,A,NA1
JX079962,A,NA1
JX079962,A,NA1
JX079963,A,NA1
JX079963,A,NA1
JX079963,A,NA1
JX079963,A,NA1
JX079964,A,NA1
JX079964,A,NA1
JX079965,A,NA1
JX079965,A,NA1
JX079978,B,BAIX
JX079978,B,BAIX
JX079978,B,BAVII
JX079978,B,BAVII
JX079978,B,BAIX
JX079978,B,BAVIII
JX079979,B,BAIX
JX079979,B,BAIX
JX079979,B,BAIX
JX079979,B,BAVII
JX079979,B,BAIX
JX079979,B,BAVII
JX079980,B,BAIX
JX079980,B,BAIX
JX079980,B,BAIX
JX079980,B,BAVII
JX079980,B,BAVII
JX079980,B,BAVIII
JX079991,B,BAXII
JX079991,B,BAXII
JX079991,B,BAVII
JX079991,B,BAVII
JX079966,A,NA1
JX079966,A,NA1
JX079967,A,NA1
JX079967,A,NA1
JX079968,A,NA1
JX079968,A,NA1
JX079969,A,NA1
JX079969,A,NA1
JX079981,B,BAIX
JX079981,B,BAIX
JX079981,B,BAIX
JX079981,B,BAIX
JX079981,B,BAVII
JX079981,B,BAVII
JX079982,B,BAIX
JX079982,B,BAIX
JX079982,B,BAVII
JX079982,B,BAVII
JX079982,B,BAVIII
JX079982,B,BAVIII
JX079983,B,BAIX
JX079983,B,BAIX
JX079983,B,BAIX
JX079983,B,BAIX
JX079983,B,BAVII
JX079983,B,BAVII
JX079984,B,BAIX
JX079984,B,BAIX
JX079984,B,BAVII
JX079984,B,BAVII
JX079984,B,BAVIII
JX079984,B,BAVIII
JX079985,B,BAIX
JX079985,B,BAIX
JX079985,B,BAVII
JX079985,B,BAVII
JX079985,B,BAVI
JX079985,B,BAI
JX079986,B,BAIX
JX079986,B,BAIX
JX079986,B,BAIX
JX079986,B,BAVII
JX079986,B,BAVII
JX079986,B,BAVIII
JX079992,B,BAXII
JX079992,B,BAXII
JX079992,B,BAVII
JX079992,B,BAVII
JX079970,A,NA1
JX079970,A,NA1
JX079971,A,NA1
JX079971,A,NA1
JX079987,B,BAIX
JX079987,B,BAIX
JX079987,B,BAIX
JX079987,B,BAIX
JX079987,B,BAVII
JX079987,B,BAVII
JX079993,B,BAVII
JX079993,B,BAVII
JX079993,B,BAX
JX079993,B,BAX
JX079993,B,BAIV
JX079993,B,BAIX
JX079972,A,NA1
JX079972,A,NA1
JX079988,B,BAIX
JX079988,B,BAIX
JX079988,B,BAIX
JX079988,B,BAVII
JX079988,B,BAVII
JX079988,B,BAVIII
JX079973,A,NA1
JX079973,A,NA1
JX079974,A,NA1
JX079974,A,NA1
JX079989,B,BAIX
JX079989,B,BAIX
JX079989,B,BAIX
JX079989,B,BAVII
JX079989,B,BAIX
JX079989,B,BAVII
