Accession ID,subtype,genotype
KF915179,A,NA1
KF915179,A,NA1
KF915152,A,NA1
KF915152,A,NA1
KF915176,A,NA1
KF915176,A,NA1
KF915176,A,NA1
KF915153,A,NA1
KF915153,A,NA1
KF915153,A,NA1
KF915155,A,NA1
KF915155,A,NA1
KF915155,A,NA1
KF915177,A,NA1
KF915177,A,NA1
KF915177,A,NA1
KF915154,A,NA1
KF915154,A,NA1
KF915154,A,NA1
KF915174,A,NA1
KF915174,A,NA1
KF915174,A,NA1
KF915156,A,NA1
KF915156,A,NA1
KF915156,A,NA1
KF915156,A,NA1
KF915157,A,NA1
KF915157,A,NA1
KF915157,A,NA1
KF915157,A,GA2
KF915157,A,GA2
KF915158,A,NA1
KF915158,A,NA1
KF915158,A,NA1
KF915159,A,NA1
KF915159,A,NA1
KF915159,A,NA1
KF915159,A,NA2
KF915160,A,NA1
KF915160,A,NA1
KF915160,A,NA1
KF915160,A,NA1
KF915160,A,GA2
KF915160,A,NA2
KF915161,A,NA1
KF915161,A,NA1
KF915161,A,NA1
KF915161,A,NA1
KF915161,A,GA2
KF915161,A,NA2
KF915162,A,NA1
KF915162,A,NA1
KF915162,A,NA1
KF915163,A,NA1
KF915163,A,NA1
KF915178,A,NA1
KF915178,A,NA1
KF915164,A,NA1
KF915164,A,NA1
KF915164,A,NA1
KF915165,A,NA1
KF915165,A,NA1
KF915165,A,NA1
KF915166,A,NA1
KF915166,A,NA1
KF915166,A,NA1
KF915180,A,NA1
KF915180,A,NA1
KF915180,A,NA1
KF915167,A,NA1
KF915167,A,NA1
KF915167,A,NA1
KF915168,A,NA1
KF915168,A,NA1
KF915168,A,NA1
KF915169,A,NA1
KF915169,A,NA1
KF915169,A,NA1
KF915181,A,NA1
KF915181,A,NA1
KF915170,A,NA1
KF915170,A,NA1
KF915175,A,NA1
KF915175,A,NA1
KF915171,A,NA1
KF915171,A,NA1
KF915171,A,NA1
KF915172,A,NA1
KF915172,A,NA1
KF915173,A,NA1
KF915173,A,NA1
KF915173,A,NA1
KF915173,A,NA1
KF915182,A,NA1
KF915182,A,NA1
KF915182,A,NA1
KF915182,A,NA2
KF915183,A,NA1
KF915183,A,NA1
KF915183,A,NA1
KF915184,A,NA1
KF915184,A,NA1
KF915184,A,NA1
KF915185,A,NA1
KF915185,A,NA1
KF915185,A,NA1
KF915186,A,NA1
KF915186,A,NA1
KF915186,A,NA1
KF915191,A,NA1
KF915191,A,NA1
KF915188,A,NA1
KF915188,A,NA1
KF915188,A,NA1
KF915187,A,NA1
KF915187,A,NA1
KF915189,A,NA1
KF915189,A,NA1
KF915190,A,NA1
KF915190,A,NA1
KF915190,A,NA1
KF915227,A,ON1
KF915227,A,ON1
KF915227,A,ON1
KF915194,A,NA1
KF915194,A,NA1
KF915194,A,NA1
KF915193,A,NA1
KF915193,A,NA1
KF915195,A,NA1
KF915195,A,NA1
KF915195,A,NA1
KF915192,A,NA1
KF915192,A,NA1
KF915196,A,NA1
KF915196,A,NA1
KF915196,A,NA1
KF915197,A,NA1
KF915197,A,NA1
KF915197,A,NA1
KF915198,A,NA1
KF915198,A,NA1
KF915198,A,NA1
KF915228,A,ON1
KF915228,A,ON1
KF915228,A,ON1
KF915199,A,NA1
KF915199,A,NA1
KF915200,A,NA1
KF915200,A,NA1
KF915203,A,NA1
KF915203,A,NA1
KF915203,A,NA1
KF915202,A,NA1
KF915202,A,NA1
KF915202,A,NA1
KF915201,A,NA1
KF915201,A,NA1
KF915201,A,NA1
KF915204,A,NA1
KF915204,A,NA1
KF915204,A,NA1
KF915205,A,NA1
KF915205,A,NA1
KF915206,A,NA1
KF915206,A,NA1
KF915206,A,NA1
KF915207,A,NA1
KF915207,A,NA1
KF915207,A,NA1
KF915208,A,NA1
KF915208,A,NA1
KF915208,A,NA1
KF915209,A,NA1
KF915209,A,NA1
KF915210,A,NA1
KF915210,A,NA1
KF915217,A,NA1
KF915217,A,NA1
KF915217,A,NA1
KF915217,A,NA1
KF915211,A,NA1
KF915211,A,NA1
KF915211,A,NA1
KF915211,A,NA1
KF915229,A,ON1
KF915229,A,ON1
KF915229,A,ON1
KF915229,A,ON1
KF915229,A,ON1
KF915212,A,NA1
KF915212,A,NA1
KF915212,A,NA1
KF915230,A,ON1
KF915230,A,ON1
KF915230,A,ON1
KF915230,A,ON1
KF915230,A,ON1
KF915231,A,ON1
KF915231,A,ON1
KF915231,A,ON1
KF915231,A,ON1
