Accession ID,subtype,genotype
JX976374,A,GA5
JX976374,A,GA5
JX976394,B,BAIX
JX976394,B,BAVII
JX976394,B,BAIX
JX976394,B,BAIX
JX976394,B,BAIII
JX976394,B,BAIII
JX976392,B,BAVII
JX976392,B,BAIX
JX976392,B,BAIX
JX976392,B,BAIX
JX976392,B,BAIII
JX976392,B,BAIII
JX976375,A,GA5
JX976375,A,GA5
JX976376,A,GA5
JX976376,A,GA5
JX976338,A,NA1
JX976338,A,NA1
JX976338,A,NA1
JX976338,A,NA1
JX976366,A,NA1
JX976366,A,NA1
JX976366,A,NA1
JX976366,A,NA1
JX976367,A,NA1
JX976367,A,NA1
JX976367,A,NA1
JX976367,A,NA1
JX976397,B,BAIX
JX976397,B,BAIX
JX976397,B,BAIX
JX976397,B,BAVII
JX976397,B,BAIII
JX976397,B,BAIII
JX976368,A,NA1
JX976368,A,NA1
JX976368,A,NA1
JX976368,A,NA1
JX976369,A,NA1
JX976369,A,NA1
JX976371,A,NA1
JX976371,A,NA1
JX976371,A,NA1
JX976371,A,NA1
JX976370,A,NA1
JX976370,A,NA1
JX976370,A,NA1
JX976372,A,NA1
JX976372,A,NA1
JX976396,B,BAIX
JX976396,B,BAIX
JX976396,B,BAIX
JX976396,B,BAVII
JX976396,B,BAIV
JX976396,B,BAIII
JX976373,A,NA1
JX976373,A,NA1
JX976395,B,BAIX
JX976395,B,BAIX
JX976395,B,BAIX
JX976395,B,BAVII
JX976395,B,BAIV
JX976395,B,BAIII
JX976393,B,BAIX
JX976393,B,BAVII
JX976393,B,BAIX
JX976393,B,BAIX
JX976393,B,BAIII
JX976393,B,BAIII
JX976339,A,NA1
JX976339,A,NA1
JX976339,A,NA1
JX976339,A,NA1
JX976340,A,NA1
JX976340,A,NA1
JX976340,A,NA1
JX976340,A,NA1
JX976400,B,BAIX
JX976400,B,BAIX
JX976400,B,BAIX
JX976400,B,BAVII
JX976400,B,BAIII
JX976400,B,BAIII
JX976356,A,NA1
JX976356,A,NA1
JX976356,A,NA1
JX976357,A,NA1
JX976357,A,NA1
JX976357,A,NA1
JX976358,A,NA1
JX976358,A,NA1
JX976358,A,NA1
JX976419,B,BAIX
JX976419,B,BAIX
JX976419,B,BAVII
JX976419,B,BAIX
JX976359,A,NA1
JX976359,A,NA1
JX976359,A,NA1
JX976401,B,BAIX
JX976401,B,BAIX
JX976401,B,BAIX
JX976401,B,BAVII
JX976401,B,BAIII
JX976401,B,BAIII
JX976402,B,BAIX
JX976402,B,BAIX
JX976402,B,BAIX
JX976402,B,BAVII
JX976402,B,BAIII
JX976402,B,BAIII
JX976360,A,NA1
JX976360,A,NA1
JX976360,A,NA1
JX976403,B,BAIX
JX976403,B,BAIX
JX976403,B,BAIX
JX976403,B,BAVII
JX976403,B,BAIII
JX976403,B,BAIII
JX976404,B,BAIX
JX976404,B,BAIX
JX976404,B,BAIX
JX976404,B,BAVII
JX976404,B,BAIII
JX976404,B,BAIII
JX976405,B,BAIX
JX976405,B,BAIX
JX976405,B,BAIX
JX976405,B,BAVII
JX976405,B,BAIII
JX976405,B,BAIII
JX976361,A,NA1
JX976361,A,NA1
JX976361,A,NA1
JX976364,A,NA1
JX976364,A,NA1
JX976364,A,NA1
JX976364,A,NA1
JX976407,B,BAIX
JX976407,B,BAIX
JX976407,B,BAIX
JX976407,B,BAVII
JX976407,B,BAIII
JX976407,B,BAIII
JX976406,B,BAIX
JX976406,B,BAIX
JX976406,B,BAIX
JX976406,B,BAVII
JX976406,B,BAIII
JX976406,B,BAIII
JX976425,B,BAIX
JX976425,B,BAVI
JX976425,B,BAVII
JX976425,B,BAIX
JX976425,B,BAVI
JX976425,B,BAIV
JX976362,A,NA1
JX976362,A,NA1
JX976362,A,NA1
JX976420,B,BAIX
JX976420,B,BAVI
JX976420,B,BAIX
JX976420,B,BAVII
JX976420,B,BAVI
JX976420,B,BAIV
JX976408,B,BAIX
JX976408,B,BAIX
JX976408,B,BAIX
JX976408,B,BAVII
JX976408,B,BAIII
JX976408,B,BAIII
JX976409,B,BAIX
JX976409,B,BAIX
JX976409,B,BAIX
JX976409,B,BAVII
JX976409,B,BAIII
JX976409,B,BAIII
JX976410,B,BAIX
JX976410,B,BAIX
JX976410,B,BAIX
JX976410,B,BAVII
JX976410,B,BAIII
JX976410,B,BAIII
JX976411,B,BAIX
JX976411,B,BAIX
JX976411,B,BAIX
JX976411,B,BAVII
JX976411,B,BAIII
JX976411,B,BAIII
JX976412,B,BAIX
JX976412,B,BAIX
JX976412,B,BAIX
JX976412,B,BAVII
JX976412,B,BAIII
JX976412,B,BAIII
JX976413,B,BAIX
JX976413,B,BAIX
JX976413,B,BAIX
JX976413,B,BAVII
JX976413,B,BAIII
JX976413,B,BAIII
JX976424,B,BAIX
JX976424,B,BAIX
JX976424,B,BAVI
JX976424,B,BAVII
JX976424,B,BAVI
JX976424,B,BAIV
JX976365,A,NA1
JX976365,A,NA1
JX976365,A,NA1
JX976365,A,NA1
JX976363,A,NA1
JX976363,A,NA1
JX976363,A,NA1
JX976414,B,BAIX
JX976414,B,BAIX
JX976414,B,BAIX
JX976414,B,BAVII
JX976414,B,BAIII
JX976414,B,BAIII
JX976416,B,BAIX
JX976416,B,BAIX
JX976416,B,BAIX
JX976416,B,BAVII
JX976416,B,BAIII
JX976416,B,BAIII
JX976417,B,BAIX
JX976417,B,BAIX
JX976417,B,BAIX
JX976417,B,BAVII
JX976417,B,BAIII
JX976417,B,BAIII
JX976426,B,BAIX
JX976426,B,BAVI
JX976426,B,BAIX
JX976426,B,BAVII
JX976426,B,BAVI
JX976426,B,BAIV
JX976399,B,BAIX
JX976399,B,BAIX
JX976399,B,BAIX
JX976399,B,BAVII
JX976399,B,BAIII
JX976399,B,BAIII
JX976418,B,BAIX
JX976418,B,BAIX
JX976418,B,BAIX
JX976418,B,BAVII
JX976418,B,BAIII
JX976418,B,BAIII
JX976421,B,BAIX
JX976421,B,BAIX
JX976421,B,BAIX
JX976421,B,BAVII
JX976421,B,BAIII
JX976421,B,BAIII
JX976329,B,BAIX
JX976329,B,BAIX
JX976329,B,BAIX
JX976329,B,BAVII
JX976329,B,BAIII
JX976329,B,BAIII
JX976422,B,BAIX
JX976422,B,BAIX
JX976422,B,BAIX
JX976422,B,BAVII
JX976422,B,BAIII
JX976422,B,BAIII
JX976423,B,BAIX
JX976423,B,BAIX
