Accession ID,subtype,genotype
HM021185,A,GA5
HM021185,A,GA5
HM021186,A,GA5
HM021187,A,GA5
HM021187,A,GA5
HM021188,A,GA5
HM021188,A,GA5
HM021189,A,NA1
HM021189,A,NA1
HM021189,A,NA1
HM021189,A,NA1
HM021189,A,GA2
HM021189,A,GA2
HM021190,A,GA5
HM021190,A,GA5
HM021191,A,GA5
HM021191,A,GA5
HM021192,A,GA5
HM021193,A,GA5
HM021194,A,GA5
HM021194,A,SAA1
HM021194,A,GA3
HM021194,A,GA2
HM021194,A,SAA1
HM021194,A,GA6
HM021195,A,GA5
HM021195,A,GA3
HM021195,A,GA6
HM021195,A,SAA1
HM021195,A,GA2
HM021195,A,GA6
HM021196,A,GA5
HM021197,A,GA5
HM021197,A,GA5
HM021198,A,GA5
HM021199,A,GA5
HM021200,A,GA5
HM021201,A,GA5
HM021201,A,GA5
HM021202,A,GA5
HM021203,A,GA5
HM021203,A,GA2
HM021203,A,GA3
HM021203,A,GA6
HM021203,A,SAA1
HM021203,A,GA6
HM021204,A,GA5
HM021204,A,GA2
HM021204,A,GA3
HM021204,A,SAA1
HM021204,A,GA2
HM021204,A,GA6
HM021205,A,GA5
HM021206,A,GA5
HM021206,A,SAA1
HM021206,A,GA2
HM021206,A,GA3
HM021206,A,GA2
HM021206,A,GA3
HM021207,A,GA5
HM021207,A,GA5
HM021208,A,NA1
HM021208,A,NA1
HM021208,A,NA1
HM021208,A,NA1
HM021224,B,BAVII
HM021224,B,BAVII
HM021224,B,BAIX
HM021224,B,BAIX
HM021224,B,BAIX
HM021224,B,BAIX
HM021225,B,BAVII
HM021225,B,BAVII
HM021225,B,BAIX
HM021225,B,BAIX
HM021225,B,BAIX
HM021225,B,BAIX
HM021227,B,SAB3
HM021227,B,SAB3
HM021227,B,BAI
HM021227,B,BAI
HM021227,B,BAIII
HM021227,B,BAVII
HM021228,B,SAB3
HM021228,B,SAB3
HM021228,B,BAI
HM021228,B,BAI
HM021228,B,BAVI
HM021228,B,BAVII
HM021209,A,NA1
HM021209,A,NA1
HM021209,A,NA1
HM021209,A,NA1
HM021209,A,GA2
HM021209,A,NA2
HM021210,A,NA1
HM021210,A,NA1
HM021210,A,NA1
HM021210,A,NA1
HM021210,A,GA2
HM021210,A,GA2
HM021211,A,GA5
HM021211,A,GA5
HM021212,A,NA1
HM021212,A,NA1
HM021212,A,NA1
HM021212,A,NA1
HM021212,A,GA2
HM021212,A,NA2
HM021213,A,GA5
HM021214,A,GA5
HM021215,A,NA1
HM021215,A,NA1
HM021215,A,NA1
HM021215,A,NA1
HM021215,A,GA2
HM021215,A,GA2
HM021216,A,NA1
HM021216,A,NA1
HM021216,A,NA1
HM021216,A,NA1
HM021216,A,GA2
HM021216,A,GA2
HM021217,A,GA5
HM021218,A,NA1
HM021218,A,NA1
HM021218,A,NA1
HM021218,A,NA1
HM021218,A,GA2
HM021218,A,NA2
HM021219,A,NA1
HM021219,A,NA1
HM021219,A,NA1
HM021219,A,NA1
HM021219,A,GA2
HM021219,A,GA2
HM021220,A,NA1
HM021220,A,NA1
HM021220,A,NA1
HM021220,A,NA1
HM021220,A,GA2
HM021220,A,NA2
HM021221,A,GA5
HM021221,A,GA5
HM021222,A,NA1
HM021222,A,NA1
HM021222,A,NA1
HM021222,A,GA2
HM021222,A,GA2
HM021222,A,NA2
HM021223,A,GA5
HM021223,A,GA5
HM021226,B,BAVII
HM021226,B,BAIX
HM021226,B,BAIX
HM021226,B,BAIX
HM021226,B,BAVII
HM021226,B,BAIX
JQ322971,A,NA1
JQ322971,A,NA1
JQ322971,A,NA1
JQ322972,A,NA1
JQ322972,A,NA1
JQ322972,A,NA1
JQ322972,A,NA1
JQ322973,A,NA1
JQ322973,A,NA1
JQ322973,A,NA1
JQ322974,A,NA1
JQ322974,A,NA1
JQ322974,A,NA1
JQ322974,A,NA2
JQ322974,A,NA2
JQ322974,A,ON1
JQ322975,A,NA1
JQ322975,A,NA1
JQ322975,A,NA1
JQ322975,A,NA1
JQ322976,A,NA1
JQ322976,A,NA1
JQ322976,A,NA1
JQ322977,A,NA1
JQ322977,A,NA1
JQ322977,A,NA1
