Accession ID,subtype,genotype
KF171895,A,NA1
KF171895,A,NA1
KF171901,A,NA1
KF171901,A,NA1
KF171902,A,NA1
KF171902,A,NA1
KF171894,A,NA1
KF171894,A,NA1
KF171889,A,NA1
KF171889,A,NA1
KF171891,A,NA1
KF171891,A,NA1
KF171892,A,NA1
KF171892,A,NA1
KF171897,A,NA1
KF171897,A,NA1
KF171890,A,NA1
KF171890,A,NA1
KF171893,A,NA1
KF171893,A,NA1
KF171904,A,NA1
KF171904,A,NA1
KF171898,A,NA1
KF171898,A,NA1
KF171906,A,NA1
KF171906,A,NA1
KF171899,A,NA1
KF171899,A,NA1
KF171896,A,NA1
KF171896,A,NA1
KF171903,A,NA1
KF171903,A,NA1
KF171905,A,NA1
KF171905,A,NA1
KF171900,A,NA1
KF171907,A,NA1
KF171907,A,NA1
KF171910,A,NA1
KF171910,A,NA1
KF171908,A,NA1
KF171908,A,NA1
KF171909,A,NA1
KF171909,A,NA1
KF171942,A,GA1
KF171911,A,NA1
KF171911,A,NA1
KF171925,A,NA1
KF171925,A,NA1
KF171921,A,NA1
KF171921,A,NA1
KF171926,A,NA1
KF171926,A,NA1
KF171926,A,GA2
KF171926,A,GA2
KF171927,A,NA1
KF171927,A,NA1
KF171927,A,NA1
KF171913,A,NA1
KF171913,A,NA1
KF171912,A,NA1
KF171912,A,NA1
KF171914,A,NA1
KF171914,A,NA1
KF171914,A,NA1
KF171922,A,NA1
KF171922,A,NA1
KF171922,A,ON1
KF171922,A,ON1
KF171922,A,ON1
KF171922,A,ON1
KF171915,A,NA1
KF171915,A,NA1
KF171915,A,NA1
KF171943,A,GA1
KF171944,A,GA1
KF171944,A,GA2
KF171944,A,GA2
KF171944,A,GA7
KF171916,A,NA1
KF171916,A,NA1
KF171917,A,NA1
KF171917,A,NA1
KF171917,A,NA1
KF171918,A,NA1
KF171918,A,NA1
KF171919,A,NA1
KF171919,A,NA1
KF171920,A,NA1
KF171920,A,NA1
KF171920,A,NA1
KF171924,A,NA1
KF171924,A,NA1
KF171924,A,GA2
KF171924,A,GA2
KF171924,A,ON1
KF171924,A,ON1
KF171941,A,GA1
KF171941,A,GA2
KF171941,A,GA2
KF171941,A,GA7
KF171941,A,NA1
KF171941,A,NA1
KF171933,A,GA1
KF171933,A,NA1
KF171933,A,NA1
KF171933,A,NA2
KF171933,A,NA2
KF171933,A,GA4
KF171934,A,GA1
KF171934,A,GA2
KF171934,A,GA2
KF171934,A,NA1
KF171934,A,GA7
KF171934,A,NA1
KF171923,A,NA1
KF171923,A,NA1
KF171938,A,GA1
KF171945,B,BAIX
KF171945,B,BAIX
KF171945,B,BAIX
KF171945,B,BAIX
KF171945,B,BAVII
KF171945,B,BAVII
KF171929,A,GA1
KF171929,A,GA2
KF171929,A,GA2
KF171929,A,GA7
KF171929,A,NA1
KF171929,A,GA7
KF171931,A,GA1
KF171931,A,GA2
KF171931,A,GA2
KF171931,A,NA1
KF171931,A,GA7
KF171931,A,NA1
KF171935,A,GA1
KF171935,A,GA2
KF171935,A,GA2
KF171935,A,GA7
KF171935,A,NA1
KF171935,A,NA1
KF171940,A,GA1
KF171940,A,GA2
KF171940,A,GA2
KF171940,A,GA7
KF171940,A,GA3
KF171940,A,NA1
KF171932,A,GA1
KF171932,A,GA2
KF171932,A,GA2
KF171932,A,GA7
KF171932,A,NA1
KF171932,A,NA2
KF171939,A,GA1
KF171936,A,GA1
KF171936,A,GA2
KF171936,A,GA2
KF171936,A,NA1
KF171937,A,GA1
