Accession ID,subtype,genotype
KC476658,A,NA1
KC476658,A,NA1
KC476658,A,NA1
KC476658,A,NA1
KC476658,A,GA2
KC476658,A,ON1
KC476743,A,NA2
KC476743,A,NA2
KC476743,A,GA2
KC476743,A,GA2
KC476746,A,NA2
KC476746,A,NA2
KC476747,A,NA1
KC476747,A,NA1
KC476919,B,BAVII
KC476919,B,BAIX
KC476919,B,BAIV
KC476919,B,BAIX
KC476919,B,BAIX
KC476919,B,BAVII
KC476920,B,BAVII
KC476920,B,BAIX
KC476920,B,BAIX
KC476920,B,BAIX
KC476920,B,BAIV
KC476920,B,BAXII
KC476921,B,BAVII
KC476921,B,BAIX
KC476921,B,BAIV
KC476921,B,BAIX
KC476921,B,BAIX
KC476921,B,BAVII
KC476922,B,BAVII
KC476922,B,BAIV
KC476922,B,BAIX
KC476922,B,BAIX
KC476922,B,BAIX
KC476922,B,BAVII
KC476923,B,BAIX
KC476923,B,BAVII
KC476923,B,BAIX
KC476923,B,BAIX
KC476923,B,BAIV
KC476923,B,BAXII
KC476924,B,BAIX
KC476924,B,BAVII
KC476924,B,BAIX
KC476924,B,BAIII
KC476924,B,BAIII
KC476924,B,BAX
KC476925,B,BAVII
KC476925,B,BAIX
KC476925,B,BAIX
KC476925,B,BAIX
KC476925,B,BAIV
KC476925,B,BAXII
KC476926,B,BAVII
KC476926,B,BAIX
KC476926,B,BAIV
KC476926,B,BAX
KC476926,B,BAIX
KC476926,B,BAIX
KC476927,B,BAVI
KC476927,B,BAIX
KC476927,B,BAIX
KC476927,B,BAVII
KC476927,B,BAIII
KC476927,B,BAIII
KC476928,B,BAVII
KC476928,B,BAIX
KC476928,B,BAX
KC476928,B,BAIV
KC476928,B,BAIX
KC476928,B,BAVII
KC476929,B,BAX
KC476929,B,BAVII
KC476929,B,BAIX
KC476929,B,BAX
KC476929,B,BAIX
KC476929,B,BAVII
KC476930,B,BAVII
KC476930,B,BAIX
KC476930,B,BAIV
KC476930,B,BAIX
KC476930,B,BAIX
KC476930,B,BAVII
KC476931,B,BAVI
KC476931,B,BAVII
KC476931,B,BAIX
KC476931,B,BAIX
KC476931,B,BAIV
KC476931,B,BAVII
KC476932,B,BAIX
KC476932,B,BAVII
KC476932,B,BAIX
KC476932,B,BAIX
KC476932,B,BAIII
KC476932,B,BAX
KC476933,B,BAIX
KC476933,B,BAVII
KC476933,B,BAIX
KC476933,B,BAIII
KC476933,B,BAX
KC476933,B,BAIII
KC476934,B,BAIX
KC476934,B,BAVII
