Accession ID,subtype,genotype
AF309655,A,GA2
AF309655,A,GA2
AF309655,A,GA3
AF309655,A,GA7
AF309655,A,SAA1
AF309655,A,SAA1
AF309656,A,GA2
AF309656,A,GA2
AF309656,A,GA3
AF309656,A,GA7
AF309657,A,GA2
AF309657,A,GA2
AF309657,A,GA3
AF309657,A,GA7
AF309657,A,SAA1
AF309657,A,SAA1
AF309658,A,GA2
AF309658,A,GA2
AF309658,A,GA3
AF309659,A,GA2
AF309659,A,GA2
AF309659,A,GA3
AF309659,A,GA7
AF309659,A,SAA1
AF309659,A,SAA1
AF309660,A,GA2
AF309660,A,GA2
AF309660,A,GA3
AF309661,A,GA5
AF309661,A,GA5
AF309662,A,GA5
AF309662,A,GA5
AF309663,A,GA5
AF309663,A,GA5
AF309664,A,GA5
AF309664,A,GA5
AF309665,B,SAB3
AF309665,B,BAVI
AF309665,B,BAVI
AF309665,B,BAI
AF309665,B,BAI
AF309665,B,BAVII
AF309666,B,SAB3
AF309666,B,BAI
AF309666,B,BAVI
AF309666,B,BAVI
AF309666,B,BAI
AF309666,B,BAVII
AF309667,B,SAB3
AF309667,B,BAI
AF309667,B,BAVI
AF309667,B,BAVI
AF309667,B,BAI
AF309667,B,BAVII
AF309668,B,SAB2
AF309668,B,SAB2
AF309669,B,SAB3
AF309669,B,BAVI
AF309669,B,BAI
AF309669,B,BAVI
AF309669,B,BAI
AF309669,B,BAVII
AF309670,B,SAB3
AF309670,B,BAVI
AF309670,B,BAI
AF309670,B,BAVI
AF309670,B,BAI
AF309670,B,BAVII
AF309671,B,SAB3
AF309671,B,BAVI
AF309671,B,BAI
AF309671,B,BAVI
AF309671,B,BAI
AF309671,B,BAVII
AF309672,B,SAB3
AF309672,B,BAVI
AF309672,B,BAVI
AF309672,B,BAI
AF309672,B,BAI
AF309672,B,BAVII
AF309673,B,SAB3
AF309673,B,BAVI
AF309673,B,BAI
AF309673,B,BAVI
AF309673,B,BAI
AF309673,B,BAVII
AF309674,B,SAB3
AF309674,B,BAI
AF309674,B,BAVI
AF309674,B,BAVI
AF309674,B,BAI
AF309674,B,BAVII
AF309675,B,SAB3
AF309675,B,BAVI
AF309675,B,BAI
AF309675,B,BAVI
AF309675,B,BAI
AF309675,B,BAVII
AF309676,B,SAB2
AF309676,B,SAB2
AF309677,B,SAB2
AF309677,B,SAB2
AF309678,B,SAB2
AF309678,B,SAB2
AF309679,B,SAB2
AF309679,B,SAB2
AF309680,B,SAB3
AF309680,B,BAI
AF309680,B,BAVI
AF309680,B,BAVI
AF309680,B,BAI
AF309680,B,BAVII
AF309681,B,SAB3
AF309681,B,BAI
AF309681,B,BAI
AF309681,B,BAVI
AF309681,B,BAVII
AF309681,B,BAXII
AF309682,B,SAB3
AF309682,B,BAI
AF309682,B,BAVI
AF309682,B,BAVI
AF309682,B,BAI
AF309682,B,BAIII
AF309683,B,SAB3
AF309683,B,BAVI
AF309683,B,BAVI
AF309683,B,BAI
AF309683,B,BAI
AF309683,B,BAVII
AF309684,B,SAB2
AF309684,B,SAB2
