Accession ID,subtype,genotype
MH129100,A,ON1
MH129100,A,ON1
MH129100,A,ON1
MH129084,A,ON1
MH129084,A,ON1
MH129084,A,ON1
MH129096,A,ON1
MH129096,A,ON1
MH129096,A,ON1
MH129071,A,ON1
MH129071,A,ON1
MH129071,A,ON1
MH129071,A,ON1
MH129071,A,ON1
MH129088,A,ON1
MH129088,A,ON1
MH129088,A,ON1
MH129097,A,ON1
MH129097,A,ON1
MH129097,A,ON1
MH129072,A,ON1
MH129072,A,ON1
MH129072,A,ON1
MH129072,A,ON1
MH129072,A,ON1
MH129089,A,ON1
MH129089,A,ON1
MH129089,A,ON1
MH129101,A,ON1
MH129101,A,ON1
MH129101,A,ON1
MH129073,A,ON1
MH129073,A,ON1
MH129086,A,ON1
MH129086,A,ON1
MH129086,A,ON1
MH129074,A,ON1
MH129074,A,ON1
MH129074,A,ON1
MH129098,A,ON1
MH129098,A,ON1
MH129098,A,ON1
MH129076,A,ON1
MH129076,A,ON1
MH129076,A,ON1
MH129085,A,ON1
MH129085,A,ON1
MH129085,A,ON1
MH129082,A,ON1
MH129082,A,ON1
MH129082,A,ON1
MH129083,A,ON1
MH129083,A,ON1
MH129083,A,ON1
MH129091,A,ON1
MH129091,A,ON1
MH129091,A,ON1
MH129091,A,ON1
MH129091,A,ON1
MH129081,A,ON1
MH129081,A,ON1
MH129081,A,ON1
MH129092,A,ON1
MH129092,A,ON1
MH129092,A,ON1
MH129092,A,ON1
MH129092,A,ON1
MH129099,A,ON1
MH129099,A,ON1
MH129099,A,ON1
MH129090,A,ON1
MH129090,A,ON1
MH129090,A,ON1
MH129075,A,NA1
MH129075,A,NA1
MH129075,A,NA1
MH129077,A,ON1
MH129077,A,ON1
MH129077,A,ON1
MH129102,A,ON1
MH129102,A,ON1
MH129102,A,ON1
MH129102,A,ON1
MH129078,A,ON1
MH129078,A,ON1
MH129078,A,ON1
MH129078,A,ON1
MH129078,A,ON1
MH129093,A,ON1
MH129093,A,ON1
MH129093,A,ON1
MH129093,A,ON1
MH129093,A,ON1
MH129087,A,ON1
MH129087,A,ON1
MH129087,A,ON1
MH129103,A,ON1
MH129103,A,ON1
MH129103,A,ON1
MH129103,A,ON1
MH129094,A,ON1
MH129094,A,ON1
MH129094,A,ON1
MH129094,A,ON1
MH129094,A,ON1
MH129095,A,ON1
MH129095,A,ON1
MH129095,A,ON1
MH129080,A,ON1
MH129080,A,ON1
MH129080,A,ON1
MH129080,A,ON1
MH129080,A,ON1
MH129123,A,ON1
MH129123,A,ON1
MH129123,A,ON1
MH129123,A,ON1
MH129123,A,ON1
MH129124,A,ON1
MH129124,A,ON1
MH129124,A,ON1
MH129124,A,ON1
MH129124,A,ON1
MH129143,A,ON1
MH129143,A,ON1
MH129143,A,ON1
MH129143,A,ON1
MH129143,A,ON1
MH129153,A,ON1
MH129153,A,ON1
MH129153,A,ON1
MH129153,A,ON1
MH129153,A,ON1
MH129413,B,BAIX
MH129413,B,BAIX
MH129413,B,BAIX
MH129413,B,BAVII
MH129413,B,BAVII
MH129413,B,BAVIII
MH129104,A,ON1
MH129104,A,ON1
MH129104,A,ON1
MH129104,A,ON1
MH129104,A,ON1
MH129125,A,ON1
MH129125,A,ON1
MH129125,A,ON1
MH129125,A,ON1
MH129125,A,ON1
MH129309,B,BAIX
MH129309,B,BAIX
MH129309,B,BAIX
MH129309,B,BAVII
MH129309,B,BAVII
MH129309,B,BAVIII
MH129310,B,BAIX
MH129310,B,BAIX
MH129310,B,BAVII
MH129310,B,BAVII
MH129310,B,BAIX
MH129310,B,BAVIII
MH129126,A,ON1
MH129126,A,ON1
MH129126,A,ON1
MH129126,A,ON1
MH129126,A,ON1
MH129133,A,ON1
MH129133,A,ON1
MH129133,A,ON1
MH129133,A,ON1
MH129133,A,ON1
MH129311,B,BAIX
MH129311,B,BAIX
MH129311,B,BAIX
MH129311,B,BAVII
MH129311,B,BAVII
MH129140,A,ON1
MH129140,A,ON1
MH129140,A,ON1
MH129140,A,ON1
MH129139,A,ON1
MH129139,A,ON1
MH129139,A,ON1
MH129139,A,ON1
MH129148,A,ON1
MH129148,A,ON1
MH129148,A,ON1
MH129148,A,ON1
MH129148,A,ON1
MH129121,A,ON1
MH129121,A,ON1
MH129121,A,ON1
MH129121,A,ON1
MH129121,A,ON1
MH129144,A,ON1
MH129144,A,ON1
MH129144,A,ON1
MH129144,A,ON1
MH129144,A,ON1
MH129312,B,BAIX
MH129312,B,BAIX
MH129312,B,BAIX
MH129312,B,BAVII
MH129312,B,BAVII
MH129312,B,BAVIII
MH129154,A,ON1
MH129154,A,ON1
MH129154,A,ON1
MH129154,A,ON1
MH129154,A,ON1
MH129480,B,BAIX
MH129480,B,BAIX
MH129480,B,BAVII
MH129480,B,BAVII
MH129480,B,BAVI
MH129480,B,BAVI
MH129484,B,BAIX
MH129484,B,BAIX
MH129484,B,BAVII
MH129484,B,BAVI
MH129484,B,BAVII
MH129484,B,BAVI
MH129155,A,ON1
MH129155,A,ON1
MH129155,A,ON1
MH129155,A,ON1
MH129155,A,ON1
MH129313,B,BAIX
MH129313,B,BAIX
MH129313,B,BAVII
MH129313,B,BAVII
MH129313,B,BAIII
MH129313,B,BAIII
MH129116,A,ON1
MH129116,A,ON1
MH129116,A,ON1
MH129116,A,ON1
MH129116,A,ON1
MH129119,A,ON1
MH129119,A,ON1
MH129119,A,ON1
MH129119,A,ON1
MH129119,A,ON1
