Accession ID,subtype,genotype
MF445690,B,SAB3
MF445690,B,BAI
MF445690,B,BAI
MF445690,B,BAIII
MF445690,B,BAIII
MF445690,B,BAVII
MF445695,B,SAB3
MF445695,B,BAI
MF445695,B,BAI
MF445695,B,BAIII
MF445695,B,BAIII
MF445695,B,BAVII
MF445741,B,SAB3
MF445741,B,BAI
MF445741,B,BAI
MF445741,B,BAIII
MF445741,B,BAIII
MF445741,B,BAVII
MF445778,A,GA2
MF445778,A,GA2
MF445778,A,NA2
MF445728,B,SAB3
MF445728,B,BAI
MF445728,B,BAI
MF445728,B,BAIII
MF445728,B,BAIII
MF445728,B,BAVII
MF445689,B,BAIX
MF445689,B,BAIX
MF445689,B,BAVII
MF445689,B,BAIX
MF445697,B,SAB3
MF445697,B,BAI
MF445697,B,BAI
MF445697,B,BAIII
MF445697,B,BAIII
MF445697,B,BAVII
MF445779,A,GA2
MF445779,A,GA2
MF445742,B,SAB3
MF445742,B,BAI
MF445742,B,BAI
MF445742,B,BAIII
MF445742,B,BAIII
MF445742,B,BAVII
MF445691,B,SAB3
MF445691,B,BAI
MF445691,B,BAI
MF445691,B,BAIII
MF445691,B,BAIII
MF445691,B,BAVI
MF445700,B,SAB3
MF445700,B,BAI
MF445700,B,BAI
MF445700,B,BAIII
MF445700,B,BAIII
MF445700,B,BAVII
MF445722,B,BAI
MF445722,B,BAI
MF445722,B,BAIII
MF445722,B,BAIV
MF445722,B,BAIII
MF445722,B,BAVII
MF445780,A,GA2
MF445780,A,GA2
MF445717,B,BAI
MF445717,B,BAI
MF445717,B,BAIII
MF445717,B,BAIV
MF445717,B,BAIII
MF445717,B,BAVII
MF445702,B,BAI
MF445702,B,BAI
MF445702,B,BAIV
MF445702,B,BAIII
MF445702,B,BAIII
MF445702,B,BAVII
MF445696,B,SAB3
MF445696,B,BAI
MF445696,B,BAI
MF445696,B,BAIII
MF445696,B,BAIII
MF445696,B,BAVI
MF445698,B,SAB3
MF445698,B,BAI
MF445698,B,BAI
MF445698,B,BAIII
MF445698,B,BAIII
MF445698,B,BAVI
MF445699,B,SAB3
MF445699,B,BAI
MF445699,B,BAI
MF445699,B,BAIII
MF445699,B,BAIII
MF445699,B,BAVI
MF445692,B,SAB3
MF445692,B,BAI
MF445692,B,BAI
MF445692,B,BAIII
MF445692,B,BAIII
MF445692,B,BAVI
MF445701,B,SAB3
MF445701,B,BAI
MF445701,B,BAI
MF445701,B,BAIII
MF445701,B,BAVI
MF445701,B,BAIII
MF445781,A,GA2
MF445781,A,GA2
MF445781,A,NA2
MF445781,A,NA2
MF445694,B,SAB3
MF445694,B,BAI
MF445694,B,BAI
MF445694,B,BAIII
MF445694,B,BAIII
MF445694,B,BAVI
MF445743,B,SAB3
MF445743,B,BAI
MF445743,B,BAI
MF445743,B,BAIII
MF445743,B,BAIII
MF445743,B,BAVII
MF445693,B,SAB3
MF445693,B,SAB3
MF445693,B,BAI
MF445693,B,BAI
MF445693,B,BAVII
MF445693,B,BAXII
MF445782,A,GA2
MF445782,A,GA2
MF445782,A,NA2
MF445782,A,NA2
MF445662,B,BAIX
MF445662,B,BAIII
MF445662,B,BAIII
MF445662,B,BAIX
MF445662,B,BAXII
MF445790,A,NA1
MF445790,A,NA1
MF445790,A,NA1
MF445790,A,GA2
MF445789,A,NA1
MF445789,A,NA1
MF445789,A,NA1
MF445704,B,BAI
MF445704,B,BAI
MF445704,B,BAIII
MF445704,B,BAIV
MF445704,B,BAIII
MF445704,B,BAVII
MF445709,B,BAI
MF445709,B,BAI
MF445709,B,BAIII
MF445709,B,BAIV
MF445709,B,BAIII
MF445709,B,BAVII
MF445710,B,BAI
MF445710,B,BAI
MF445710,B,BAIII
MF445710,B,BAIV
MF445710,B,BAIII
MF445710,B,BAVII
MF445783,A,GA2
MF445783,A,GA2
MF445783,A,NA2
MF445783,A,NA1
MF445783,A,NA2
MF445783,A,NA1
MF445791,A,NA1
MF445791,A,NA1
MF445791,A,NA1
MF445791,A,GA2
MF445705,B,BAI
MF445705,B,BAI
MF445705,B,BAIV
MF445705,B,BAIII
MF445705,B,BAIII
MF445705,B,BAVII
MF445703,B,BAI
MF445703,B,BAI
MF445703,B,BAIV
MF445703,B,BAIII
MF445703,B,BAIII
MF445703,B,BAVII
MF445711,B,BAI
MF445711,B,BAI
MF445711,B,BAIV
MF445711,B,BAIII
MF445711,B,BAIII
MF445711,B,BAVII
MF445792,A,NA1
MF445792,A,NA1
MF445792,A,NA1
MF445792,A,GA2
MF445784,A,GA2
MF445784,A,GA2
MF445784,A,NA2
MF445784,A,NA2
MF445784,A,NA1
MF445784,A,NA1
MF445785,A,GA2
MF445785,A,GA2
MF445785,A,NA2
MF445785,A,NA2
MF445785,A,NA1
MF445712,B,BAI
MF445712,B,BAI
MF445712,B,BAIII
MF445712,B,BAIV
MF445712,B,BAIII
MF445712,B,BAVII
MF445726,B,BAIX
MF445726,B,BAIX
MF445726,B,BAIX
MF445726,B,BAVII
MF445726,B,BAIII
MF445726,B,BAIII
MF445794,A,NA1
MF445794,A,NA1
MF445794,A,NA1
MF445797,A,ON1
MF445797,A,ON1
MF445797,A,ON1
MF445797,A,ON1
MF445797,A,ON1
MF445721,B,BAI
MF445721,B,BAI
MF445721,B,BAIII
MF445721,B,BAIV
MF445721,B,BAIII
MF445721,B,BAVII
MF445793,A,NA1
MF445793,A,NA1
MF445793,A,NA1
MF445793,A,GA2
MF445798,A,ON1
MF445798,A,ON1
MF445798,A,ON1
MF445798,A,ON1
MF445798,A,ON1
MF445795,A,NA1
MF445795,A,NA1
MF445795,A,NA1
MF445795,A,GA2
MF445718,B,BAI
MF445718,B,BAI
MF445718,B,BAIII
MF445718,B,BAIV
MF445718,B,BAIII
MF445718,B,BAVII
MF445723,B,BAIX
MF445723,B,BAIX
MF445723,B,BAVII
MF445723,B,BAIII
MF445723,B,BAI
MF445723,B,BAIII
MF445720,B,BAI
MF445720,B,BAI
MF445720,B,BAIII
MF445720,B,BAIV
MF445720,B,BAIII
MF445720,B,BAVII
MF445724,B,BAIX
MF445724,B,BAIX
MF445724,B,BAIX
MF445724,B,BAVII
MF445724,B,BAIII
MF445724,B,BAIII
MF445719,B,BAI
