Accession ID,subtype,genotype
HM063463,B,BAIX
HM063463,B,BAIX
HM063463,B,BAVII
HM063463,B,BAIX
HM063463,B,BAVII
HM063463,B,BAIX
HM063464,B,BAIX
HM063464,B,BAIX
HM063464,B,BAIX
HM063464,B,BAVII
HM063464,B,BAIX
HM063464,B,BAVII
HM063465,B,BAIX
HM063465,B,BAIX
HM063465,B,BAVII
HM063465,B,BAIX
HM063465,B,BAVII
HM063465,B,BAIX
HM063466,B,BAIX
HM063466,B,BAVII
HM063466,B,BAIX
HM063466,B,BAVII
HM063466,B,BAIX
HM063466,B,BAIX
HM063467,B,BAIX
HM063467,B,BAIX
HM063467,B,BAIX
HM063467,B,BAIX
HM063467,B,BAVII
HM063467,B,BAVII
HM063468,B,BAIX
HM063468,B,BAIX
HM063468,B,BAVII
HM063468,B,BAIX
HM063468,B,BAVII
HM063468,B,BAIX
HM063469,B,BAIX
HM063469,B,BAIX
HM063469,B,BAIX
HM063469,B,BAVII
HM063469,B,BAIX
HM063469,B,BAVII
HM063470,B,BAIX
HM063470,B,BAIX
HM063470,B,BAIX
HM063470,B,BAIX
HM063470,B,BAVII
HM063470,B,BAVII
