Accession ID,subtype,genotype
AY910769,A,GA2
AY910769,A,GA2
AY910769,A,GA3
AY910769,A,NA2
AY910770,A,GA2
AY910770,A,GA2
AY910770,A,NA2
AY910771,A,GA2
AY910771,A,GA2
AY910771,A,GA3
AY910771,A,NA2
AY910772,A,GA5
AY910772,A,GA5
AY910773,A,GA5
AY910774,A,GA2
AY910774,A,GA2
AY910774,A,NA2
AY910774,A,NA1
AY910774,A,NA2
AY910774,A,NA1
AY910775,A,GA2
AY910775,A,GA2
AY910775,A,GA3
AY910775,A,NA2
AY910775,A,NA1
AY910776,A,GA5
AY910776,A,GA5
AY910777,A,GA2
AY910777,A,GA2
AY910777,A,GA3
AY910777,A,NA2
AY910777,A,NA2
AY910778,A,GA2
AY910778,A,GA2
AY910778,A,NA2
AY910778,A,NA2
AY910778,A,NA1
AY910779,A,GA5
AY910779,A,GA5
AY910780,A,GA5
AY910780,A,GA5
AY910781,A,GA2
AY910781,A,GA2
AY910781,A,GA3
AY910782,A,GA2
AY910782,A,GA2
AY910782,A,GA3
AY910782,A,GA3
AY910782,A,NA2
AY910782,A,NA2
AY910783,A,GA2
AY910783,A,GA2
AY910784,A,GA5
AY910784,A,GA5
AY910785,A,GA5
AY910786,A,GA5
AY910786,A,GA5
AY910787,A,GA5
AY910788,A,GA2
AY910788,A,GA2
AY910788,A,NA2
AY910788,A,NA2
AY910789,A,GA5
AY910790,A,GA5
AY910790,A,GA5
AY910791,A,GA2
AY910791,A,GA2
AY910791,A,NA2
AY910791,A,GA7
AY910792,A,GA5
AY910792,A,GA5
AY910793,A,GA2
AY910793,A,GA2
AY910793,A,GA3
AY910793,A,NA2
AY910793,A,NA1
AY910794,A,GA2
AY910794,A,GA2
AY910794,A,GA3
AY910795,A,GA2
AY910795,A,GA2
AY910795,A,NA2
AY910795,A,NA2
AY910796,A,GA2
AY910796,A,GA2
AY910796,A,NA2
AY910796,A,NA2
AY910797,A,GA5
AY910798,A,GA5
AY910799,A,GA5
AY910800,A,GA5
AY910801,A,GA5
AY910801,A,GA5
AY910802,A,GA5
AY910802,A,GA5
AY910803,A,GA5
AY910803,A,GA5
AY910804,A,GA5
AY910804,A,GA5
AY910805,A,GA5
AY910805,A,GA5
AY910806,A,GA5
AY910806,A,GA5
AY910807,A,GA5
AY910807,A,GA5
AY910808,A,GA5
AY910808,A,GA5
AY910809,A,GA5
AY910809,A,GA5
AY910810,A,GA5
AY910810,A,GA5
AY910811,A,GA2
AY910811,A,GA2
AY910811,A,NA2
AY910812,A,GA2
AY910812,A,GA2
AY910812,A,NA2
AY910813,A,GA2
AY910813,A,GA2
AY910813,A,NA2
AY910813,A,NA2
AY910814,A,GA2
AY910814,A,GA2
AY910814,A,NA2
AY910815,A,GA5
AY910815,A,GA5
AY910816,A,GA5
AY910816,A,GA5
AY910817,A,GA2
AY910817,A,GA2
AY910817,A,NA2
AY910817,A,NA2
AY910817,A,NA1
AY910818,A,GA2
AY910818,A,GA2
AY910818,A,NA2
AY910819,A,GA2
AY910819,A,GA2
AY910819,A,NA2
AY910820,A,GA5
AY910820,A,GA5
AY910821,A,GA2
AY910821,A,GA2
AY910821,A,GA3
AY910821,A,SAA1
AY910821,A,SAA1
AY910822,A,NA2
AY910822,A,NA2
AY910822,A,GA2
AY910822,A,GA2
AY910823,A,GA5
AY910823,A,GA5
AY910824,A,GA2
AY910824,A,GA2
AY910824,A,GA7
AY910825,A,GA2
AY910825,A,GA2
AY910825,A,GA7
AY910826,A,GA2
AY910826,A,GA2
AY910826,A,GA7
AY910827,A,GA2
AY910827,A,GA2
AY910827,A,GA7
AY910828,A,GA2
AY910828,A,GA2
AY910828,A,GA7
AY910829,A,GA2
AY910829,A,GA2
AY910829,A,GA7
AY910830,A,GA2
AY910830,A,GA2
AY910830,A,GA7
AY910831,A,GA2
AY910831,A,GA2
AY910831,A,GA7
AY910832,A,GA2
AY910832,A,GA2
AY910832,A,GA7
AY910833,A,GA2
AY910833,A,GA2
AY910833,A,SAA1
AY910833,A,SAA1
AY910833,A,NA2
AY910833,A,GA7
AY910834,A,GA2
AY910834,A,GA2
AY910834,A,GA7
AY910835,A,GA2
AY910835,A,GA2
AY910835,A,GA7
AY910836,A,GA5
AY910837,A,GA5
AY910837,A,GA5
AY910838,A,GA5
AY910838,A,GA5
AY910839,A,GA5
AY910839,A,GA5
AY910840,A,GA5
AY910840,A,GA5
AY910841,A,GA5
AY910841,A,GA5
AY910842,A,GA5
AY910842,A,GA5
AY910843,A,GA5
AY910843,A,GA5
