Accession ID,subtype,genotype
KX533718,A,NA1
KX533718,A,NA1
KX533718,A,NA1
KX533877,A,GA5
KX533877,A,GA5
KX533719,A,NA1
KX533719,A,NA1
KX533719,A,NA1
KX533719,A,NA1
KX533720,A,NA1
KX533720,A,NA1
KX533720,A,NA1
KX533721,A,NA1
KX533721,A,NA1
KX533721,A,NA1
KX533721,A,NA1
KX533722,A,NA1
KX533722,A,NA1
KX533722,A,NA1
KX533722,A,NA1
KX533871,A,GA2
KX533871,A,GA2
KX533878,A,GA5
KX533725,A,NA1
KX533725,A,NA1
KX533725,A,NA1
KX533723,A,NA1
KX533723,A,NA1
KX533747,A,NA1
KX533747,A,NA1
KX533747,A,NA1
KX533747,A,NA1
KX533748,A,NA1
KX533748,A,NA1
KX533748,A,NA1
KX533749,A,NA1
KX533749,A,NA1
KX533749,A,NA1
KX533749,A,NA1
KX533749,A,GA2
KX533749,A,GA2
KX533872,A,GA2
KX533872,A,GA2
KX533801,A,NA1
KX533801,A,NA1
KX533801,A,NA1
KX533802,A,NA1
KX533802,A,NA1
KX533802,A,NA1
KX533803,A,NA1
KX533803,A,NA1
KX533803,A,NA1
KX533804,A,NA1
KX533804,A,NA1
KX533804,A,NA1
KX533838,A,NA1
KX533838,A,NA1
KX533838,A,NA1
KX533838,A,NA2
KX533838,A,NA2
KX533838,A,ON1
KX533833,A,NA1
KX533833,A,NA1
KX533833,A,GA2
KX533833,A,NA2
KX533833,A,GA2
KX533833,A,NA2
KX533789,A,NA1
KX533789,A,NA1
KX533789,A,NA1
KX533845,A,NA1
KX533845,A,NA1
KX533845,A,GA2
KX533845,A,NA2
KX533845,A,GA2
KX533845,A,NA2
KX533805,A,NA1
KX533805,A,NA1
KX533805,A,NA1
KX533842,A,NA1
KX533842,A,NA1
KX533842,A,NA1
KX533842,A,GA2
KX533842,A,NA2
KX533842,A,GA2
KX533843,A,NA1
KX533843,A,NA1
KX533843,A,GA2
KX533843,A,NA2
KX533843,A,GA2
KX533843,A,NA2
KX533811,A,NA1
KX533811,A,NA1
KX533811,A,NA1
KX533841,A,NA1
KX533841,A,NA1
KX533841,A,GA2
KX533841,A,NA2
KX533841,A,GA2
KX533841,A,NA2
KX533848,A,NA1
KX533848,A,NA1
KX533848,A,GA2
KX533848,A,NA2
KX533848,A,GA2
KX533848,A,NA2
KX533839,A,NA1
KX533839,A,NA1
KX533839,A,GA2
KX533839,A,NA2
KX533839,A,GA2
KX533839,A,NA2
KX533847,A,NA1
KX533847,A,NA1
KX533847,A,GA2
KX533847,A,NA2
KX533847,A,GA2
KX533847,A,NA2
KX533817,A,NA1
KX533817,A,NA1
KX533817,A,NA1
KX533840,A,NA1
KX533840,A,NA1
KX533840,A,GA2
KX533840,A,NA2
KX533840,A,GA2
KX533840,A,NA2
KX533844,A,NA1
KX533844,A,NA1
KX533844,A,GA2
KX533844,A,NA2
KX533844,A,GA2
KX533844,A,NA2
KX533851,A,NA1
KX533851,A,NA1
KX533851,A,GA2
KX533851,A,NA2
KX533851,A,GA2
KX533851,A,NA2
KX533806,A,NA1
KX533806,A,NA1
KX533806,A,NA1
KX533846,A,NA1
KX533846,A,NA1
KX533846,A,NA1
KX533846,A,GA2
KX533846,A,NA2
KX533846,A,GA2
KX533835,A,NA1
KX533835,A,NA1
KX533835,A,GA2
KX533835,A,NA2
KX533835,A,GA2
KX533835,A,NA2
KX533818,A,NA1
KX533818,A,NA1
KX533818,A,NA1
KX533849,A,NA1
KX533849,A,NA1
KX533849,A,NA1
KX533849,A,GA2
KX533849,A,NA2
KX533849,A,GA2
KX533853,A,NA1
KX533853,A,NA1
KX533853,A,GA2
KX533853,A,NA2
KX533853,A,GA2
KX533853,A,NA2
KX533850,A,NA1
KX533850,A,NA1
KX533850,A,NA1
KX533850,A,GA2
KX533850,A,NA2
KX533850,A,NA2
KX533852,A,NA1
KX533852,A,NA1
KX533852,A,NA2
KX533855,A,NA1
KX533855,A,NA1
KX533855,A,GA2
KX533855,A,NA2
KX533855,A,GA2
KX533855,A,NA2
KX533854,A,NA1
KX533854,A,NA1
KX533854,A,GA2
KX533854,A,NA2
KX533854,A,GA2
KX533854,A,NA2
KX533812,A,NA1
KX533812,A,NA1
KX533812,A,NA1
KX533812,A,GA2
KX533836,A,NA1
KX533836,A,NA1
KX533836,A,NA1
KX533836,A,GA2
KX533836,A,NA2
KX533836,A,GA2
KX533819,A,NA1
KX533819,A,NA1
KX533819,A,NA1
KX533816,A,NA1
KX533816,A,NA1
KX533816,A,NA1
KX533860,A,NA1
KX533860,A,NA1
KX533860,A,GA2
KX533860,A,NA2
KX533860,A,GA2
KX533860,A,NA2
KX533857,A,NA1
KX533857,A,NA1
KX533857,A,GA2
KX533857,A,NA2
KX533857,A,GA2
KX533857,A,NA2
KX533859,A,NA1
KX533859,A,NA1
KX533859,A,GA2
KX533859,A,NA2
KX533859,A,GA2
