Accession ID,subtype,genotype
MN434097,A,ON1
MN434097,A,ON1
MN434097,A,ON1
MN434097,A,ON1
MN434098,A,ON1
MN434098,A,ON1
MN434099,A,ON1
MN434099,A,ON1
MN434099,A,ON1
MN434099,A,ON1
MN434099,A,ON1
MN434100,A,ON1
MN434100,A,ON1
MN434101,A,ON1
MN434101,A,ON1
MN434101,A,ON1
MN434101,A,ON1
MN434102,A,ON1
MN434102,A,ON1
MN434102,A,ON1
MN434102,A,ON1
MN434103,A,ON1
MN434103,A,ON1
MN434104,A,ON1
MN434104,A,ON1
MN434104,A,ON1
MN434104,A,ON1
MN434104,A,ON1
MN434105,A,ON1
MN434105,A,ON1
MN434105,A,ON1
MN434105,A,ON1
MN434106,A,ON1
MN434106,A,ON1
MN434106,A,ON1
MN434106,A,ON1
MN434106,A,ON1
MN434107,A,ON1
MN434107,A,ON1
MN434107,A,ON1
MN434107,A,ON1
MN434107,A,ON1
MN434107,A,NA1
MN434108,A,ON1
MN434108,A,ON1
MN434109,A,ON1
MN434109,A,ON1
MN434109,A,ON1
MN434109,A,ON1
MN434110,A,ON1
MN434110,A,ON1
MN434111,A,ON1
MN434111,A,ON1
MN434111,A,ON1
MN434111,A,ON1
MN434112,A,ON1
MN434112,A,ON1
MN434113,A,ON1
MN434113,A,ON1
MN434113,A,ON1
MN434113,A,ON1
MN434113,A,ON1
MN434114,A,ON1
MN434114,A,ON1
MN434114,A,ON1
MN434114,A,ON1
MN434114,A,ON1
MN434115,A,ON1
MN434115,A,ON1
MN434115,A,ON1
MN434115,A,ON1
MN434115,A,ON1
MN434116,A,ON1
MN434116,A,ON1
MN434117,A,ON1
MN434117,A,ON1
MN434117,A,ON1
MN434117,A,ON1
MN434117,A,ON1
MN434118,A,ON1
MN434118,A,ON1
MN434118,A,ON1
MN434118,A,ON1
MN434119,A,ON1
MN434119,A,ON1
MN434119,A,ON1
MN434119,A,ON1
MN434120,A,ON1
MN434120,A,ON1
MN434121,A,ON1
MN434121,A,ON1
MN434121,A,ON1
MN434121,A,ON1
MN434121,A,ON1
MN434122,A,ON1
MN434122,A,ON1
MN434123,A,ON1
MN434123,A,ON1
MN434124,A,ON1
MN434124,A,ON1
MN434124,A,ON1
MN434124,A,ON1
MN434124,A,ON1
MN434125,A,ON1
MN434125,A,ON1
MN434126,A,ON1
MN434126,A,ON1
MN434127,A,ON1
MN434127,A,ON1
MN434127,A,ON1
MN434127,A,ON1
MN434127,A,ON1
