Accession ID,subtype,genotype
KT765780,A,GA3
KT765780,A,GA3
KT765661,A,GA2
KT765661,A,GA2
KT765661,A,NA1
KT765661,A,GA3
KT765661,A,GA3
KT765661,A,NA1
KT765662,A,GA2
KT765662,A,GA2
KT765662,A,NA1
KT765662,A,GA3
KT765662,A,GA3
KT765662,A,NA1
KT765663,A,GA2
KT765663,A,GA2
KT765663,A,NA1
KT765663,A,GA3
KT765663,A,GA3
KT765663,A,NA1
KT765664,A,GA2
KT765664,A,GA2
KT765664,A,NA1
KT765664,A,GA3
KT765664,A,NA1
KT765664,A,GA3
KT765782,A,GA5
KT765782,A,GA5
KT765783,A,GA5
KT765783,A,GA5
KT765784,A,GA5
KT765784,A,GA5
KT765808,A,GA5
KT765808,A,GA5
KT765785,A,GA5
KT765785,A,GA5
KT765802,A,GA5
KT765802,A,GA5
KT765803,A,GA5
KT765803,A,GA5
KT765786,A,GA5
KT765786,A,GA5
KT765832,A,GA5
KT765832,A,GA5
KT765787,A,GA5
KT765787,A,GA5
KT765788,A,GA5
KT765788,A,GA5
KT765789,A,GA5
KT765789,A,GA5
KT765672,A,GA2
KT765672,A,GA2
KT765672,A,NA2
KT765672,A,NA2
KT765672,A,NA1
KT765672,A,NA1
KT765810,A,GA5
KT765810,A,GA5
KT765790,A,GA5
KT765790,A,GA5
KT765804,A,GA5
KT765804,A,GA5
KT765805,A,GA5
KT765805,A,GA5
KT765791,A,GA5
KT765791,A,GA5
KT765811,A,GA5
KT765811,A,GA5
KT765674,A,GA2
KT765674,A,GA2
KT765674,A,NA2
KT765674,A,NA1
KT765674,A,NA2
KT765792,A,GA5
KT765792,A,GA5
KT765793,A,GA5
KT765793,A,GA5
KT765781,A,GA3
KT765781,A,GA3
KT765813,A,GA5
KT765813,A,GA5
KT765675,A,GA2
KT765675,A,GA2
KT765675,A,NA2
KT765675,A,NA1
KT765675,A,NA2
KT765668,A,GA2
KT765668,A,GA2
KT765668,A,NA2
KT765668,A,NA1
KT765668,A,NA1
KT765668,A,GA3
KT765676,A,GA2
KT765676,A,GA2
KT765676,A,NA1
KT765676,A,NA2
KT765676,A,NA2
KT765794,A,GA5
KT765794,A,GA5
KT765795,A,GA5
KT765795,A,GA5
KT765669,A,GA2
KT765669,A,GA2
KT765669,A,NA2
