Accession ID,subtype,genotype
MN108242,B,BAIX
MN108242,B,BAIX
MN108242,B,BAIX
MN108242,B,BAVII
MN108242,B,BAIII
MN108242,B,BAIX
MN108243,B,BAIX
MN108243,B,BAIX
MN108243,B,BAIX
MN108243,B,BAIX
MN108244,B,BAIX
MN108244,B,BAIX
MN108244,B,BAIX
MN108244,B,BAIX
MN108245,B,BAIX
MN108245,B,BAIX
MN108245,B,BAIX
MN108245,B,BAIII
MN108245,B,BAIII
MN108245,B,BAIX
MN108247,B,BAIX
MN108247,B,BAIX
MN108247,B,BAVII
MN108247,B,BAIX
MN108247,B,BAIV
MN108247,B,BAIII
MN108241,B,BAIX
MN108241,B,BAIX
MN108241,B,BAVII
MN108241,B,BAIX
MN108241,B,BAVII
MN108246,B,BAIX
MN108246,B,BAIX
MN108246,B,BAVI
MN108246,B,BAIII
MN108246,B,BAIII
MN108246,B,BAIX
