Accession ID,subtype,genotype
MT853833,A,NA1
MT853833,A,NA1
MT853833,A,NA1
MT853834,A,NA1
MT853834,A,NA1
MT853834,A,NA1
MT853834,A,NA1
MT853835,A,NA1
MT853835,A,NA1
MT853835,A,NA1
MT853835,A,NA1
MT853836,A,NA1
MT853836,A,NA1
MT853836,A,NA1
MT853778,A,NA1
MT853778,A,NA1
MT853778,A,NA1
MT853779,A,NA1
MT853779,A,NA1
MT853779,A,NA1
MT853779,A,NA1
MT853837,A,NA1
MT853837,A,NA1
MT853837,A,NA1
MT853837,A,NA1
MT853780,A,NA1
MT853780,A,NA1
MT853780,A,NA1
MT853781,A,NA1
MT853781,A,NA1
MT853781,A,NA1
MT853782,A,NA1
MT853782,A,NA1
MT853782,A,NA1
MT853838,A,NA1
MT853838,A,NA1
MT853838,A,NA1
MT854309,B,BAI
MT854309,B,BAVII
MT854309,B,BAI
MT854309,B,BAIII
MT854309,B,BAIII
MT854309,B,BAX
MT854308,B,GB2
MT854308,B,URU2
MT854308,B,SAB4
MT854308,B,BAI
MT854308,B,BAIII
MT854308,B,BAIII
MT853839,A,NA1
MT853839,A,NA1
MT853740,A,ON1
MT853740,A,ON1
MT853840,A,NA1
MT853840,A,NA1
MT853840,A,NA1
MT853776,A,NA1
MT853776,A,NA1
MT853776,A,NA1
MT854310,B,BAVII
MT854310,B,BAIX
MT854310,B,BAIX
MT854310,B,BAIX
MT854310,B,BAVI
MT854310,B,BAIV
MT853841,A,NA1
MT853841,A,NA1
MT853841,A,NA1
MT853777,A,NA1
MT853777,A,NA1
MT853777,A,NA1
MT853742,A,ON1
MT853742,A,ON1
MT853743,A,ON1
MT853743,A,ON1
MT853744,A,ON1
MT853744,A,ON1
MT853741,A,ON1
MT853741,A,ON1
MT853842,A,NA1
MT853842,A,NA1
MT853842,A,NA1
MT854110,B,BAIX
MT854110,B,BAIX
MT854110,B,BAIX
MT854110,B,BAVII
MT854110,B,BAIII
MT854110,B,BAIV
MT853745,A,ON1
MT853745,A,ON1
MT853787,A,NA1
MT853787,A,NA1
MT853787,A,NA1
MT853746,A,ON1
MT853746,A,ON1
MT853843,A,NA1
MT853843,A,NA1
MT853843,A,NA1
MT853843,A,NA1
MT853844,A,NA1
MT853844,A,NA1
MT853844,A,NA1
MT853855,A,NA1
MT853855,A,NA1
MT853855,A,NA1
MT853845,A,NA1
MT853845,A,NA1
MT853845,A,NA1
MT853846,A,NA1
MT853846,A,NA1
MT853847,A,NA1
MT853847,A,NA1
MT853847,A,NA1
