Accession ID,subtype,genotype
JX661582,A,GA5
JX661582,A,GA7
JX661582,A,GA7
JX661582,A,GA3
JX661582,A,GA3
JX661583,A,GA2
JX661583,A,GA2
JX661583,A,NA2
JX661583,A,NA1
JX661583,A,NA2
JX661572,A,GA5
JX661572,A,GA5
JX661573,A,GA5
JX661573,A,GA5
JX661574,A,GA5
JX661576,A,GA5
JX661576,A,GA5
JX661569,A,GA5
JX661569,A,GA5
JX661571,A,NA2
JX661571,A,NA2
JX661571,A,GA2
JX661571,A,GA2
JX661580,A,GA2
JX661580,A,GA2
JX661580,A,NA2
JX661580,A,NA2
JX661580,A,NA1
JX661570,A,GA2
JX661570,A,GA2
JX661570,A,NA2
JX661575,A,GA2
JX661575,A,GA2
JX661575,A,NA2
JX661575,A,NA2
JX661575,A,NA1
JX661581,A,NA1
JX661581,A,NA1
JX661581,A,NA1
JX661568,A,NA1
JX661568,A,NA1
JX661568,A,NA1
JX661577,A,NA1
JX661577,A,NA1
JX661577,A,NA1
JX661577,A,NA1
JX661578,A,NA1
JX661578,A,NA1
JX661578,A,NA1
JX661579,A,NA1
JX661579,A,NA1
JX661579,A,NA1
