Accession ID,subtype,genotype
AB551033,A,NA2
AB551033,A,NA2
AB551034,A,NA1
AB551034,A,NA1
AB551034,A,NA1
AB551035,A,NA2
AB551035,A,NA2
AB551036,A,GA5
AB551036,A,SAA1
AB551036,A,GA6
AB551036,A,SAA1
AB551036,A,GA3
AB551036,A,GA6
AB551037,A,NA1
AB551037,A,NA1
AB551037,A,NA1
AB551038,A,NA1
AB551038,A,NA1
AB551038,A,NA1
AB551039,A,NA1
AB551039,A,NA1
AB551039,A,NA1
AB551040,A,NA1
AB551040,A,NA1
AB551040,A,NA1
AB551041,A,NA2
AB551041,A,NA2
AB551042,A,NA2
AB551042,A,NA2
AB551043,A,NA1
AB551043,A,NA1
AB551044,A,NA2
AB551044,A,NA2
AB551045,A,NA2
AB551045,A,NA2
AB551046,A,NA1
AB551046,A,NA1
AB551046,A,NA1
AB551047,A,NA1
AB551047,A,NA1
AB551048,A,NA2
AB551048,A,NA2
AB551049,A,NA1
AB551049,A,NA1
AB551049,A,NA1
AB551049,A,NA1
AB551050,A,NA2
AB551050,A,NA2
AB551051,A,NA1
AB551051,A,NA1
AB551052,A,NA2
AB551052,A,NA2
AB551053,A,NA2
AB551053,A,NA2
AB551054,A,NA2
AB551054,A,NA2
AB551055,A,NA2
AB551055,A,NA2
AB551056,A,NA1
AB551056,A,NA1
AB551057,A,NA2
AB551057,A,NA2
AB551058,A,NA1
AB551058,A,NA1
AB551058,A,NA1
AB551059,A,NA2
AB551059,A,NA2
AB551060,A,NA1
AB551060,A,NA1
AB551060,A,NA1
AB551060,A,NA1
AB551061,A,NA2
AB551061,A,NA2
AB551062,A,NA1
AB551062,A,NA1
AB551062,A,NA1
AB551063,A,NA1
AB551063,A,NA1
AB551064,A,NA1
AB551064,A,NA1
AB551064,A,NA1
AB551065,A,NA1
AB551065,A,NA1
AB551066,A,NA1
AB551066,A,NA1
AB551067,A,NA2
AB551067,A,NA2
AB551067,A,GA2
AB551067,A,GA2
AB551068,A,NA1
AB551068,A,NA1
AB551069,A,NA2
AB551069,A,NA2
AB551070,A,NA2
AB551070,A,NA2
AB551071,A,NA1
AB551071,A,NA1
AB551072,A,NA1
AB551072,A,NA1
AB551073,A,NA1
AB551073,A,NA1
AB551073,A,NA1
AB551074,A,NA2
AB551074,A,NA2
AB551075,A,NA1
AB551075,A,NA1
AB551075,A,NA1
AB551076,B,BAX
AB551076,B,BAX
AB551076,B,BAVII
AB551076,B,BAVII
AB551076,B,BAIX
AB551076,B,BAIX
AB551077,B,BAIX
AB551077,B,BAIX
AB551077,B,BAIX
AB551077,B,BAIX
AB551077,B,BAVII
AB551077,B,BAVII
