Accession ID,subtype,genotype
JX489423,B,SAB3
JX489423,B,BAI
JX489423,B,BAIII
JX489423,B,BAIII
JX489423,B,BAVI
JX489423,B,BAVII
JX489450,B,SAB3
JX489450,B,BAI
JX489450,B,BAIII
JX489450,B,BAIII
JX489450,B,BAVI
JX489450,B,BAVII
JX489418,B,BAI
JX489418,B,BAI
JX489418,B,BAIII
JX489418,B,BAIII
JX489418,B,BAIV
JX489418,B,BAVII
JX489420,B,BAIX
JX489420,B,BAVII
JX489420,B,BAIX
JX489420,B,BAIV
JX489420,B,BAIII
JX489420,B,BAIII
JX489436,B,BAVII
JX489436,B,BAI
JX489436,B,BAIX
JX489436,B,BAX
JX489436,B,BAIV
JX489436,B,BAXII
JX489453,B,BAVII
JX489453,B,BAI
JX489453,B,BAX
JX489453,B,BAIV
JX489453,B,BAIX
JX489453,B,BAXII
JX489422,B,BAI
JX489422,B,BAIII
JX489422,B,BAIII
JX489422,B,BAX
JX489422,B,BAXII
JX489422,B,BAIX
JX489439,B,BAI
JX489439,B,BAIII
JX489439,B,BAIII
JX489439,B,BAVII
JX489439,B,BAX
JX489439,B,BAXII
JX489419,B,BAVII
JX489419,B,BAVI
JX489419,B,BAVI
JX489419,B,BAI
JX489419,B,BAIII
JX489419,B,BAX
JX489448,B,BAVII
JX489448,B,BAVI
JX489448,B,BAVI
JX489448,B,BAI
JX489448,B,BAIII
JX489448,B,BAX
JX489461,B,BAI
JX489461,B,BAI
JX489461,B,BAIII
JX489461,B,BAIV
JX489461,B,BAVII
JX489461,B,BAIII
JX489415,B,BAIX
JX489415,B,BAVII
JX489415,B,BAIX
JX489415,B,BAIV
JX489415,B,BAIII
JX489415,B,BAI
JX489416,B,BAVII
JX489416,B,BAIX
JX489416,B,BAIX
JX489416,B,BAIX
JX489416,B,BAI
JX489416,B,BAIV
JX489456,B,BAVII
JX489456,B,BAIX
JX489456,B,BAIX
JX489456,B,BAIX
JX489456,B,BAIII
JX489456,B,BAVII
JX489440,B,BAIX
JX489440,B,BAVII
JX489440,B,BAIX
JX489440,B,BAIX
JX489440,B,BAIII
JX489440,B,BAIV
JX489454,B,BAVII
JX489454,B,BAIX
JX489454,B,BAIX
JX489454,B,BAIX
