Accession ID,subtype,genotype
KY204214,B,BAIX
KY204214,B,BAIX
KY204214,B,BAVII
KY204214,B,BAIX
KY204214,B,BAIX
KY204214,B,BAVII
KY204208,B,BAVII
KY204208,B,BAIX
KY204208,B,BAIX
KY204208,B,BAIX
KY204208,B,BAIX
KY204208,B,BAVII
KY204209,B,BAIX
KY204209,B,BAIX
KY204209,B,BAVII
KY204209,B,BAVII
KY204209,B,BAIX
KY204209,B,BAIX
KY204212,B,BAIX
KY204212,B,BAIX
KY204212,B,BAVII
KY204212,B,BAVII
KY204212,B,BAIX
KY204212,B,BAX
KY204213,B,BAIX
KY204213,B,BAIX
KY204213,B,BAVII
KY204213,B,BAIX
KY204213,B,BAIX
KY204213,B,BAVII
KY204215,B,BAIX
KY204215,B,BAIX
KY204215,B,BAIX
KY204215,B,BAVII
KY204215,B,BAIX
KY204215,B,BAVII
KY204217,B,BAIX
KY204217,B,BAIX
KY204217,B,BAVII
KY204217,B,BAIX
KY204217,B,BAIX
KY204217,B,BAVI
KY204222,B,BAIX
KY204222,B,BAIX
KY204222,B,BAVII
KY204222,B,BAIX
KY204222,B,BAIX
KY204222,B,BAVII
KY204223,B,BAIX
KY204223,B,BAIX
KY204223,B,BAVII
KY204223,B,BAIX
KY204223,B,BAIX
KY204223,B,BAVII
KY204226,B,BAVII
KY204226,B,BAIX
KY204226,B,BAIX
KY204226,B,BAIX
KY204226,B,BAIX
KY204226,B,BAVII
KY204206,B,BAIX
KY204206,B,BAIX
KY204206,B,BAVII
KY204206,B,BAIX
KY204206,B,BAIX
KY204206,B,BAVII
KY204207,B,BAIX
KY204207,B,BAIX
KY204207,B,BAVII
KY204207,B,BAIX
KY204207,B,BAIX
KY204207,B,BAVII
KY204210,B,BAIX
KY204210,B,BAVII
KY204210,B,BAIX
KY204210,B,BAVII
KY204210,B,BAIX
KY204210,B,BAIX
KY204216,B,BAIX
KY204216,B,BAIX
KY204216,B,BAVII
KY204216,B,BAIX
KY204216,B,BAIX
KY204216,B,BAVI
KY204218,B,BAIX
KY204218,B,BAVII
KY204218,B,BAIX
KY204218,B,BAIX
KY204218,B,BAIX
KY204218,B,BAVII
KY204219,B,BAIX
KY204219,B,BAIX
KY204219,B,BAVII
KY204219,B,BAIX
KY204219,B,BAIX
KY204219,B,BAVII
KY204220,B,BAIX
KY204220,B,BAIX
KY204220,B,BAVII
KY204220,B,BAIX
KY204220,B,BAIX
KY204220,B,BAVII
KY204221,B,BAIX
KY204221,B,BAIX
KY204221,B,BAVII
KY204221,B,BAIX
KY204221,B,BAIX
KY204221,B,BAVII
KY204224,B,BAIX
KY204224,B,BAIX
KY204224,B,BAVII
KY204224,B,BAIX
KY204224,B,BAIX
KY204224,B,BAVII
KY204225,B,BAIX
KY204225,B,BAVII
KY204225,B,BAIX
KY204225,B,BAIX
KY204225,B,BAIX
KY204225,B,BAVII
KY204227,B,BAVII
KY204227,B,BAIX
KY204227,B,BAIX
KY204227,B,BAIX
KY204227,B,BAIX
KY204227,B,BAVII
KY204228,B,BAVII
KY204228,B,BAIX
KY204228,B,BAIX
KY204228,B,BAIX
KY204228,B,BAIX
KY204228,B,BAVII
KY204230,B,BAVII
KY204230,B,BAIX
KY204230,B,BAIX
KY204230,B,BAIX
KY204230,B,BAIX
KY204230,B,BAVII
KY204211,B,BAIX
KY204211,B,BAVII
KY204211,B,BAIX
KY204211,B,BAIX
KY204211,B,BAIX
KY204211,B,BAVII
KY204229,B,BAVII
KY204229,B,BAIX
KY204229,B,BAIX
KY204229,B,BAIX
KY204229,B,BAIX
KY204229,B,BAVII
