Accession ID,subtype,genotype
KY967362,A,NA1
KY967362,A,ON1
KY967362,A,ON1
KY967362,A,ON1
KY967362,A,ON1
KY967362,A,ON1
KY967363,A,NA1
KY967363,A,ON1
KY967363,A,ON1
KY967363,A,ON1
KY967363,A,ON1
KY967363,A,ON1
KY967364,A,GA5
MF001038,A,GA5
MF001039,A,NA1
MF001039,A,NA1
MF001039,A,NA1
MF001040,B,BAIX
MF001040,B,BAVII
MF001040,B,BAIX
MF001040,B,BAIV
MF001040,B,BAIII
MF001040,B,BAIII
MF001041,A,NA1
MF001041,A,NA1
MF001042,B,BAX
MF001042,B,BAVII
MF001042,B,BAIX
MF001042,B,BAX
MF001042,B,BAIX
MF001042,B,BAVII
MF001043,A,NA1
MF001043,A,NA1
MF001043,A,NA1
MF001044,B,BAIX
MF001044,B,BAVII
MF001044,B,BAIX
MF001044,B,BAIX
MF001044,B,BAIV
MF001044,B,BAIII
MF001045,B,BAIX
MF001045,B,BAIX
MF001045,B,BAVII
MF001045,B,BAIV
MF001045,B,BAIII
MF001045,B,BAIII
MF001046,B,BAIX
MF001046,B,BAIX
MF001046,B,BAIX
MF001046,B,BAVII
MF001046,B,BAIV
MF001046,B,BAIX
MF001047,A,NA1
MF001047,A,NA1
MF001048,B,BAIX
MF001048,B,BAIX
MF001048,B,BAVII
MF001048,B,BAIX
MF001048,B,BAIX
MF001048,B,BAIV
MF001049,A,NA1
MF001049,A,NA1
MF001049,A,NA1
MF001050,A,NA1
MF001050,A,NA1
MF001051,A,NA1
MF001051,A,NA1
MF001051,A,NA1
MF001052,A,NA1
MF001052,A,NA1
MF001053,A,NA1
MF001053,A,NA1
MF001054,A,NA1
MF001054,A,NA1
MF001055,B,BAIX
MF001055,B,BAIX
MF001055,B,BAIX
MF001055,B,BAVII
MF001055,B,BAIII
MF001055,B,BAIII
MF001056,A,NA1
MF001056,A,NA1
MF001057,A,NA1
MF001057,A,NA1
MF001057,A,ON1
MF001057,A,ON1
MF001057,A,ON1
MF001057,A,ON1
MF001058,B,BAIX
MF001058,B,BAIX
MF001058,B,BAIX
MF001058,B,BAVII
MF001058,B,BAIX
MF001058,B,BAIII
