Accession ID,subtype,genotype
MN536991,A,ON1
MN536991,A,ON1
MN536991,A,ON1
MN536991,A,NA1
MN536991,A,NA1
MN536994,A,ON1
MN536994,A,ON1
MN536994,A,ON1
MN536994,A,ON1
MN536994,A,ON1
MN536992,A,ON1
MN536992,A,ON1
MN536992,A,ON1
MN536992,A,ON1
MN536992,A,ON1
MN536996,A,ON1
MN536996,A,ON1
MN536996,A,ON1
MN536996,A,ON1
MN536996,A,ON1
MN535098,A,ON1
MN535098,A,ON1
MN535098,A,ON1
MN536990,A,ON1
MN536990,A,ON1
MN536990,A,ON1
MN536993,A,ON1
MN536997,A,ON1
MN536997,A,ON1
MN536997,A,ON1
MN536998,A,ON1
MN536998,A,ON1
MN536998,A,ON1
MN536999,A,ON1
MN536999,A,ON1
MN536999,A,ON1
