Accession ID,subtype,genotype
MG962340,B,BAIX
MG962340,B,BAIX
MG962340,B,BAVII
MG962340,B,BAIX
MG962340,B,BAVIII
MG962340,B,BAVIII
MG962341,B,BAVII
MG962341,B,BAIX
MG962341,B,BAIX
MG962341,B,BAVI
MG962341,B,BAVII
MG962341,B,BAVIII
MG962342,B,BAIX
MG962342,B,BAIX
MG962342,B,BAIX
MG962342,B,BAIX
MG962342,B,BAVII
MG962342,B,BAVII
MG962343,B,BAIX
MG962343,B,BAIX
MG962343,B,BAIX
MG962343,B,BAVII
MG962343,B,BAVII
MG962343,B,BAVIII
MG962344,B,BAIX
MG962344,B,BAIX
MG962344,B,BAIX
MG962344,B,BAVII
MG962344,B,BAVII
MG962345,B,BAIX
MG962345,B,BAIX
MG962345,B,BAIX
MG962345,B,BAVII
MG962345,B,BAVII
MG962346,B,BAIX
MG962346,B,BAIX
MG962346,B,BAIX
MG962346,B,BAVII
MG962346,B,BAVII
MG962346,B,BAVIII
MG962347,A,ON1
MG962347,A,ON1
MG962347,A,ON1
MG962347,A,ON1
MG962347,A,ON1
MG962348,A,ON1
MG962348,A,ON1
MG962348,A,ON1
MG962348,A,ON1
MG962348,A,ON1
MG962349,A,ON1
MG962349,A,ON1
