Accession ID,subtype,genotype
JX912358,A,ON1
JX912358,A,ON1
JX912358,A,ON1
JX912359,A,ON1
JX912359,A,ON1
JX912359,A,ON1
JX912360,A,ON1
JX912360,A,ON1
JX912360,A,ON1
JX912356,A,ON1
JX912356,A,ON1
JX912356,A,ON1
JX912361,A,ON1
JX912361,A,ON1
JX912361,A,ON1
JX912362,A,ON1
JX912362,A,ON1
JX912362,A,ON1
JX912363,A,ON1
JX912363,A,ON1
JX912363,A,ON1
JX912355,A,ON1
JX912355,A,ON1
JX912355,A,ON1
JX912357,A,ON1
JX912357,A,ON1
JX912357,A,ON1
JX912357,A,ON1
JX912357,A,ON1
JX912364,A,ON1
JX912364,A,ON1
JX912364,A,ON1
JX912364,A,ON1
